名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/04/07(金) 21:44:00.77 ID:8dWA6wXM0<> でゃまれ！ <>かわ余 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:25.64 ID:oeL4j6jx0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:27.62 ID:HpLdr8KO0<> <a href="../test/read.cgi/livemegami/1680871440/371" rel="noopener noreferrer" target="_blank">&gt;&gt;371</a> <br> そっちは手のひら返しダサすぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:28.27 ID:p2x83NFc0<> &#128054;すいちゃんすごい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:28.34 ID:L+uRS1HU0<> トンチキのほうがいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:29.22 ID:VfWEKO/B0<> <a href="../test/read.cgi/livemegami/1680871440/382" rel="noopener noreferrer" target="_blank">&gt;&gt;382</a> <br> クロノア、な？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:30.18 ID:BEFStv030<> ぺこ→あく←みこ <br>  <br> ( ^)o(^ ) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:29.85 ID:gXhg7m670<> ーーーここまで読んだーーー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:30.97 ID:GGFxkaJf0<> 好きすぎソングじゃないの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:31.49 ID:hRy7BL3a0<> <a href="../test/read.cgi/livemegami/1680871440/376" rel="noopener noreferrer" target="_blank">&gt;&gt;376</a> <br> ランカーブロックするような小物だけどな&#129315;&#128073; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:31.45 ID:oBqogqYP0<> みんなわかる曲歌って嬉しいなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:30.94 ID:zk1X0Gbp0<> <a href="../test/read.cgi/livemegami/1680871440/360" rel="noopener noreferrer" target="_blank">&gt;&gt;360</a> <br> 一旦著作権侵害マジか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:32.47 ID:RAkyw01v0<> あのAA準備しとけ！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:32.48 ID:YUzGEhgt0<> リスのステラステラを聴くと本物ってこういう奴なんだなって分かるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:33.42 ID:g4cyfKcS0<> ( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ ) <br> ( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ )( ^)o(^ ) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:35.73 ID:6HIq5VQE0<> （＾ω＾ ≡ ＾ω＾）おっおっおっ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:36.87 ID:kJoW+Zn70<> みこちこれでいいんだよ選曲してんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:37.18 ID:h+XzqqdN0<> 　　/⌒ヽ <br> 　/　.i!　ヽ <br> （　 ^)o(^ ） <br> 　）　.||　（　　　海藻列車ほんの少しだけ夢の中で <br> （　　.||　　）　　　ゆらゆら揺られて <br> 　）　.||　（　　　　　波に包まれていたい <br> 　ヽ　||　ﾉ <br> 　　ヽ||/ <br> 　　　|| <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:40.22 ID:z8TAit8o0<> AAおっそ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:41.80 ID:yOskYsB10<> あくたん最強曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:42.37 ID:jvALAtb/0<> <a href="../test/read.cgi/livemegami/1680871440/217" rel="noopener noreferrer" target="_blank">&gt;&gt;217</a> <br> フグの顔？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:43.06 ID:HRHQMF8A0<> かなたその雑談聞きたいんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:43.66 ID:xRY9EAY/0<> <a href="../test/read.cgi/livemegami/1680871440/23" rel="noopener noreferrer" target="_blank">&gt;&gt;23</a> <br> あれむしろ何戦もやったあくたんが悪くね <br> あばだんごさんは悪くないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:43.92 ID:HsWj1Cku0<> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)にぇーさん、こよの事忘れてないよね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:44.27 ID:qsUs3B/Y0<> <a href="../test/read.cgi/livemegami/1680871440/352" rel="noopener noreferrer" target="_blank">&gt;&gt;352</a> <br> 歌手なんてマジで性に奔放なゴミしかいないだろ <br> 例えばホロメンにもいるよな？最近男コラボしたさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:44.63 ID:ZSa9zwc70<> ステラステラはすいちゃんもソロライブのバンドメンバーもイノタクも全員文句言うくらいには難曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:45.28 ID:meAgwEAq0<> ↓AA <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:46.58 ID:05k7diW90<> 運営は早く７期生入れろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:47.39 ID:+07TLMBG0<> <a href="../test/read.cgi/livemegami/1680871440/334" rel="noopener noreferrer" target="_blank">&gt;&gt;334</a> <br> momokenはぷよ界隈だと神って言われてるよ ってお前知ってて言ってそうだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:47.90 ID:vx+aApgS0<> トンチキソング行けよ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:49.56 ID:CjiFyhmY0<> トンチキにしろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:49.59 ID:U48fGKz30<> <a href="../test/read.cgi/livemegami/1680871440/398" rel="noopener noreferrer" target="_blank">&gt;&gt;398</a> <br> ここで言われても知らんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:50.24 ID:We4DhP9R0<> <a href="../test/read.cgi/livemegami/1680871440/217" rel="noopener noreferrer" target="_blank">&gt;&gt;217</a> <br> 端から端まで歩いたら何日かかるの？(´・ω・｀) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:50.88 ID:+64HYCIy0<> これみこちの音程に合ってるからくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:55.33 ID:KM7E9Y240<> 高音で歌えばいいってもんじゃないのがよく分かる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:55.77 ID:h+YHiwOI0<> 湊あくあ配信しろ&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:56.06 ID:MAoNCIJQ0<> ホロックス！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:56.63 ID:wfZtadG00<> みこち色パレットやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:58.27 ID:ptOmkltR0<> ころさんすいちゃんのファーストテイクめちゃめちゃ見てます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:59.06 ID:TzoUiiAm0<> <a href="../test/read.cgi/livemegami/1680871440/378" rel="noopener noreferrer" target="_blank">&gt;&gt;378</a> <br> コンバトラーとパーマンしか分からん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:54:59.33 ID:0PLmGR050<> あくパレはマジでアイドル曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:54:59.61 ID:ybTCK0cy0<> みこちの歌枠があくたんの歌枠に勝って1年前は想像できたか・・・？ <br> https://www.vstats.jp/video/wPtJoz3kNz8 <br> https://www.vstats.jp/video/FV5Wrup4aZ8 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:00.30 ID:iOCExdcw0<> ( ^)o(^ )み、みこち～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:04.47 ID:sho4pVzp0<> <a href="../test/read.cgi/livemegami/1680871440/360" rel="noopener noreferrer" target="_blank">&gt;&gt;360</a> <br> 聞いてないんだ良かったねえ&#128522; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:05.06 ID:BEFStv030<> やっぱあてぃし色ってクッソ高いんだな <br> あくたんが一番うめぇや絶妙な曲やな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:06.61 ID:R/3h3tpZ0<> <a href="../test/read.cgi/livemegami/1680871440/418" rel="noopener noreferrer" target="_blank">&gt;&gt;418</a> <br> さすがにコーチ依頼してないやつに凸ってないだろ？ <br>  <br> そんな常識ないことしてないだろ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:10.26 ID:DFIyp7P/0<> <a href="../test/read.cgi/livemegami/1680871440/203" rel="noopener noreferrer" target="_blank">&gt;&gt;203</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:11.94 ID:e6jVcEsf0<> <a href="../test/read.cgi/livemegami/1680871440/371" rel="noopener noreferrer" target="_blank">&gt;&gt;371</a> <br> もこうはストリーマー界で一番コーン配慮してるぞ <br> ひゃっきさんにも精通してるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:12.27 ID:hacQtZZC0<> #をつけろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:13.26 ID:QxribKnB0<> ころさん箱愛あるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:55:14.02 ID:ciHbZ9W10<> みちこ可愛過ぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:15.46 ID:rDlbMVCc0<> ころさん出るじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:15.34 ID:ACP0XiwK0<> DECO27みたいに実は企画に?んでましたってならないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:16.24 ID:cNmjhxyG0<> <a href="../test/read.cgi/livemegami/1680871440/359" rel="noopener noreferrer" target="_blank">&gt;&gt;359</a> <br> 9万も売れんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:16.54 ID:Tjf6YBgP0<> <a href="../test/read.cgi/livemegami/1680871440/444" rel="noopener noreferrer" target="_blank">&gt;&gt;444</a> <br> イノタク君は自業自得だよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:16.47 ID:YlsLYQUn0<> <a href="../test/read.cgi/livemegami/1680871440/398" rel="noopener noreferrer" target="_blank">&gt;&gt;398</a> <br> もっと自信つけてからって思ってるんじゃないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:17.18 ID:xqIjhsKM0<> お前らがスレに貼ってた元ネタがやっと分かったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:17.51 ID:5wZqoAt70<> あくたん名曲多すぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:16.98 ID:nMVf96lc0<> スターウォーズどりゃあ&#129303; <br>  <br> 『スター・ウォーズ』新作映画3本が一挙発表！！レイ役デイジー・リドリーも復帰しエピソード9のその後を描く   <br> https://greta.5ch.net/test/read.cgi/poverty/1680871997/ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:21.00 ID:XnCFu9jI0<> ( ^)o(^ )あてぃしのダンスGifは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:22.19 ID:vty6vgw00<> ♪　 　　　　♪ <br> 　　 ( ^)o(^) )) <br> 　(( (　つ　ヽ、　　　♪　ﾗﾋﾞｭﾗﾋﾞｭｵｱｯｱｯｵｰｗｗｗｗｗｗｗｗｗｗｗ <br> 　　　〉 とノ　))) <br> 　　（__ノ^(＿) <br>  <br> 　　　　　　♪ <br> 　 (( （^)o(^ ）)) <br> ♪　 / ⊂　) ))　♪ｱｲﾗﾋﾞｭｵｱｯｱｯｵｰｗｗｗｗｗｗｗｗｗｗｗｗｗ <br> 　　((( ヽつ 〈 <br> 　　 (＿)^ヽ__） <br>  <br> ♪　 　　　　♪ <br> 　　 ( ^)o(^) )) <br> 　(( (　つ　ヽ、　　　♪　ﾗﾋﾞｭﾗﾋﾞｭｵｱｯｱｯｵｰｗｗｗｗｗｗｗｗｗｗｗ <br> 　　　〉 とノ　))) <br> 　　（__ノ^(＿) <br>  <br> 　　　　　　♪ <br> 　 (( （^)o(^ ）)) <br> ♪　 / ⊂　) ))　♪ｱｰｗｗｗｗｗｗｗｗｗｱｲﾗｰﾋﾞｭーｿｰﾏｯﾁｗｗｗｗｗｗｗｗｗ <br> 　　((( ヽつ 〈 <br> 　　 (＿)^ヽ__） <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:23.37 ID:L+u27qec0<> ( ^)o(^ )ねえもっと <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:27.80 ID:XKxODnO90<> テトリス界隈やべーな。FPS界隈並みにきしょいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:29.40 ID:iH39D8mP0<> https://imgur.com/IF72Y8P.gif <br> 　　　∧＿∧ <br> 　　　(　　　) <br> 　　＜＼　　＼＞ <br> 　ﾌﾟﾘﾝ（(　Y　)）ﾌﾟﾘﾝ <br> 　　　　 し⌒Ｊ <br>  <br> 　　　 ∧＿∧ <br> 　　∩( ^)o(^ ) <br> 　　　　と＿⌒) )) <br> 　　　　　　 (_ﾉﾉ <br>  <br>  <br> 　　　　　∧＿∧ <br> 　　　　　(　　　) <br> 　　　　＜/　　/＞ <br> 　ﾌﾟﾘﾝ（(　Y　)）ﾌﾟﾘﾝ <br> 　　　　　し⌒Ｊ　 <br>  <br> 　　∧＿∧ <br> 　　( ^)o(^ )∩ <br> 　　/ ,　 つ <br> （（（_(＿r ) <br> 　　 しし′ <br>  <br> 　　∩∧∧∩ <br> 　　 `(^)o(^,)ノ <br> 　　　/　　/ <br> 　　 （　　⌒l <br> 　　　 ヽ) ∪ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:30.19 ID:BEFStv030<> <a href="../test/read.cgi/livemegami/1680871440/428" rel="noopener noreferrer" target="_blank">&gt;&gt;428</a> <br> えっ！ダッサ…誰だよそいつ神って言ったやつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:32.21 ID:TbWDZjvA0<> セトリでもスウジーかスウジーじゃないかってわかるよな <br> みこマリは完全に数字狙いの選曲でぺこすいは趣味曲が多い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:41.01 ID:R/3h3tpZ0<> <a href="../test/read.cgi/livemegami/1680871440/451" rel="noopener noreferrer" target="_blank">&gt;&gt;451</a> <br> ブラックホールのまわりって時間って概念がねじ曲がってるからわからん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:55:40.86 ID:tNZ/p2hA0<> みこちかわよ～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:41.63 ID:ptOmkltR0<> ポケモンきたああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:41.66 ID:7wk37zAM0<> あくたんはやっぱこの曲なんだよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:55:44.07 ID:35G9Bylx0<> （ ^)o(^ ）ｂ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:44.68 ID:iH39D8mP0<> https://i.imgur.com/vDeu2r8.gif <br> 　　　∧＿∧ <br> 　　　(　　　) <br> 　　＜＼　　＼＞ <br> 　ﾌﾟﾘﾝ（(　Y　)）ﾌﾟﾘﾝ <br> 　　　　 し⌒Ｊ <br>  <br> 　　　 ∧＿∧ <br> 　　∩( ^)o(^ ) <br> 　　　　と＿⌒) )) <br> 　　　　　　 (_ﾉﾉ <br>  <br>  <br> 　　　　　∧＿∧ <br> 　　　　　(　　　) <br> 　　　　＜/　　/＞ <br> 　ﾌﾟﾘﾝ（(　Y　)）ﾌﾟﾘﾝ <br> 　　　　　し⌒Ｊ　 <br>  <br> 　　∧＿∧ <br> 　　( ^)o(^ )∩ <br> 　　/ ,　 つ <br> （（（_(＿r ) <br> 　　 しし′ <br>  <br> 　　∩∧∧∩ <br> 　　 `(^)o(^,)ノ <br> 　　　/　　/ <br> 　　 （　　⌒l <br> 　　　 ヽ) ∪ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:55:44.72 ID:oeL4j6jx0<> あばさん一応去年はマリンのライブに触れてるし今年もすいちゃんのライブに触れてるんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:44.91 ID:wjutLvHw0<> みこちもう少し上手くなれば歌枠で3万いけるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:55:46.52 ID:HpLdr8KO0<> <a href="../test/read.cgi/livemegami/1680871440/481" rel="noopener noreferrer" target="_blank">&gt;&gt;481</a> <br> FPS超えてるわ <>
