名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/09/18(月) 22:49:57.60 ID:slfn4o3X0<> なんてこったぁ <>コメントチラチラ 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:55:39.44 ID:2OpUs/Yg0<> <a href="../test/read.cgi/livemegami/1695044997/223" rel="noopener noreferrer" target="_blank">&gt;&gt;223</a> <br> これほんと草 <br> 底辺が言うのがまた笑えるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:37.54 ID:sb5nfLkK0<> <a href="../test/read.cgi/livemegami/1695044997/324" rel="noopener noreferrer" target="_blank">&gt;&gt;324</a> <br> ジャンプゲー権利的にダメなんじゃね？ <br> 同時視聴もジャンプ系ダメっつってるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:38.68 ID:3nA600Wi0<> https://i.imgur.com/ijX5kWE.jpg <br>  <br>  <br> ヤフーニュースになるなんて、みこち、俺誇らしいよ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:42.21 ID:tilGtR1N0<> この前のふわもこの漢字でGOも面白かったな <br> 双眼鏡にぶちギレてた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:55:45.62 ID:N1SEz19o0<> <a href="../test/read.cgi/livemegami/1695044997/297" rel="noopener noreferrer" target="_blank">&gt;&gt;297</a> <br> 配信多すぎるからしゃーない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:46.82 ID:EYNVqK8E0<> <a href="../test/read.cgi/livemegami/1695044997/321" rel="noopener noreferrer" target="_blank">&gt;&gt;321</a> <br> ストリーマー連中と遊ばないともう終わりなんやね… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:45.56 ID:Vy1iPfyF0<> <a href="../test/read.cgi/livemegami/1695044997/338" rel="noopener noreferrer" target="_blank">&gt;&gt;338</a> <br> グロ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:48.81 ID:ZK1d2mv90<> 漢文で見た <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:51.00 ID:3+zOIt2q0<> <a href="../test/read.cgi/livemegami/1695044997/333" rel="noopener noreferrer" target="_blank">&gt;&gt;333</a> <br> こいつらって一応企業勢じゃねぇの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:49.65 ID:345YDXsg0<> <a href="../test/read.cgi/livemegami/1695044997/239" rel="noopener noreferrer" target="_blank">&gt;&gt;239</a> <br> かなかなとローレンのストグラ組がいつ見ても上位にいるぞ <br> https://i.imgur.com/5kjApsL.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:55:53.15 ID:bop7VWdx0<> なんかあくたんちょっと落ち込んでるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:52.00 ID:ekRkNtoW0<> ぺこらが超えなきゃいけないライン <br>  <br> 【 STEAM 】みこ、おもしろそうなゲーム発掘したいますッ！??【ホロライブ/さくらみこ】 <br> Sakura Miko <br> 39,818 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:54.61 ID:qlFWzGAN0<> <a href="../test/read.cgi/livemegami/1695044997/165" rel="noopener noreferrer" target="_blank">&gt;&gt;165</a> <br> フラスタガイガイと同じで <br> いつもの病人がやってるからスルー安定や <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:55:54.75 ID:aLXaTjFn0<> モルダウ配信おもろかったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:58.60 ID:ZPo5gyqh0<> しこうして漢文で習ったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:55:58.78 ID:FyfjZLJ70<> <a href="../test/read.cgi/livemegami/1695044997/339" rel="noopener noreferrer" target="_blank">&gt;&gt;339</a> <br> 同じ配信の実況は大体一時間で飽きられるだけだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:00.45 ID:nHWVFIfS0<> <a href="../test/read.cgi/livemegami/1695044997/388" rel="noopener noreferrer" target="_blank">&gt;&gt;388</a> <br>  <br> これってCパートが最高同接のやつだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:00.82 ID:nlQF9H4x0<> ATMってこんな事を炎上したことにしないと気が済まないやつが張り付いてるんだろ <br> 寂しい奴らよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:01.36 ID:/MKz1HUW0<> クリ？！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:02.02 ID:rJ7FoU060<> <a href="../test/read.cgi/livemegami/1695044997/239" rel="noopener noreferrer" target="_blank">&gt;&gt;239</a> <br> 数字は出てないけどちゃんとツイッターで流行ってる風に工作してるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:02.05 ID:Vx/h8Fjx0<> &#127792;ｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:02.20 ID:HerNOzZt0<> ぺっさんFPSで男と心中してたやつ面白かったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:04.57 ID:EeJi5OXQ0<> ポルカの凸待ちとか行かないとヘラるからみんな行かざるを得ないじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:05.39 ID:vDFbwXKG0<> Twitter壊れた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:06.21 ID:nTU4jWrY0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:08.63 ID:k97NzSQX0<> ちょうど権利ガイガイの時期なw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:07.11 ID:Vy1iPfyF0<> かなでっち終わってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:09.58 ID:sigKTGNX0<> <a href="../test/read.cgi/livemegami/1695044997/329" rel="noopener noreferrer" target="_blank">&gt;&gt;329</a> <br> 消せ消せ消せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:09.83 ID:Y4vZuzzG0<> <a href="../test/read.cgi/livemegami/1695044997/348" rel="noopener noreferrer" target="_blank">&gt;&gt;348</a> <br> しょっちゅうセールやってて安いから <br> あと死にゲーって言われてるから買う人結構いる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:08.85 ID:BKNSzXPr0<> ぺこらなんでやったゲームとか知ってるゲームのPVばっか見てんだ？ <br> 知らないゲーム見ろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:11.06 ID:Ttb12ztu0<> 奏そ <br> 1時間で皆息切れで実況減ってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:13.57 ID:u+JDvv/N0<> ぺこら記憶混在してない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:13.81 ID:/5+994Z40<> にじはホロみたいなバフになる箱ゲーあんまり無いのはきついな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:15.53 ID:7MfMi+ic0<> チワ街さあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:14.82 ID:glZ9Gp0W0<> ぺこら新しいゲーム探すというより昔やったゲーム振り返ってばっかだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:17.20 ID:ECX3lRn00<> チバリーじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:17.21 ID:yN9k/lT40<> 何やってんw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:20.96 ID:S9ZKH8xR0<> 110の頃とぺこらの頃の記憶よくごっちゃにならないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:19.59 ID:/5+994Z40<> にじはホロみたいなバフになる箱ゲーあんまり無いのはきついな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:23.35 ID:b+T1BPRs0<> すいちゃん可愛すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:24.15 ID:eD79Uggf0<> 母国語じゃなくてここまで読めるの <br>  <br> マジで天才か&#128562;？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:22.34 ID:jwgMrqS80<> ぺこらが超えなきゃいけないライン <br>  <br> 【 STEAM 】みこ、おもしろそうなゲーム発掘したいますッ！??【ホロライブ/さくらみこ】 <br> Sakura Miko <br> 39,818 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:22.77 ID:xJgCnQ2s0<> これが <br> tps://i.imgur.com/mc4KFrp.jpeg <br> tps://i.imgur.com/CCN7U4w.jpeg <br> tps://i.imgur.com/wqLCaJH.png <br> tps://i.imgur.com/KKIgai4.jpeg <br> tps://i.imgur.com/EF4YEkB.jpeg <br> tps://i.imgur.com/zeRESI6.jpeg <br> tps://i.imgur.com/kguhdiv.jpeg <br> こうで <br> tps://i.imgur.com/oWvCfQg.jpeg <br> こういう事？ <br> tps://i.imgur.com/M5FzbGd.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:25.81 ID:cNRxogDt0<> <a href="../test/read.cgi/livemegami/1695044997/113" rel="noopener noreferrer" target="_blank">&gt;&gt;113</a> <br> これで登山し続けるぺこらどうなってん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:27.64 ID:cVdST1c00<> <a href="../test/read.cgi/livemegami/1695044997/380" rel="noopener noreferrer" target="_blank">&gt;&gt;380</a> <br> ﾓｺﾁｬﾝのキレ芸が良い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:25.81 ID:Q89utxKE0<> すいちゃんこんだけシコれるビビリ方するの最早才能だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:26.20 ID:PH72+D4N0<> なっつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:26.76 ID:q7HPhBip0<> ほんまチワ街かわいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:27.01 ID:IDMm0mqD0<> みこのメン限の待機順調に弱くなってるな <br> はじめに吸われてるだろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:31.03 ID:nHWVFIfS0<> <a href="../test/read.cgi/livemegami/1695044997/418" rel="noopener noreferrer" target="_blank">&gt;&gt;418</a> <br>  <br> これってCパートが最高同接のやつだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:30.24 ID:ej9+rDS+0<> <a href="../test/read.cgi/livemegami/1695044997/321" rel="noopener noreferrer" target="_blank">&gt;&gt;321</a> <br> かなかなだろtwicthだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:33.78 ID:cXZtuKUI0<> <a href="../test/read.cgi/livemegami/1695044997/67" rel="noopener noreferrer" target="_blank">&gt;&gt;67</a> <br> 今日のりりーかの失言 <br> ・イオンで服見るの? <br> ・朝まで酒飲んでてこけた <br> ・海外の高校行ってたのに数3C勉強してる <br>  <br> もはや弱男営業したいのか、したくないのか分からん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:42.05 ID:OwpCw/OA0<> <a href="../test/read.cgi/livemegami/1695044997/407" rel="noopener noreferrer" target="_blank">&gt;&gt;407</a> <br> 最初だけ面白いからなかなで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:43.35 ID:W+kKd6cu0<> 呪巣のパズル要素質なさすぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:43.24 ID:s2axZdy40<> <a href="../test/read.cgi/livemegami/1695044997/339" rel="noopener noreferrer" target="_blank">&gt;&gt;339</a> <br> 数字は見てるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:46.05 ID:pD3Zjpne0<> すいちゃんほんとシコれるわ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:46.51 ID:AIuR5Mpd0<> ふわもことかなでそどっちが漢字読めてるんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:45.47 ID:BJ7pxL/30<> 海外向けはまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:48.58 ID:bLZVU5GI0<> しょうがくしゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:50.13 ID:EeJi5OXQ0<> <a href="../test/read.cgi/livemegami/1695044997/350" rel="noopener noreferrer" target="_blank">&gt;&gt;350</a> <br> さっきのコラボでりりーかに懐いてるらでんかわいかったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:50.46 ID:U3dWh87O0<> <a href="../test/read.cgi/livemegami/1695044997/113" rel="noopener noreferrer" target="_blank">&gt;&gt;113</a> <br> やばいくらいつまらんけど登山するぺこーら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:48.80 ID:glJ6d4Te0<> ぺっさんってMMO脳だよな結構 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:49.94 ID:jwgMrqS80<> ぺこらが超えなきゃいけないライン <br>  <br> 【 STEAM 】みこ、おもしろそうなゲーム発掘したいますッ！??【ホロライブ/さくらみこ】 <br> Sakura Miko <br> 39,818 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:50.31 ID:wFjZ60A/0<> ぺこらグラディーターやって欲しいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:50.42 ID:q0zWEGek0<> <a href="../test/read.cgi/livemegami/1695044997/258" rel="noopener noreferrer" target="_blank">&gt;&gt;258</a> <br> 雑談をASMRマイクでやるのは大抵あんまり声使いたくない、声張りたくない時だなみんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:52.87 ID:ZirITAuR0<> 海外 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:54.65 ID:2OpUs/Yg0<> <a href="../test/read.cgi/livemegami/1695044997/339" rel="noopener noreferrer" target="_blank">&gt;&gt;339</a> <br> たった3万しか出てないんですが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:52.80 ID:0CSUrZPh0<> <a href="../test/read.cgi/livemegami/1695044997/379" rel="noopener noreferrer" target="_blank">&gt;&gt;379</a> <br> 身内ノリあんま外で見たくないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:55.30 ID:wxx+XRF80<> ふむふむぅ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:54.77 ID:LG3Qz+Ax0<> 漢字でgoをいくらか見た限りリスナーの漢字習熟度は <br> 星街＞マリン＞ぺこら＞スバルだったな <br> 星詠みはなんか漢字強いけどスバ友は弱かった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:54.15 ID:giKUYbJp0<> <a href="../test/read.cgi/livemegami/1695044997/379" rel="noopener noreferrer" target="_blank">&gt;&gt;379</a> <br> フフッ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:55.63 ID:TmELiED60<> ふむふむ～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:57.86 ID:nHWVFIfS0<> <a href="../test/read.cgi/livemegami/1695044997/439" rel="noopener noreferrer" target="_blank">&gt;&gt;439</a> <br>  <br> これってCパートが最高同接のやつだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:58.57 ID:tx5Gvzwr0<> 実際りりーか海外の高校行ってたのに数Cってどういうこと? <br> 海外の高校嘘なの? <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:58.97 ID:yeU8Urg50<> <a href="../test/read.cgi/livemegami/1695044997/407" rel="noopener noreferrer" target="_blank">&gt;&gt;407</a> <br> 実況のカロリーも高いわ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:59.88 ID:2Tb8T+He0<> そろそろ、らでんはじまっちまう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:56:58.33 ID:riagXMwB0<> ふむふむー好き <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:56:58.99 ID:PH72+D4N0<> ID:nHWVFIfS0 <br>  <br>  <br> 本日のキチガイ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:57:01.46 ID:fNEb3l3v0<> ふむふむ出ました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:57:00.42 ID:dVlUXJVi0<> 呪巣ちょくちょくビビらせて来る <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:57:00.83 ID:nTU4jWrY0<> お前やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/18(月) 22:57:02.47 ID:gmsOoDPA0<> &#129412;えっぺこちゃんこういうゲームが好きなの･･･ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/18(月) 22:57:00.99 ID:Vy1iPfyF0<> <a href="../test/read.cgi/livemegami/1695044997/407" rel="noopener noreferrer" target="_blank">&gt;&gt;407</a> <br> カロリーが高いんだわ <br> 満足感もあるけど <>
