名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/07/30(日) 16:10:48.76 ID:KzsLfdXu0<> 夏だが <>(・o・&#10052;) 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:16:44.52 ID:wHrDWYq30<> <a href="../test/read.cgi/livemegami/1690701048/244" rel="noopener noreferrer" target="_blank">&gt;&gt;244</a> <br> いつになったら粉雪上手くなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:16:45.00 ID:fhTQ9Gz60<> <a href="../test/read.cgi/livemegami/1690701048/92" rel="noopener noreferrer" target="_blank">&gt;&gt;92</a> <br> 他は知らんけどコーン関連はマジでそう思う <br> かなたの次くらいにコーンの層の厚いし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:16:45.95 ID:aUg5knGp0<> ラミィ2時間やって斜め移動覚えてません <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:16:49.00 ID:o/jBVr0f0<> この流れから紅歌うつもりかこの女 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:16:51.25 ID:NZDpeHcg0<> <a href="../test/read.cgi/livemegami/1690701048/376" rel="noopener noreferrer" target="_blank">&gt;&gt;376</a> <br> みこは登録も再生も激減してるしやっぱオワコンになってるわ  <br> ・コーン飼ってて男と絡めない  <br> ・外部に友達いないから外交できない  <br> ・思想が保守的で新しいことに挑戦できない  <br> 結果、ホロ内での狭いマンネリコラボとマンネリソロゲー配信しかできないから新規が入る導線がもはやない  <br>  <br> この、ホロライブ内に引きこもる程オワコンになる現象は今後さらに加速していくだろうね  <br> コロナ明けの新時代ではコミュ力が高ければ高い程ファン増える <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:16:52.17 ID:RohZE+G70<> なんか感じ悪くなーい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:16:56.39 ID:vz2BHy2Z0<> ラミィ「神ゲーだなぁ…」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:16:57.32 ID:W5c8TXhJ0<> <a href="../test/read.cgi/livemegami/1690701048/353" rel="noopener noreferrer" target="_blank">&gt;&gt;353</a> <br> こいつらルーナの歌枠には来ないの <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:16:59.00 ID:E38krMoY0<> https://twitter.com/wave_corp/status/1685456084797214720?s=46&t=l1_FCtY-lgZMtK6-phkg9g <br>  <br> こういうので良いんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:00.33 ID:SfpRKyGu0<> 全身にんなたんが染み渡る <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:01.31 ID:f7r4CiBL0<> ラミィが面白い連呼してるときは高確率で捨てるからトルネコおじなんとかしろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:03.12 ID:MlHnzop50<> ルーナ→小豆→かなた <br>  <br> かなけんリレー最高&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:03.30 ID:pS5Y72F30<> ラミィ神ゲーいただきました <br> いやこの時点で少しでも面白いと思えないゲームはクソゲーやねん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:04.34 ID:NZDpeHcg0<> <a href="../test/read.cgi/livemegami/1690701048/369" rel="noopener noreferrer" target="_blank">&gt;&gt;369</a> <br> みこは登録も再生も激減してるしやっぱオワコンになってるわ  <br> ・コーン飼ってて男と絡めない  <br> ・外部に友達いないから外交できない  <br> ・思想が保守的で新しいことに挑戦できない  <br> 結果、ホロ内での狭いマンネリコラボとマンネリソロゲー配信しかできないから新規が入る導線がもはやない  <br>  <br> この、ホロライブ内に引きこもる程オワコンになる現象は今後さらに加速していくだろうね  <br> コロナ明けの新時代ではコミュ力が高ければ高い程ファン増える <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:05.14 ID:EuGkMT2g0<> でもちゃんとルーナの声で歌ってるからこれでいんだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:04.83 ID:pEQY6w7s0<> <a href="../test/read.cgi/livemegami/1690701048/371" rel="noopener noreferrer" target="_blank">&gt;&gt;371</a> <br> ラミィは違う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:05.21 ID:dCu/zIeG0<> んな！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:05.16 ID:lzlcYq9c0<> <a href="../test/read.cgi/livemegami/1690701048/370" rel="noopener noreferrer" target="_blank">&gt;&gt;370</a> <br> 常に発狂してるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:06.17 ID:Th/zI9FK0<> <a href="../test/read.cgi/livemegami/1690701048/361" rel="noopener noreferrer" target="_blank">&gt;&gt;361</a> <br> 今日の悲しかった顔&#12316;って、奴好き <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:07.88 ID:6YF0bmxo0<> <a href="../test/read.cgi/livemegami/1690701048/299" rel="noopener noreferrer" target="_blank">&gt;&gt;299</a> <br> 欲望に忠実過ぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:09.29 ID:OmqV+1xU0<> ここからの紅 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:14.86 ID:7VlDPjAi0<> <a href="../test/read.cgi/livemegami/1690701048/379" rel="noopener noreferrer" target="_blank">&gt;&gt;379</a> <br> マジかよ <br> バリリス頑張ったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:14.98 ID:CXoh/39C0<> Seasonってそんなバフ曲に思えんが？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:15.94 ID:KewQR+3h0<> <a href="../test/read.cgi/livemegami/1690701048/330" rel="noopener noreferrer" target="_blank">&gt;&gt;330</a> <br> タルタロスを登った経験が活きたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:16.66 ID:DeYpacPz0<> 紅くっぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:20.20 ID:KO0UziAc0<> <a href="../test/read.cgi/livemegami/1690701048/354" rel="noopener noreferrer" target="_blank">&gt;&gt;354</a> <br> あの...それはルーナとマリンの間ですら年齢差が... <br> いや...単なる趣味の違いだな... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:23.45 ID:65h9hKNE0<> <a href="../test/read.cgi/livemegami/1690701048/338" rel="noopener noreferrer" target="_blank">&gt;&gt;338</a> <br> 悔しげで草 <br> ギャイン！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:24.57 ID:Ed7vED770<> んなたんの水着くるぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:25.39 ID:NZDpeHcg0<> <a href="../test/read.cgi/livemegami/1690701048/370" rel="noopener noreferrer" target="_blank">&gt;&gt;370</a> <br> みこは登録も再生も激減してるしやっぱオワコンになってるわ  <br> ・コーン飼ってて男と絡めない  <br> ・外部に友達いないから外交できない  <br> ・思想が保守的で新しいことに挑戦できない  <br> 結果、ホロ内での狭いマンネリコラボとマンネリソロゲー配信しかできないから新規が入る導線がもはやない  <br>  <br> この、ホロライブ内に引きこもる程オワコンになる現象は今後さらに加速していくだろうね  <br> コロナ明けの新時代ではコミュ力が高ければ高い程ファン増える <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:25.79 ID:sNUBYHbu0<> <a href="../test/read.cgi/livemegami/1690701048/273" rel="noopener noreferrer" target="_blank">&gt;&gt;273</a> <br> これ貼ってんの絵描いてるやつ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:27.27 ID:BJ/qU6e70<> 歌ったのらって言って <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:28.07 ID:Epvxh6IK0<> なんかカラオケで好きな子が歌ってるのを思い出したのらね… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:27.86 ID:VorU1ku/0<> <a href="../test/read.cgi/livemegami/1690701048/244" rel="noopener noreferrer" target="_blank">&gt;&gt;244</a> <br> 誰でも知ってるVかのように言われても困るわ <br> 見たことないぞこんなやつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:28.47 ID:Txy8uAuD0<> お着替えんなあああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:30.70 ID:gdV4sKJE0<> <a href="../test/read.cgi/livemegami/1690701048/386" rel="noopener noreferrer" target="_blank">&gt;&gt;386</a> <br> フラグやめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:31.15 ID:0u7/IlDB0<> 村雨（そうあめ） <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:31.44 ID:sPX6yFEX0<> 歌ったのら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:32.17 ID:f7r4CiBL0<> にぃなたんラジコンでそんあめゲットどりゃあああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:32.20 ID:XD+6bcAk0<> セレちゃんあと10人です！ <br> 古参名乗るなら急げ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:33.39 ID:AedBHizD0<> スバルがRPGの女王だと言ってたやつ出てこいよ <br> 指示厨の言いなりだし、キャラクターも覚えてない、ストーリーも理解してない <br> ラミィの沼トルネコ見てみ飛ぶぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:33.17 ID:HaD1hPgL0<> にぃなどりゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:33.11 ID:f+TRW+Yh0<> にぃな「そんあめ（村雨）」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:33.59 ID:c45Pb7BZ0<> <a href="../test/read.cgi/livemegami/1690701048/92" rel="noopener noreferrer" target="_blank">&gt;&gt;92</a> <br> これ <br>  <br> 本日の演説婆さん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:33.92 ID:48eWS+XG0<> そんあめで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:34.04 ID:6vWP1gwe0<> 腰痛とアルコールの関係 | 腰痛メディア <br> https://yotsu-doctor.zenplace.co.jp/media/treatment_list/641/ <br>  <br> アルコールが原因で腰痛になる？飲酒と腰痛の関係について徹底解説 <br> https://www.tsunashima-chiro.com/15755994456509 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:34.29 ID:UHofzBww0<> <a href="../test/read.cgi/livemegami/1690701048/299" rel="noopener noreferrer" target="_blank">&gt;&gt;299</a> <br> まずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:34.97 ID:/BjzMeVn0<> んなあああああああああああああああああああああああい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:34.86 ID:OOEF91k00<> <a href="../test/read.cgi/livemegami/1690701048/299" rel="noopener noreferrer" target="_blank">&gt;&gt;299</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:36.91 ID:8/BAp9lZ0<> くれないだぁー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:36.70 ID:Lz+TzpYC0<> <a href="../test/read.cgi/livemegami/1690701048/361" rel="noopener noreferrer" target="_blank">&gt;&gt;361</a> <br> モノクロームな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:36.67 ID:ZH0JUmVE0<> <a href="../test/read.cgi/livemegami/1690701048/370" rel="noopener noreferrer" target="_blank">&gt;&gt;370</a> <br> FGOでぺこらが叩かれてたからイライラしてるんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:37.37 ID:8cXhbmII0<> んなああああああああああああああああああい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:37.59 ID:YvHyS4h20<> ぺこらがでてないFGO実況しなくていいよｗ <br> 勘違いすんなよソシャゲカス <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:41.21 ID:o/jBVr0f0<> <a href="../test/read.cgi/livemegami/1690701048/394" rel="noopener noreferrer" target="_blank">&gt;&gt;394</a> <br> 歌うと声が変わるホロメンが居るみたいじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:41.54 ID:OIZl+qCe0<> んなたん生着替えです&#9786; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:41.47 ID:zZntQoDc0<> <a href="../test/read.cgi/livemegami/1690701048/273" rel="noopener noreferrer" target="_blank">&gt;&gt;273</a> <br> ぺこらオワコンやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:42.37 ID:OpkB1tL90<> お着替えどりゃあああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:43.05 ID:6BKFiSzc0<> <a href="../test/read.cgi/livemegami/1690701048/391" rel="noopener noreferrer" target="_blank">&gt;&gt;391</a> <br> かなたとかまだ居たんだ～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:45.24 ID:6irWDnJ40<> このあとAZKiとかなたそかよ <br> 盛り上がってきたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:46.06 ID:0F04LxRb0<> <a href="../test/read.cgi/livemegami/1690701048/244" rel="noopener noreferrer" target="_blank">&gt;&gt;244</a> <br> そういえばルーナでポルノいっさい聞いたことないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:46.61 ID:I6R5K8mK0<> 生着替えｷﾀﾜｧ━━━━━━(n'∀')η━━━━━━ !!!! <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:47.35 ID:MOoeEeA/0<> この流れで紅！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:47.07 ID:KyFZGOpt0<> んなたんのお着替えきたか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:47.72 ID:5qZ/DDbB0<> ナイトプールで生着替え <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:48.98 ID:Ujyx4x4d0<> 「この曲は夏の曲ではないかな？」 <br>  <br> こなゆき歌ったあとに気にすることか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:49.24 ID:7tj0W1rJ0<> 生着替えどりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:50.12 ID:vqtluwH+0<> 紅だあ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:50.59 ID:9qitTQEK0<> くれないダア <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:51.43 ID:NZDpeHcg0<> <a href="../test/read.cgi/livemegami/1690701048/368" rel="noopener noreferrer" target="_blank">&gt;&gt;368</a> <br> みこは登録も再生も激減してるしやっぱオワコンになってるわ  <br> ・コーン飼ってて男と絡めない  <br> ・外部に友達いないから外交できない  <br> ・思想が保守的で新しいことに挑戦できない  <br> 結果、ホロ内での狭いマンネリコラボとマンネリソロゲー配信しかできないから新規が入る導線がもはやない  <br>  <br> この、ホロライブ内に引きこもる程オワコンになる現象は今後さらに加速していくだろうね  <br> コロナ明けの新時代ではコミュ力が高ければ高い程ファン増える <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/30(日) 16:17:51.93 ID:lhNxMClh0<> 紅だあああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/30(日) 16:17:52.35 ID:czjpGE0x0<> バリウムの底力見せたれ <>
