名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/02(水) 20:22:38.28 ID:0aVFUYW00<> カバーしろ <>ホロメンのメンタルはボロボロ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:15.81 ID:0NCAJqkj0<> <a href="../test/read.cgi/livemegami/1690975358/215" rel="noopener noreferrer" target="_blank">&gt;&gt;215</a> <br> カエラほんまこの衣装好きやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:16.02 ID:Df/IRQEd0<> <a href="../test/read.cgi/livemegami/1690975358/19" rel="noopener noreferrer" target="_blank">&gt;&gt;19</a> <br> 今更気付いたけどホリゾンタルのロゴこれ家具組み立てるときに使う金具じゃんｗ <br> イケアでロゴ考えたろこれｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:16.27 ID:sM16F4zl0<> <a href="../test/read.cgi/livemegami/1690975358/40" rel="noopener noreferrer" target="_blank">&gt;&gt;40</a> <br> ぺっさんは同接を出すことでエクスタシーを感じる特別なタイプだから… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:16.45 ID:SC3lX9Vv0<> <a href="../test/read.cgi/livemegami/1690975358/70" rel="noopener noreferrer" target="_blank">&gt;&gt;70</a> <br> えっど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:16.28 ID:P4QIPPZ+0<> この流れでヘラってないしゃかまたどんな顔すりゃいいんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:17.61 ID:Eecy7XH90<> 張り手どりゃあ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:17.39 ID:fEmoElpo0<> <a href="../test/read.cgi/livemegami/1690975358/356" rel="noopener noreferrer" target="_blank">&gt;&gt;356</a> <br> え <br>  <br> 配信してんの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:17.77 ID:ydwaHBq90<> <a href="../test/read.cgi/livemegami/1690975358/368" rel="noopener noreferrer" target="_blank">&gt;&gt;368</a> <br> おがゆ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:17.71 ID:7PbC6R2g0<> 愚者とか心に来ちゃうよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:18.16 ID:v9lG8s4f0<> <a href="../test/read.cgi/livemegami/1690975358/349" rel="noopener noreferrer" target="_blank">&gt;&gt;349</a> <br> いらないです&#128546;&#9995;&#9995; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:18.85 ID:/IyhjS6Z0<> ミオしゃミリ精度すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:19.26 ID:0T7bzMzF0<> こんなん泣いちゃうよw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:19.54 ID:zD3hoe/V0<> ぶっちゃけホロに入れなかった個人勢とか <br> この配信見て凄まじい憎しみを抱いてそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:19.38 ID:4gMCrQ7M0<> まずいまずいまずいまずい消せ消せ消せ消せ消せ消せ消せ消せ消せ消せ消せ消せ消せ消せ消せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:20.26 ID:bRJ7fn8U0<> &#128048;ホーリホリホリホリホリ <br> &#128048;ホーリホリホリホリホリ <br> &#128048;ホーリホリホリホリホリ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:20.72 ID:T5RSDvJC0<> 占いの館史上一の神回 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:20.67 ID:xa2HLWiW0<> お前じゃい！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:21.71 ID:SOkrf10V0<> <a href="../test/read.cgi/livemegami/1690975358/215" rel="noopener noreferrer" target="_blank">&gt;&gt;215</a> <br> グラブルの才能ありそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:22.28 ID:RxGkPAzH0<> <a href="../test/read.cgi/livemegami/1690975358/368" rel="noopener noreferrer" target="_blank">&gt;&gt;368</a> <br> 石 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:22.36 ID:9zY7YLFE0<> これ見てヴァロやりたくなる人いる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:22.56 ID:Bl0SuJZH0<> こよりつまんねえって思ったけど今こそお前が必要だ <br> もう一度こい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:23.73 ID:8hrvYzyf0<> これぶん殴ってね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:23.87 ID:Br80h2/f0<> ホリメン隔離してくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:24.72 ID:/HHBr+y70<> 失ってる！？張り手すぎだろ&#129784; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:25.60 ID:/FkbBcJt0<> <a href="../test/read.cgi/livemegami/1690975358/376" rel="noopener noreferrer" target="_blank">&gt;&gt;376</a> <br> 女の子にひどいこと言うな！&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:25.35 ID:qYtZCxXI0<> <a href="../test/read.cgi/livemegami/1690975358/215" rel="noopener noreferrer" target="_blank">&gt;&gt;215</a> <br> お前何者だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:26.12 ID:hYVoqbEy0<> &#128058;(ホロライブに何が起きてるんだ…？) <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:26.17 ID:9o9cNRB60<> UNO配信やるべ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:27.05 ID:wLqRAGKc0<> &#129412;「ホロメンを壊すな！」 <br> あの壊してるのはお前らですw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:27.41 ID:/DJlul690<> つまづき…天皇ライブ不参加… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:27.43 ID:VVsSIutw0<> <a href="../test/read.cgi/livemegami/1690975358/89" rel="noopener noreferrer" target="_blank">&gt;&gt;89</a> <br> あっこりゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:27.66 ID:jz/qCOba0<> ひーん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:27.95 ID:4iXxBJYB0<> マイペース張り手 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:29.51 ID:FXHfU10V0<> ロボ子さん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:32.00 ID:OvIOYVZz0<> マイペースが切れたのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:31.95 ID:TgD3ARaF0<> これでねねちもきたらやばいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:32.33 ID:Djiw6UOJ0<> こよりバラエティ下手か？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:32.70 ID:rnblwqkr0<> <a href="../test/read.cgi/livemegami/1690975358/368" rel="noopener noreferrer" target="_blank">&gt;&gt;368</a> <br> スバルとおかゆとこぉね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:33.18 ID:G8F97tz/0<> 表やお前らがもう完全全肯定して叩いてなかったとしてもこうなってそうなのがやばいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:33.49 ID:P7cK/B/P0<> でもUNO潰したのミオしゃじゃん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:34.06 ID:NqRrREPi0<> Vtuberに必要や能力って体力1コミュ力2メンタル7くらいだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:33.98 ID:5UidGA8C0<> なあ、これ言っていいか？  <br> 割と伸びてるこよりは明るい終始雰囲気で終わった  <br> その後のあんま伸びてないメンバーはガチ感出しすぎて配信の雰囲気を暗くしてる  <br> ここに答えが詰まってるんじゃないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:34.70 ID:xLipnWSw0<> マジで過去一の放送事故だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:34.74 ID:sFFIA/VY0<> 次スバル辺りで空気変えるべ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:35.03 ID:Cszs8eTa0<> <a href="../test/read.cgi/livemegami/1690975358/260" rel="noopener noreferrer" target="_blank">&gt;&gt;260</a> <br> スバルならきっと泣いてくれる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:35.03 ID:yu0LiHPd0<> <a href="../test/read.cgi/livemegami/1690975358/89" rel="noopener noreferrer" target="_blank">&gt;&gt;89</a> <br> あ、あるかも <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:35.15 ID:5pB8fBSe0<> 何かでつまずく（昨日のバチギス） <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:35.67 ID:V6XwhOQj0<> いや、悪いとこだと思う… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:35.55 ID:NbEydh840<> ぺっさん本格的にやるゲームなくなってきてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:35.87 ID:vQsC/+bA0<> 悪魔の逆位置あるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:35.90 ID:Ydugkgiz0<> ねねち来い <br> 来る前から泣いてて良いぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:36.60 ID:v6bi/G+i0<> 運営さぁ…なんでこういうことはフォローしないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:37.17 ID:tFKyGqsW0<> 石濱翔最強！こだまさおり最強！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:37.37 ID:+1JnZETL0<> にぃな配信ネタ考えてるのええなぁ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:37.05 ID:BFEltYx60<> そのままだと人気出ないし… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:37.60 ID:jZm7Dxwv0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:37.53 ID:I2nieSF/0<> 悪魔w <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:38.66 ID:rw621gM60<> ギャハハハハハハハハハハハハハハハハハハハハハ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:38.54 ID:9huPVnbs0<> デビルは草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:38.83 ID:70xiRpy40<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:38.87 ID:4VW5RLx90<> ハブられてくるやつでてくるよなあ&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:39.46 ID:4P/hrdvt0<> ホリゾンタル案の定ホロメンにマイナスにしかならなかったな <br> 一般化の方向性間違えてんじゃないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:39.64 ID:nYOHLhpd0<> 数字気にしてるの分かったのに <br> valoって明確に数字下がるからなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:39.40 ID:BxKwPzO30<> <a href="../test/read.cgi/livemegami/1690975358/274" rel="noopener noreferrer" target="_blank">&gt;&gt;274</a> <br> 味噌汁知らんのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:39.94 ID:RxGkPAzH0<> <a href="../test/read.cgi/livemegami/1690975358/89" rel="noopener noreferrer" target="_blank">&gt;&gt;89</a> <br> あ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:40.77 ID:9+HG9ovs0<> デビル！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:40.89 ID:WshtVEIZ0<> <a href="../test/read.cgi/livemegami/1690975358/274" rel="noopener noreferrer" target="_blank">&gt;&gt;274</a> <br> ミオは最近やらかしないだけじゃね昔ははよう泣かされてたやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:40.69 ID:33OWzZ/S0<> ノエルと天皇には優しかったのにロボ子には張り手混ぜるやん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:41.41 ID:vB7rvRJO0<> でびる！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:41.61 ID:6HT4We1d0<> デビルのカード <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:41.92 ID:A6PCqVsU0<> すまん <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> ろぼアンなんているの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:41.59 ID:/+3HCPmg0<> 近未来デビルｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:42.45 ID:CaaVFBpp0<> ルーナ「嫌なのら、無理なのら」 <br> ルーナ「配信したいのら。運営企画嫌なのら」 <br>  <br> 見習え <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:42.54 ID:ngkMjADk0<> 毒未来 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:42.91 ID:qYtZCxXI0<> デビル <br> どりゃああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:43.08 ID:8iYuc74i0<> デビルのカード？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:43.43 ID:wwQey5e/0<> 不穏すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:43.68 ID:bRJ7fn8U0<> <a href="../test/read.cgi/livemegami/1690975358/411" rel="noopener noreferrer" target="_blank">&gt;&gt;411</a> <br> 心のペルソナやね！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:43.62 ID:nFM+IS9D0<> ミオしゃは痛烈ド畜生からホロメンのヘラも受け流せるんだな <br> みんなが崇めるのも分かる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:44.38 ID:LlWIFJFV0<> <a href="../test/read.cgi/livemegami/1690975358/368" rel="noopener noreferrer" target="_blank">&gt;&gt;368</a> <br> 猫 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:44.99 ID:i1OlQPVQ0<> デビルwwwwwwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:45.70 ID:DOpZeb5A0<> <a href="../test/read.cgi/livemegami/1690975358/262" rel="noopener noreferrer" target="_blank">&gt;&gt;262</a> <br> カウンセリングしたやつが健康に戻れるかと言うとそんなことは無い <br> 解決にはならんし金の無駄やで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:46.03 ID:V6XwhOQj0<> 愚者とデビルｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:46.22 ID:gML6ZFXO0<> 愚者はペルソナの主人公のカードだからセーフ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:46.08 ID:DikW7tGm0<> riot 「なんや…コイツら…壊れとるやんけ」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:46.86 ID:qFJzAeWP0<> わんわん泣いちゃってるだろこれw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:46.91 ID:wH/ubh/C0<> でびちゃん！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:47.16 ID:bziG9s7K0<> 近未来デビルわろた・・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:47.21 ID:XzJghQP20<> デビルww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:47.87 ID:/6S2EhBy0<> まずいまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:47.67 ID:u2i97m+v0<> もうやめたげてよあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:48.29 ID:l0xYdS+00<> <a href="../test/read.cgi/livemegami/1690975358/274" rel="noopener noreferrer" target="_blank">&gt;&gt;274</a> <br> https://i.imgur.com/4qkgZFB.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:25:48.64 ID:0aifWT3M0<> まだマシ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:48.77 ID:u2YCMyxI0<> <a href="../test/read.cgi/livemegami/1690975358/195" rel="noopener noreferrer" target="_blank">&gt;&gt;195</a> <br> ２４時で占ってもらったばっかじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:25:48.46 ID:ZpKkf6gJ0<> そうそう最近ロボちらしさない <br> さすミオ <>
