名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/18(金) 23:40:31.05 ID:qqFV2MvU0<> &#128003; <>牛 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:35.38 ID:joHv2o0I0<> <a href="../test/read.cgi/livemegami/1692369631/380" rel="noopener noreferrer" target="_blank">&gt;&gt;380</a> <br> マジ？ <br> 弾き語りとかやってくれるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:35.56 ID:dHKqIFlm0<> そろそろ知ってる曲こい！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:36.07 ID:V+W5e4hP0<> <a href="../test/read.cgi/livemegami/1692369631/359" rel="noopener noreferrer" target="_blank">&gt;&gt;359</a> <br> ボイス無しじゃなかったのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:37.27 ID:fKJXMQe50<> <a href="../test/read.cgi/livemegami/1692369631/231" rel="noopener noreferrer" target="_blank">&gt;&gt;231</a> <br> キャリバーはネタ切れだから避けそう <br> 旬なネタだとヤシの木、美魔女、ペルソナくらいじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:39.11 ID:wo26gO+w0<> <a href="../test/read.cgi/livemegami/1692369631/361" rel="noopener noreferrer" target="_blank">&gt;&gt;361</a> <br> ことあるごとにこじつけのように韓国の話するからなw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:40.19 ID:sgQM1q6A0<> <a href="../test/read.cgi/livemegami/1692369631/299" rel="noopener noreferrer" target="_blank">&gt;&gt;299</a> <br> そういうやつらに聴き分ける能力ない <br> ただ単に高音出るだけが歌うまって思ってるずっぽだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:40.62 ID:QDxmO3xv0<> しら建ただの建築で27500って強いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:41.55 ID:Qrr0OavM0<> セレちゃんはフリートークが妹感あって <br> ギャップが良いのよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:41.83 ID:Re0Q7yyv0<> <a href="../test/read.cgi/livemegami/1692369631/313" rel="noopener noreferrer" target="_blank">&gt;&gt;313</a> <br> 同接100切り始めたときは終わったと思ってたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:43.96 ID:QRKBN2+S0<> 有名なやつ頼む <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:45.02 ID:zHRlaBNi0<> <a href="../test/read.cgi/livemegami/1692369631/300" rel="noopener noreferrer" target="_blank">&gt;&gt;300</a> <br> パラモアはメンバーチェンジ前の方が断然良かった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:46.06 ID:pK503mKo0<> セレーらってバイブ突っ込まれてるみたいな喋り方するよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:46.76 ID:ng3WkupI0<> <a href="../test/read.cgi/livemegami/1692369631/384" rel="noopener noreferrer" target="_blank">&gt;&gt;384</a> <br> 正気どころか遅いわって思ったわホロなんか1期から2期まで2ヶ月だし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:48.07 ID:bFQRUieM0<> <a href="../test/read.cgi/livemegami/1692369631/391" rel="noopener noreferrer" target="_blank">&gt;&gt;391</a> <br> ｵﾏｴﾓﾉﾑﾉｶｧｰ！！！！ <br> ﾜｼﾓﾉﾓｩ！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:49.91 ID:AEPcfIdw0<> <a href="../test/read.cgi/livemegami/1692369631/380" rel="noopener noreferrer" target="_blank">&gt;&gt;380</a> <br> ピアノは猫ふんじゃったしかひけないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:50.91 ID:vdxyQBiF0<> 知ってる曲どりゃあああああ！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:52.49 ID:Q0SIf68z0<> 知ってる曲きたああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:53.35 ID:4CS0EbUw0<> セレちゃん、知ってる曲です！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:54.18 ID:dK+W3eUa0<> <a href="../test/read.cgi/livemegami/1692369631/313" rel="noopener noreferrer" target="_blank">&gt;&gt;313</a> <br> ホロが飽きられてるタイミングで二期生デビューがでかかったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:54.38 ID:VRs+pwtx0<> 7期生は何時来るんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:54.69 ID:F0Mr1wju0<> スバルハピエン認定きました <br>  <br> 最後にバッドエンドきますｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:55.11 ID:0898bIAV0<> サマータイムレコードどりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:48:55.14 ID:lLUZFn4Z0<> サマータイムレコードきちゃあああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:55.59 ID:HOd2WxBh0<> ほらお前ら知ってる曲きたぞ！！！！！！！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:56.97 ID:WEeg8msp0<> <a href="../test/read.cgi/livemegami/1692369631/403" rel="noopener noreferrer" target="_blank">&gt;&gt;403</a> <br> ちょこちょこ喋ってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:57.86 ID:OcKPVN9E0<> 知ってる曲どりゃあああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:58.18 ID:aikppi1s0<> 流石にわかるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:58.18 ID:uu9gIbXP0<> <a href="../test/read.cgi/livemegami/1692369631/386" rel="noopener noreferrer" target="_blank">&gt;&gt;386</a> <br> 夢見すぎじゃね <br> こういうやつほどすぐにポイしそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:58.32 ID:N1rx66Mi0<> <a href="../test/read.cgi/livemegami/1692369631/389" rel="noopener noreferrer" target="_blank">&gt;&gt;389</a> <br> 野うさぎ構文やめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:48:58.74 ID:QRKBN2+S0<> ホロックスで歌ってたやつか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:02.42 ID:5vVKdgLu0<> さすがに知ってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:02.31 ID:+9Cn3Eat0<> 知ってる曲きたああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:02.39 ID:yoPbWhxu0<> 視聴優先度がルーナ&gt;バリ&gt;ホロなのでまだギリギリホロリスだよ俺は <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:02.87 ID:wo26gO+w0<> 知ってるううううううううう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:02.93 ID:Bs3/B42E0<> <a href="../test/read.cgi/livemegami/1692369631/317" rel="noopener noreferrer" target="_blank">&gt;&gt;317</a> <br> こより残しとけば文句出なそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:03.25 ID:bsuA6MLE0<> <a href="../test/read.cgi/livemegami/1692369631/323" rel="noopener noreferrer" target="_blank">&gt;&gt;323</a> <br> 消せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:03.94 ID:o/wi35fu0<> まーたしらない曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:04.79 ID:W+xPKmle0<> みこフレ見れて俺幸せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:05.33 ID:9dKIy8EF0<> バリウムは2期生入ってきてくれて本当に良かったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:06.30 ID:YA1b0All0<> またしても知らない曲どりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:06.85 ID:fHOdH6Vr0<> サマータイムレコードどりゃああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:07.35 ID:JS9kAe520<> 知ってる曲どりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:07.76 ID:C4x/gNZf0<> 知ってる曲です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:08.33 ID:xeFasDq30<> 2400枚エンディングです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:10.25 ID:kqo/7LXv0<> 知らない曲どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああ！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:11.09 ID:I+/q3cut0<> セレちゃん曲名を先に出すようになったのは進歩 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:11.33 ID:lLUZFn4Z0<> お前らｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:14.90 ID:aXltJasv0<> 知ってる曲どりゃあああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:15.39 ID:cuVZRXXA0<> <a href="../test/read.cgi/livemegami/1692369631/400" rel="noopener noreferrer" target="_blank">&gt;&gt;400</a> <br> 実現等？とかがコメ欄に現れたら普通に持ち上げるからなこいつら <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:18.13 ID:XutBifl00<> <a href="../test/read.cgi/livemegami/1692369631/299" rel="noopener noreferrer" target="_blank">&gt;&gt;299</a> <br> その言い方じゃすいちゃんより上手いって認めてるじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:19.15 ID:NrWzHE7t0<> ガチ神曲きました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:19.45 ID:iD6kV4Ig0<> スバル最後に発狂しそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:22.44 ID:tJ1WXnDR0<> それholoXの！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:22.41 ID:5lNBSDU+0<> しゃかまたの映画なにこれ？ <br> フライトプランとミスト混ぜた感じ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:23.84 ID:mm2QqeKW0<> 火畜はまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:24.41 ID:E/WCOSMU0<> 怪獣&#12316;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:24.72 ID:gMpU7YRV0<> <a href="../test/read.cgi/livemegami/1692369631/44" rel="noopener noreferrer" target="_blank">&gt;&gt;44</a> <br> ライドリ不参加とか一番コーン売りだろ <br> 俺コーンだから分かるけどコーンって他のリスナーと深く接触することになるからガチ恋営業が一番嫌いなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:26.71 ID:vjIMEQFf0<> <a href="../test/read.cgi/livemegami/1692369631/408" rel="noopener noreferrer" target="_blank">&gt;&gt;408</a> <br> &#128079;コメで喜んでるの見た時震えたよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:27.04 ID:jbjA7tqF0<> サマータイムレコード？ブルースじゃなくて？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:27.40 ID:JHzRZ2oG0<> <a href="../test/read.cgi/livemegami/1692369631/299" rel="noopener noreferrer" target="_blank">&gt;&gt;299</a> <br> にじにすいちゃんやアイリスやリスより上手いのおんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:30.34 ID:ng3WkupI0<> メカクシ完了&#128526; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:32.04 ID:Qrr0OavM0<> <a href="../test/read.cgi/livemegami/1692369631/401" rel="noopener noreferrer" target="_blank">&gt;&gt;401</a> <br> アーカイブ見に行くといいぞ <br> アコギ弾き語りたくさんある <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:32.63 ID:psoocJw+0<> わためなら、ちゃんと触れてくれるよな？ <br> https://i.imgur.com/r5JkiJQ.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:33.70 ID:9ZT6dZAp0<> うめちしっかり最後のリレーレイドもらおうと0時に <br> 枠とってるところがオモロイ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:34.16 ID:479KDGOD0<> <a href="../test/read.cgi/livemegami/1692369631/316" rel="noopener noreferrer" target="_blank">&gt;&gt;316</a> <br> もこう生だとラルクのhoneyすらまともに上届かなくて聞いてて悲しくなった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:35.53 ID:1HA0f0LP0<> &#129412;(知らない) <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:35.98 ID:1jm9CuGX0<> <a href="../test/read.cgi/livemegami/1692369631/311" rel="noopener noreferrer" target="_blank">&gt;&gt;311</a> <br> 小豆のゲッサーくらいのコンテンツにはなってたと思う <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:36.06 ID:OOWDGN1E0<> セレちゃんはバラードがええなやっぱ <br> にゃにゃせはロック系が似合う <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:39.11 ID:YA1b0All0<> いやこれ前に歌ってたな <br> 知ってたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:40.10 ID:SygzOmVa0<> いやあ、いいっすねえ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:40.53 ID:VRs+pwtx0<> 知ってる曲どりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:40.61 ID:2YGbHGgL0<> <a href="../test/read.cgi/livemegami/1692369631/313" rel="noopener noreferrer" target="_blank">&gt;&gt;313</a> <br> ホロに飽きたホロアン民を綺麗にかっさらったのは凄いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:40.69 ID:8ite13Xz0<> 見たけどサロメおもろいじゃん <br> なんでぺこらとのコラボのときはつまらなかったんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:42.21 ID:n+/Fv0Ph0<> <a href="../test/read.cgi/livemegami/1692369631/446" rel="noopener noreferrer" target="_blank">&gt;&gt;446</a> <br> 基本知らない曲だからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:42.97 ID:06ZAardy0<> <a href="../test/read.cgi/livemegami/1692369631/459" rel="noopener noreferrer" target="_blank">&gt;&gt;459</a> <br> それは反原発ソングや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:43.35 ID:yeSHMmqU0<> ここら辺の流行曲逆にすっぽり知らんのよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:44.20 ID:UvdfNAWB0<> <a href="../test/read.cgi/livemegami/1692369631/165" rel="noopener noreferrer" target="_blank">&gt;&gt;165</a> <br> 昨日まで配信自体は出来てたけど今日急にガクガクで出来なくなったから明日も休みだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:44.51 ID:X2cAR4m40<> (ヽ´ん`)一曲も分からない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 23:49:44.82 ID:QaJEr7jq0<> <a href="../test/read.cgi/livemegami/1692369631/254" rel="noopener noreferrer" target="_blank">&gt;&gt;254</a> <br> 婆マリンは既に出てるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:46.60 ID:0898bIAV0<> うっまいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 23:49:47.67 ID:fQ95xsKu0<> ホロにはすいちゃんの歌、ルーナのエレクトーン、ミオしゃのウクレレがあるから <>
