名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/18(金) 22:33:01.57 ID:dH405CZn0<> へけっ <>とっとこハコ太郎 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:30.07 ID:8GNolsSE0<> 質の女ナハーハ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:30.66 ID:mLDZV0pu0<> ござる普通に良くて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:30.75 ID:08btR9MO0<> ぺっさんルーナのメタルギア越えられるのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:31.06 ID:lWm5+EdZ0<> <a href="../test/read.cgi/livemegami/1692365581/384" rel="noopener noreferrer" target="_blank">&gt;&gt;384</a> <br> 耳壊れてるのかおまえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:31.92 ID:v8wz1pj+0<> <a href="../test/read.cgi/livemegami/1692365581/346" rel="noopener noreferrer" target="_blank">&gt;&gt;346</a> <br> やっぱりグルグルし出したわ <br> 今日あかんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:33.82 ID:kqo/7LXv0<> <a href="../test/read.cgi/livemegami/1692365581/406" rel="noopener noreferrer" target="_blank">&gt;&gt;406</a> <br> 想像したら草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:35.39 ID:ghQUU7O/0<> ござるのコメント欄終わりです <br> https://i.imgur.com/l31rRTs.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:35.88 ID:WFnyRJOe0<> ナハハ持ってないな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:36.47 ID:5Q6VeMQC0<> やっぱぐるってんのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:36.55 ID:n+/Fv0Ph0<> <a href="../test/read.cgi/livemegami/1692365581/403" rel="noopener noreferrer" target="_blank">&gt;&gt;403</a> <br> 5秒で十分だぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:37.94 ID:6hVofrK80<> <a href="../test/read.cgi/livemegami/1692365581/363" rel="noopener noreferrer" target="_blank">&gt;&gt;363</a> <br> ござるの鳴き声 <br> としかいえないマジで <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:40.07 ID:uOl6IyCx0<> メタルギア何時からやるのか <br> なんでぺこら言わねーんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:40.32 ID:+wmctMsL0<> こより聞いたことない感じの悲鳴あげたな <br> やっぱ厳しいぞvisage <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:41.20 ID:vkYEJyWu0<> メタルギアどりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:41.32 ID:KrcZ0GHF0<> メタルギアやるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:42.27 ID:/2QRMPOk0<> ぺこら18時メタルギアどりゃあああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:42.63 ID:FhZSe5cu0<> 今日真ちゆ声の調子よさそうだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:42.74 ID:ykh+HoMW0<> ナハーハ、キャラ声で歌えるって相当すごいで <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:43.43 ID:/2QRMPOk0<> ぺこら18時メタルギアどりゃあああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:44.63 ID:HJI79+2o0<> これ絶対地声だと相当上手いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:45.18 ID:yoPbWhxu0<> <a href="../test/read.cgi/livemegami/1692365581/363" rel="noopener noreferrer" target="_blank">&gt;&gt;363</a> <br> 喋りの合間によく入る愛想笑いっぽいやつの文字起こし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:45.09 ID:OcKPVN9E0<> タコさんにっこにこで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:46.02 ID:afvtG06D0<> <a href="../test/read.cgi/livemegami/1692365581/402" rel="noopener noreferrer" target="_blank">&gt;&gt;402</a> <br> 1からやり直すのかね&#129300; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:46.29 ID:xRTZYq890<> ナハ！ナハ！ナハ！&#127796;&#127796; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:46.39 ID:mxBhiTq00<> ナハ太郎 <br> ↓ <br> となりのナハハ <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> ナハーハの質が止まりません… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:46.69 ID:Bw1/pMNS0<> <a href="../test/read.cgi/livemegami/1692365581/384" rel="noopener noreferrer" target="_blank">&gt;&gt;384</a> <br> 鼓膜緩んでるんじゃね <br> 大きくはないけど普通に聴こえるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:46.87 ID:CbXCECLj0<> まずちゃんと声出てるってだけで評価だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:47.97 ID:0IR0p/R10<> となりのナッハハ♪ナッハハ♪ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:48.09 ID:vYca1ZTc0<> ポルカって明らかに株やってるよな <br> カバー株にも興味津々でインサイダーガーとか言ってたし <br> ゴールドの高騰とかさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:49.53 ID:XwvegYgQ0<> なはははござると入れ替えて欲しいレベルで味がある <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:49.80 ID:yeSHMmqU0<> <a href="../test/read.cgi/livemegami/1692365581/427" rel="noopener noreferrer" target="_blank">&gt;&gt;427</a> <br> それは確実にそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:50.31 ID:8SzSDAuR0<> <a href="../test/read.cgi/livemegami/1692365581/166" rel="noopener noreferrer" target="_blank">&gt;&gt;166</a> <br> 完全にしらけん(すいちゃん)＞＞＞＞＞＞＞＞リスナーになったみこちに最早期待することは何も無い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:50.77 ID:O2Lv6pdn0<> オンリーアップクリアしたでござる <br> みなさまありがとうございますでござるナハハ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:51.24 ID:QRKBN2+S0<> <a href="../test/read.cgi/livemegami/1692365581/404" rel="noopener noreferrer" target="_blank">&gt;&gt;404</a> <br> まだやってなかったんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:52.10 ID:CZedDkFR0<> <a href="../test/read.cgi/livemegami/1692365581/437" rel="noopener noreferrer" target="_blank">&gt;&gt;437</a> <br> &#128557;&#128557;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:52.93 ID:aikppi1s0<> ﾅﾊﾊｰなんか職してたなこれは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:52.84 ID:GgxrY1EN0<> アンスレから持ち出されてキレるのに実況やめられないバリガイ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:55.30 ID:+cJDn/bR0<> 恥ずかしがると <br> 「ﾅｯﾊｰ」いうよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:55.07 ID:cuVZRXXA0<> バリウムの実況してるやつらが普通にしらけん叩きしてるのはどういうこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:56.32 ID:YA1b0All0<> この曲サビで合いの手にナハナハいれてぇな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:57.86 ID:YrM9kR360<> <a href="../test/read.cgi/livemegami/1692365581/439" rel="noopener noreferrer" target="_blank">&gt;&gt;439</a> <br> &#129315;&#129315;&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:37:58.69 ID:xEsIffdQ0<> にじほろまとめ <br> 怒涛のバリウムまとめ記事3連打です <br> ここの書き込みから今日だけでバリウム6回まとめています <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:37:59.04 ID:CJPTR48Q0<> 最近のこの時間帯ぐるぐる多くないか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:03.31 ID:mFFvxXUN0<> <a href="../test/read.cgi/livemegami/1692365581/439" rel="noopener noreferrer" target="_blank">&gt;&gt;439</a> <br> ござるさぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:05.36 ID:7YDHSCmL0<> ござるロングトーンでも音はずれないしかなりうまいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:05.76 ID:hRB1GESH0<> <a href="../test/read.cgi/livemegami/1692365581/166" rel="noopener noreferrer" target="_blank">&gt;&gt;166</a> <br> あ、よよいのよい♪ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:06.86 ID:9ZT6dZAp0<> あわわ学べよ　これでいいんだよ <br> あわわおまえは小細工をしすぎだ <br> 音量芸とかシモネタ叫ぶとか台本すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:06.60 ID:G/qerVTc0<> <a href="../test/read.cgi/livemegami/1692365581/439" rel="noopener noreferrer" target="_blank">&gt;&gt;439</a> <br> 動画だけ上げれば <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:07.88 ID:dK+W3eUa0<> ナハーハ質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:07.97 ID:bC7cEd3s0<> あびーら落ち込んでないかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:08.63 ID:kqo/7LXv0<> というかタコ焼きキャラになったのねこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:10.51 ID:iuoiuAsq0<> <a href="../test/read.cgi/livemegami/1692365581/404" rel="noopener noreferrer" target="_blank">&gt;&gt;404</a> <br> あれだけ釣りやってるのに&#128560; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:10.34 ID:9NinN6B30<> 来週のyoutubeプレミアムで金しぼりとってくるクソ公式番組に出演しない人 <br>  <br> ロボ子 <br> はあちゃま <br> 余 <br> あくあ <br> ちょこ <br> クソガキ <br> ころね <br> おかゆ <br> マリン <br> トワ <br> ルーナ <br> ぼっさん <br> サメ <br> キアラ <br> アメ <br> アイリス <br> ハコス以外のEN2 <br> EN3 <br> ムーナ <br> リス <br> コボ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:12.36 ID:VzljTeKT0<> 声質SSSだろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:12.36 ID:i3WTdA780<> サロメお披露目のコメント少ないって話あったけどにじ基準だとむしろ破格に多いんだよな <br> こっちのコラボと比較すると少なく感じるだろうけど <br>  <br> にじ甲前日　配信4時間3分　コメント14万5582件　599コメ/分 <br> にじ甲1日目　配信7時間8分　コメント32万9798件　770コメ/分 <br> にじ甲2日目　配信6時間58分　コメント29万9275件　715コメ/分 <br> にじ甲決勝　配信5時間28分　コメント24万6491件　751コメ/分 <br> サロメ3Dお披露目　配信時間1時間5分　コメント5万4701件　841コメ/分 <br>  <br> 参考 <br> ホロぷよテト　配信4時間　コメント23万8114件　992コメ/分 <br> ぺこら美魔女　配信2時間11分　コメント8万6626件　661コメ/分 <br> ぺこらID運動会　配信2時間　コメント5万4715　455コメ/分 <br> あくあ美魔女　配信2時間27分　コメント8万2281件　559コメ/分 <br> 無言マリパ　配信1時間54分　コメント10万7253件　940コメ/分 <br> ノエルライブ　配信1時間2分　コメント5万8770件　947コメ/分 <br> 葛葉ヴァンサバ　配信3時間14分　コメント3万5296件　181コメ/分 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:12.75 ID:Bw1/pMNS0<> <a href="../test/read.cgi/livemegami/1692365581/404" rel="noopener noreferrer" target="_blank">&gt;&gt;404</a> <br> 王 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:12.53 ID:es9wxW3t0<> ナハハ次はマキシマムザホルモンらしいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:12.74 ID:6hB6h2/o0<> <a href="../test/read.cgi/livemegami/1692365581/432" rel="noopener noreferrer" target="_blank">&gt;&gt;432</a> <br> だれ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:13.49 ID:W+xPKmle0<> 何か分からんけどダイヤどりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:13.44 ID:4JEuUiDp0<> <a href="../test/read.cgi/livemegami/1692365581/326" rel="noopener noreferrer" target="_blank">&gt;&gt;326</a> <br> ルーナイトだけどﾅﾊﾊも悪くないと思うよ <br> まだまだルーナには勝てないが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:15.04 ID:vYca1ZTc0<> <a href="../test/read.cgi/livemegami/1692365581/404" rel="noopener noreferrer" target="_blank">&gt;&gt;404</a> <br> 誰これ渋ハル？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:16.77 ID:I+/q3cut0<> ナハハ歌えるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:16.99 ID:UYUIdWsD0<> <a href="../test/read.cgi/livemegami/1692365581/439" rel="noopener noreferrer" target="_blank">&gt;&gt;439</a> <br> こいつまじでやべえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:17.80 ID:6JVkzOgR0<> 童謡歌手みたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:18.29 ID:6SWYKja60<> &#129412;ととろ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:21.10 ID:aXltJasv0<> <a href="../test/read.cgi/livemegami/1692365581/326" rel="noopener noreferrer" target="_blank">&gt;&gt;326</a> <br> ルーナ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:21.82 ID:gMpU7YRV0<> <a href="../test/read.cgi/livemegami/1692365581/432" rel="noopener noreferrer" target="_blank">&gt;&gt;432</a> <br> えほんとにだれ？底辺vtuber漁りまくってるけどこいつ知らない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:22.58 ID:gE5scTka0<> 真ござ歌枠もいけそうじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:23.30 ID:Ex6g+uZD0<> 白上フブキ&#127805;Hololive1期生＆ゲーマーズ&#129418; @shirakamifubuki (2023/08/18 22:30:43) <br> &#9200;２３：００&#9200; <br>  <br> 深夜の #フブポル　です。 <br>  <br> お米、数えます。 <br> 何粒入ってるかな&#129418;&#127914; <br> その真実を確かめるため、我々は <br> 米の奥地へと… <br>  <br> &#8681;はーくまい&#8681; <br> https://youtu.be/A3T8MFezw5w http://twitter.com/i/web/status/1692529457989607809 <br> https://pbs.twimg.com/media/F30RpYaasAAdEGP.jpg <br> http://twitter.com/shirakamifubuki/status/1692529457989607809 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:23.71 ID:PrRhOpkB0<> こよりのゲームほんとに怖いのか <br> 今のところ人形のケツ眺めてるだけだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:23.81 ID:tnBT9SWg0<> <a href="../test/read.cgi/livemegami/1692365581/439" rel="noopener noreferrer" target="_blank">&gt;&gt;439</a> <br> 開けた瞬間にござる会議始まるからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:24.56 ID:XXiu67Y50<> アーカイブNGなのか <br> しゃーないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:25.23 ID:YNk1dBLm0<> ぺこらのMGSアーカイブ戻りません&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:25.97 ID:1PO+WEZa0<> ナハーハ高音の伸びいいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:27.33 ID:vzpA4cba0<> みこちローテンションやめや <br> 自分の配信だと思ってもっと喋れ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:27.65 ID:+C9AGXmT0<> あーぐるぐるあーぐるるる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:29.39 ID:FBFIIrcP0<> <a href="../test/read.cgi/livemegami/1692365581/353" rel="noopener noreferrer" target="_blank">&gt;&gt;353</a> <br> 俺スマホでも止まるわ <br> これ20時くらいから配信して終わるのがいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:38:29.69 ID:5QYoxA+T0<> 先週からつべの自動画質480から始まるのうぜー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:30.02 ID:PaLjPGRp0<> これ絶対上手いわ <br> ナハ声意地でこの声量はやばい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:38:30.32 ID:PXxODalX0<> <a href="../test/read.cgi/livemegami/1692365581/474" rel="noopener noreferrer" target="_blank">&gt;&gt;474</a> <br> 利益にもならないのにまとめてくれてありがとな <>
