名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/03/28(火) 19:21:31.57 ID:qov6fbHX0<> たそ&#128546; <>カズさん質です 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:20.60 ID:MUfvaLY00<> <a href="../test/read.cgi/livemegami/1679998891/358" rel="noopener noreferrer" target="_blank">&gt;&gt;358</a> <br> どりゃああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:21.53 ID:HLW83LSr0<> <a href="../test/read.cgi/livemegami/1679998891/280" rel="noopener noreferrer" target="_blank">&gt;&gt;280</a> <br> だから嫌だったんだよこのくそ案件 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:21.52 ID:KdY9yLwA0<> かなたんの霊圧まったくないんだが？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:21.68 ID:hIuFKSH00<> なんだかんだ普通に楽しめてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:21.57 ID:FGM1l5v70<> あーぐだぐだぐだぐだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:21.86 ID:MthzqvD/0<> カズさんに嫉妬してるストリーマーいそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:22.37 ID:aMJHvTNF0<> <a href="../test/read.cgi/livemegami/1679998891/251" rel="noopener noreferrer" target="_blank">&gt;&gt;251</a> <br> 名前出しただけで燃えるはない、帰れ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:22.37 ID:0rW54QRc0<> 共感生羞恥じゃないけど見てて聞いててつれえわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:23.49 ID:ERdSwAIY0<> かなたそ喋って <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:26.14 ID:MT/ejHf20<> 山田がカズさんって何回連呼したかの切り抜き作って良い？？ <br> タイトルは「カズさんにメス丸出しのラプちゃんとホロメンたち www」でどう？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:26.28 ID://g4k9690<> <a href="../test/read.cgi/livemegami/1679998891/345" rel="noopener noreferrer" target="_blank">&gt;&gt;345</a> <br> コーンじゃねえし面白くなるなら別にいいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:25.18 ID:wpVz0u2n0<> 男に媚びる女かな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:28.54 ID:2M/gJKWL0<> シュミットダメだろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:29.15 ID:kFSfyUOf0<> <a href="../test/read.cgi/livemegami/1679998891/370" rel="noopener noreferrer" target="_blank">&gt;&gt;370</a> <br> なにもうまいこと言えてないけど恥ずかしくない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:29.69 ID:yh8ibFJi0<> 逆痴漢ライブw&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:30.88 ID:aLE70QqU0<> <a href="../test/read.cgi/livemegami/1679998891/355" rel="noopener noreferrer" target="_blank">&gt;&gt;355</a> <br> カズさんはヒカキンとコラボできるくらい健常者だから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:30.82 ID:lTXJVMPh0<> まあ、カズさんてお前ら知らないかもしれないけどこのレベルですから <br>  <br> https://i.imgur.com/CKxgemS.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:30.97 ID:IAIw1Gkp0<> カズさん、同接2倍になりました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:31.77 ID:igaFv3pF0<> カズさん、エンドポータル防衛です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:33.39 ID:izeIvOrN0<> 複窓してたんだけどさ <br> ホロライブの方クソつまんねえぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:33.59 ID:lqK9XNDS0<> かなたはかなたで己の道を貫くのが正解だろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:34.88 ID:Q4N0aDIl0<> カズさんとマック堺は見てる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:35.53 ID:mxzvF9Ur0<> <a href="../test/read.cgi/livemegami/1679998891/394" rel="noopener noreferrer" target="_blank">&gt;&gt;394</a> <br> べひん！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:37.27 ID:BNexIhM00<> <a href="../test/read.cgi/livemegami/1679998891/258" rel="noopener noreferrer" target="_blank">&gt;&gt;258</a> <br> 俺は所詮…先の時代の敗北者じゃけぇ…&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:37.83 ID:oav28FEg0<> 2年前のアマングアスか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:37.61 ID:MYDq0E8r0<> これガチでマネージャーが正義で <br>  <br>  <br>  <br>  <br> かなたが悪みたいになってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:38.69 ID:OiN/kfje0<> カズライブ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:41.27 ID:I6CVbSNq0<> <a href="../test/read.cgi/livemegami/1679998891/280" rel="noopener noreferrer" target="_blank">&gt;&gt;280</a> <br> もうにじさんじ叩けないねぇ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:42.82 ID:taSd9G3/0<> 山田は男と絡む実績積み上げたいんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:43.29 ID:Bc/vjeUT0<> ちょっと待って&#9995;！ <br> かなたそなんか口数少なくなくない&#129300;？ <br> 緊張してるかもだし次はかなたそに喋らせてあげよう&#128516; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:44.12 ID:Ow470arF0<> なんで誰もかなたそに寄り添ってくれないんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:43.84 ID:+hwuzIrY0<> かなた喋ってなくない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:43.87 ID:+blydRyg0<> <a href="../test/read.cgi/livemegami/1679998891/280" rel="noopener noreferrer" target="_blank">&gt;&gt;280</a> <br> 別に見下してないし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:44.34 ID:QUZCGCvM0<> これきっかけでこの後もカズさんと絡みそうだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:46.11 ID:3jU4hc2U0<> 山田周りは巻き込むなって言ったよな？ <br> もう船降りろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:47.41 ID:Rj1bnGm50<> <a href="../test/read.cgi/livemegami/1679998891/358" rel="noopener noreferrer" target="_blank">&gt;&gt;358</a> <br> ヘラるからやらないって言ってたのに <br> リスナーからの期待に押し負ける女 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:47.10 ID:fpfcl2L40<> すまん、ねねちの3Dライブお前ら忘れてない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:47.78 ID:36h9qvCU0<> かなたそちゃんと仕事しようや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:48.42 ID:lOhnEbE80<> 緑チーム、SNS荒れそうとか言ってるなｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:49.00 ID:U2YXylb60<> 実況ひでーな <br>  <br>  <br> 平等性すらない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:48.98 ID:DTyA0BSJ0<> やさしいおじさんてなかなかお得な立ち位置よな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:49.95 ID:bVB1xgf50<> かなた腹立つなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:49.93 ID:wJnKk3T40<> 騒ぐにしても終了1時間前くらいにしとけばよかったのに <br> まだまだ時間あるのに騒いだから息切れしてんじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:50.31 ID:YmCuLkKP0<> 脳が破壊されました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:50.57 ID:dQ+IHmwl0<> <a href="../test/read.cgi/livemegami/1679998891/372" rel="noopener noreferrer" target="_blank">&gt;&gt;372</a> <br> 割とマジでマネージャーの嫌がらせだろ <br> かなたそがこういうムーブなの運営だって知ってんだから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:50.90 ID:mOaEn7ZC0<> ヒカキンとセイキンいれとけばかなたそも触れられたんだがな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:51.81 ID:l786icpI0<> これもうただのエンドラRTAゲームやないか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:51.61 ID:Z4NLof4v0<> ホロライブコラボ既婚男性なら問題ないやん <br> どんどんこれからしていけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:52.14 ID:c2xUJYBO0<> これコーンだけじゃなくてかなたそのダメージもデカそうだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:52.38 ID:yR8+JH2F0<> 谷郷が目指すべき世界はこれだった <br> &#127805;殲滅作戦 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:53.91 ID:44/W6tJT0<> たそが忍者になっちゃった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:54.39 ID:afuRZkFY0<> へい民がブツブツ言うから今かなたそが辛い思いをしている <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:54.39 ID:CJZLRGQv0<> 山田マジでホロ破壊したくて来たのか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:54.53 ID:Nf6vyPF+0<> <a href="../test/read.cgi/livemegami/1679998891/423" rel="noopener noreferrer" target="_blank">&gt;&gt;423</a> <br> カズさんデビュー当時しから見てるから感慨深いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:55.10 ID:ehY9nrP+0<> <a href="../test/read.cgi/livemegami/1679998891/390" rel="noopener noreferrer" target="_blank">&gt;&gt;390</a> <br> こういうのも頑張ってる奴を馬鹿にしてるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:55.77 ID:MUfvaLY00<> ぐだぐだだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:57.81 ID:mpN6BDq/0<> シュミットダニエル船降りろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:57.64 ID:NPAY8a5E0<> <a href="../test/read.cgi/livemegami/1679998891/67" rel="noopener noreferrer" target="_blank">&gt;&gt;67</a> <br> マリンの年一最強コンテンツだぞ <br> 同接バグで30000超えの化け物 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:25:57.98 ID:n5zuHvhP0<> かなたそ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:25:59.42 ID:d67yivhj0<> <a href="../test/read.cgi/livemegami/1679998891/373" rel="noopener noreferrer" target="_blank">&gt;&gt;373</a> <br> メンバー全員に潜在コーンいそうだしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:00.67 ID:/cWYXe7d0<> <a href="../test/read.cgi/livemegami/1679998891/432" rel="noopener noreferrer" target="_blank">&gt;&gt;432</a> <br> さすがにマイクラ案件でこれはないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:01.73 ID:0s+ANYwU0<> マリン超バフ枠やん　 <br> みこ逃げるやろなw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:01.54 ID:9ruUT3jz0<> <a href="../test/read.cgi/livemegami/1679998891/280" rel="noopener noreferrer" target="_blank">&gt;&gt;280</a> <br> やっとホロライブがにじすぽと対等な舞台にたてて誇らしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:26:02.52 ID:V6pcUZRP0<> かなたそだけ戦ってる相手が&quot;へい民&quot;なんだよな <br> おかしいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:03.33 ID:aYlzjFtM0<> <a href="../test/read.cgi/livemegami/1679998891/416" rel="noopener noreferrer" target="_blank">&gt;&gt;416</a> <br> バズる気か抜け駆けするな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:26:05.72 ID:wlov9hjN0<> イベントにしては数字しょっぱいよな <br> ８００００ぐらいとか予想してたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:05.78 ID:CvFXKJdG0<> かなさん喋って <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:06.45 ID:+hwuzIrY0<> <a href="../test/read.cgi/livemegami/1679998891/441" rel="noopener noreferrer" target="_blank">&gt;&gt;441</a> <br> これ単発へいゴミ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:26:06.34 ID:jdyzIkk/0<> 大会前 <br> &#129412;「かなたそ嘘だろ...いやあああああああああ」 <br>  <br> 大会視聴中 <br> &#129412;「カズさん&#10084;」 <br>  <br> これどういうこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:07.99 ID:DrOgxQTX0<> <a href="../test/read.cgi/livemegami/1679998891/420" rel="noopener noreferrer" target="_blank">&gt;&gt;420</a> <br> 別にそういうつもりじゃないけど <br> うまい事いってると思っちゃったの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:07.79 ID:18mfawk80<> <a href="../test/read.cgi/livemegami/1679998891/293" rel="noopener noreferrer" target="_blank">&gt;&gt;293</a> <br> 山ちゃんは復帰後の配信でこれまでの逆張りを反省したみたいなレスを見ました <br> アンスレで見ました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:08.73 ID:0eiGFH9g0<> <a href="../test/read.cgi/livemegami/1679998891/228" rel="noopener noreferrer" target="_blank">&gt;&gt;228</a> <br> 文明開化だからね <br> それがヤゴーのビジョンだからコーンを焼けば焼くほど運営のお気に入りになっていくぞ <br> 新時代の到来だ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:26:09.25 ID:RsqfFz1o0<> かなたミュートしてる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:09.57 ID:VqZ45W+n0<> カズさーん&#10084;カズさーん&#10084; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:10.17 ID:TX7JnGdb0<> <a href="../test/read.cgi/livemegami/1679998891/428" rel="noopener noreferrer" target="_blank">&gt;&gt;428</a> <br> 何同じ類みたいに言ってんだよw全然違ぇだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:11.11 ID:6AV6c8g30<> <a href="../test/read.cgi/livemegami/1679998891/329" rel="noopener noreferrer" target="_blank">&gt;&gt;329</a> <br> 初期かなた見てないのかよ <br> 自分の目指すアイドル像してるだけだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/28(火) 19:26:12.46 ID:1/i7oi2u0<> <a href="../test/read.cgi/livemegami/1679998891/251" rel="noopener noreferrer" target="_blank">&gt;&gt;251</a> <br> 普通にかなたの方が感じ悪いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:12.15 ID:q5CzDNBZ0<> <a href="../test/read.cgi/livemegami/1679998891/432" rel="noopener noreferrer" target="_blank">&gt;&gt;432</a> <br> 案件的には山田が正解やからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:12.65 ID:BUc3aKHH0<> &#129412;（頼む！早くカズさんのくだり終わってくれ！） <br> &#128171;（頼む！早くカズさんのくだり終わってくれ！） <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/28(火) 19:26:13.28 ID:dLFLWtnu0<> 男と絡むから面白い △ <br> 他のチームと絡むから面白い ◯ <br>  <br> 男が女がとかじゃなくこういうことだろ <>
