名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/05/22(月) 00:22:43.97 ID:8dxB0eBD0<> (・o・&#127852;)かなルーナしか勝たん <>&#129313;今年はポルーナでいく 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:08.99 ID:UslysCiZ0<> ポルカおらんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:34:10.61 ID:1P2449ns0<> ぽうぽう・・・おまえはリスナーのために掘らなあかんのだよ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:11.01 ID:rBUZIz840<> ぺこみこやフェスティバルーナみたいな不仲になったのが明らかなコンビよりフレポルみたいになんで無くなったのか今の関係性がどうなのか分からないコンビの方が悲しい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:15.08 ID:4tzSXMoY0<> ポルカまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:15.78 ID:NzY7ntHw0<> <a href="../test/read.cgi/livemegami/1684682563/294" rel="noopener noreferrer" target="_blank">&gt;&gt;294</a> <br> 剣持ってなんかやらかしたんか？やけに弱くなってね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:34:17.71 ID:Eyg0FR6B0<> ポルカこれ脳破壊されたんじゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:20.00 ID:OJwlTTge0<> <a href="../test/read.cgi/livemegami/1684682563/316" rel="noopener noreferrer" target="_blank">&gt;&gt;316</a> <br> それシルクハット被ったマリンじゃねえの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:34:23.10 ID:CPXD/Ke20<> ガタガタ震えながら「落ち着け・・・落ち着け・・・」って自分に言い聞かせてそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:23.67 ID:oY+PPMMg0<> んな電鉄前回から倍増してるの <br> これ野うさぎリレーで流れたか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:27.86 ID:nEXy0QFc0<> ポルカおったあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:29.34 ID:xDQKYxOd0<> &#127988;&#8205;&#9760;フレアの家とトロッコ繋げる&#129392; <br> &#129418;フレアの家の隣にお家建てる&#129392; <br>  <br> &#129313; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:34.38 ID:ncNC2k4N0<> <a href="../test/read.cgi/livemegami/1684682563/362" rel="noopener noreferrer" target="_blank">&gt;&gt;362</a> <br> 元が低すぎたのらね… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:34:38.27 ID:VyXfWksW0<> <a href="../test/read.cgi/livemegami/1684682563/375" rel="noopener noreferrer" target="_blank">&gt;&gt;375</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:34:38.24 ID:pUPlPfGl0<> ポルカ始まります <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:39.50 ID:+2p8lLnY0<> pol pol doko <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:49.46 ID:iWNMYBOI0<> <a href="../test/read.cgi/livemegami/1684682563/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> ホロスタは客層が悪魔の坩堝でよ <br> 大したブランディングも無くやって来たせいで客層ホロの100分の1しか居ないのに内訳がガチ恋粘着獣にカプ厨ストガイににじ嫌いのスタ婆 <br> お互い相容れな過ぎてどう転んでも内紛の未来しか無い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:51.07 ID:vsRnflvD0<> ポルカおるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:51.40 ID:0CVA1KMA0<> ポルカ大丈夫だ <br> お前は邪魔じゃない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:51.50 ID:dVMShEFd0<> ポルカおるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:34:58.82 ID:jtOXZyzM0<> お前らが美人声優にハマらないで絵にハマる理由何？ <br> https://i.imgur.com/vKtUSO5.jpg <br> https://i.imgur.com/RUb4FdS.jpg <br> https://i.imgur.com/H4s59G2.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:34:59.35 ID:m/DzlDri0<> かなルーナ <br> わたトワ <br>  <br> トワルーナは全然ありそうだし、かなトワは仕事ならワンチャンありそうだけど <br> わたかなとわたルーナが一番なさそうなんだけど <br> わためとの組み合わせだけがまじでなさそうで怖い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:02.49 ID:9KnUDVtn0<> ぽぅぽぅどこ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:35:02.46 ID:ha2v1fuj0<> ポルカ来ます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:03.21 ID:D/U3coTt0<> Twitterしたから生きてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:03.89 ID:rpGkAyxn0<> ブレワイに比べたらティアキンって相当難易度上がってるよな <br> ブレワイがユーザーに勘違いさせるくらいヌルゲーだったのもあるけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:35:04.86 ID:wtLis9cH0<> ルーナはヘラってる人間を惹きつける何かがあるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:06.12 ID:Xotbs4120<> こより過去一イラついてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:35:07.48 ID:pUPlPfGl0<> <a href="../test/read.cgi/livemegami/1684682563/376" rel="noopener noreferrer" target="_blank">&gt;&gt;376</a> <br> ぺっさんとスプラコラボが同じタイミングで終わった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:35:16.08 ID:VUj7a6km0<> <a href="../test/read.cgi/livemegami/1684682563/387" rel="noopener noreferrer" target="_blank">&gt;&gt;387</a> <br> 絵の方が可愛いから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:16.51 ID:m/DzlDri0<> ポルカ気絶した？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:17.36 ID:d8hSSVuP0<> &#127852;&#128171;ｲﾁｬｲﾁｬ&#10084; <br> &#129313;… <br>  <br>  <br> &#129313;&#128298; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:18.20 ID:+SS6Cnto0<> <a href="../test/read.cgi/livemegami/1684682563/329" rel="noopener noreferrer" target="_blank">&gt;&gt;329</a> <br> ポル伝がメインコンテンツだから・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:35:19.12 ID:Eyg0FR6B0<> <a href="../test/read.cgi/livemegami/1684682563/372" rel="noopener noreferrer" target="_blank">&gt;&gt;372</a> <br> コラボは頑なに見ないやつおんねん <br> わけわからんわほんま <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:21.13 ID:iUTV2cYB0<> 新ホロ鯖はぺこらタワー周辺が賑わってた頃がピークだわ <br> 面白そうなホロ鯖のイベントはぺっさんから始まるんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:21.95 ID:KvkNGhJ60<> 座員はこれでシコるらしいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:35:22.78 ID:ZMwhOODb0<> 座員「なんで金掘るの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:34.44 ID:sAnfGCFW0<> ポルカ5分経っても始まりません… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:35.57 ID:C1raAxe40<> たまにはぽるぽる見るか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:36.52 ID:dSr++Nre0<> あまねちゃシリーズが増えていく <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:35:45.21 ID:08UxzWqy0<> <a href="../test/read.cgi/livemegami/1684682563/393" rel="noopener noreferrer" target="_blank">&gt;&gt;393</a> <br> ルーナみてると安心するからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:45.97 ID:V4T81X4w0<> ポルカ、待機で5kくるか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:35:47.25 ID:7+Ms0ReY0<> Saoのスロットどんな感じ？ <br> 戦える？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:48.01 ID:K/YFPqkC0<> <a href="../test/read.cgi/livemegami/1684682563/294" rel="noopener noreferrer" target="_blank">&gt;&gt;294</a> <br> 婆さんもコーンなの？ <br> 女いると数字が落ちるのかにじの弱体化が止まらないのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:35:48.53 ID:nLBE3Qk/0<> ポルカってもしかして元カノかな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:50.72 ID:9nHDWM5v0<> この記事のエンダーのゲームのネタバレがひどい <br> https://gigazine.net/news/20230521-governments-considering-science-fiction/ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:55.42 ID:spAmVX5t0<> <a href="../test/read.cgi/livemegami/1684682563/219" rel="noopener noreferrer" target="_blank">&gt;&gt;219</a> <br> みこは月のデイリー数、ぺこらに勝つチャンスだったのにな <br> コロナとはついてないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:57.75 ID:kW4hEyyC0<> &#129313;私の何を知ってるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:35:57.88 ID:1XOw6aX10<> <a href="../test/read.cgi/livemegami/1684682563/387" rel="noopener noreferrer" target="_blank">&gt;&gt;387</a> <br> どうして声優に拘るん？女優でいいよね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:35:58.00 ID:ETdKQwow0<> かなたそ、ポルカが始まらないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:02.08 ID:5drrlP8c0<> あまねちゃはルーナのものなのら！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:03.63 ID:QlfmY6Pd0<> ポルカ何やってんだよ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:36:03.60 ID:pxIfOTtJ0<> <a href="../test/read.cgi/livemegami/1684682563/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> まずホロスタって名前やめろ <br> やってることがAKBスターで流行るわけねーだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:04.80 ID:wEIE7ZQj0<> <a href="../test/read.cgi/livemegami/1684682563/393" rel="noopener noreferrer" target="_blank">&gt;&gt;393</a> <br> 最後のオアシスだから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:07.55 ID:jaloOF9c0<> 読み上げどきっとしたのら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:11.20 ID:zoFqHAL40<> <a href="../test/read.cgi/livemegami/1684682563/387" rel="noopener noreferrer" target="_blank">&gt;&gt;387</a> <br> こんな美人たちを男がほっておくわけがないから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:36:11.42 ID:VkjYMGjL0<> <a href="../test/read.cgi/livemegami/1684682563/401" rel="noopener noreferrer" target="_blank">&gt;&gt;401</a> <br> ぺこらのいない今のホロ鯖まじでつまらん <br> お遊戯会かよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:13.70 ID:dT+5DprE0<> ポルカってもしかして5期生でもういてる？&#129394; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:21.12 ID:QjcwMEuK0<> んな姫何度も見つかってはリスナー離れてを繰り返してきてたが、今度こそ本当に見つかりつつあるかもしれんのら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:30.32 ID:fVulPDbf0<> <a href="../test/read.cgi/livemegami/1684682563/413" rel="noopener noreferrer" target="_blank">&gt;&gt;413</a> <br> 誰のせいでコロナになったんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:36:30.90 ID:gs79uV8a0<> ポルカもしかしてマジでやばい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:33.91 ID:Xotbs4120<> ルーナってなのらは流石に言わなくなったけど、 <br> んなは割と頻度高く言うのは流石だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:36:34.93 ID:IGsdXyzV0<> ガタンゴトン&#12316; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:37.43 ID:UslysCiZ0<> ガタンゴトンどっりゃあああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:36:37.80 ID:qSUFt7q/0<> &#129313;「私の何をわかってるの？」←これは許せるけど、 <br> &#129313;「私達の何をわかってるの？」←これは腹たったよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:36:38.40 ID:qu7igixm0<> ガタンゴトン&#128522; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:38.31 ID:2PxOjdRO0<> 寝ます <br>  <br>  <br> 天音かなた&#128171; @amanekanatach (2023/05/22 00:36:20) <br> 塩むすび食べて寝るのだ&#127833; <br> 明日はホロメンと会える収録だよーー&#8333;&#5154;&#9285;･&#7447;･&#9285;&#5154;&#8334; <br> http://twitter.com/amanekanatach/status/1660308553599713280 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:36:39.21 ID:VyXfWksW0<> ガタンゴトンどりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:41.91 ID:rYAHyTLH0<> https://i.imgur.com/LP7yZsA.jpg <br> スパートレインプリンセス <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:43.17 ID:ncNC2k4N0<> <a href="../test/read.cgi/livemegami/1684682563/423" rel="noopener noreferrer" target="_blank">&gt;&gt;423</a> <br> ぺっさんいてもお遊戯会定期 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/05/22(月) 00:36:43.64 ID:B8a5oWFQ0<> かなたそにはさかまたがいるんだからルーナはポルカに譲ってくれないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:44.78 ID:sAnfGCFW0<> ポルカ始まりました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:46.07 ID:K/Q0wf5y0<> ポルカのメンタルがヤバい… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:46.78 ID:IUtXgU4i0<> 姫のガタンゴトンも弾んでおる <br> かなたそありがとな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:46.87 ID:/xrcfqtr0<> ぽるかトイレいってるみたいだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:36:48.54 ID:fFocv2SN0<> https://i.imgur.com/eeaRPiT.png <br> アルおじトップです <br> 神聖性あります <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:36:50.42 ID:1XOw6aX10<> ポルカどりゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:54.07 ID:9KnUDVtn0<> ルーナのガタンゴトンが虚無口調じゃなくなってね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/22(月) 00:36:54.44 ID:VkjYMGjL0<> <a href="../test/read.cgi/livemegami/1684682563/413" rel="noopener noreferrer" target="_blank">&gt;&gt;413</a> <br> ホロメン使った元気玉ばっかで草 <br> ぺこらはソロでもデイリー取ってるからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:54.89 ID:wA4s1JF40<> がたんごとーん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:55.18 ID:ZCtSA3Dm0<> 座員じゃないけどポルシコが止まらない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:36:55.48 ID:jaloOF9c0<> <a href="../test/read.cgi/livemegami/1684682563/388" rel="noopener noreferrer" target="_blank">&gt;&gt;388</a> <br> かなたそは普通にわための話題だすから不仲ということはなさげ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/22(月) 00:37:00.35 ID:VG8W/inK0<> 見つかったって言うやつ <br>  <br> 必ず空き巣かマイクラ <>
