名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/04(金) 19:14:34.16 ID:eNHC50El0<> ﾅﾊｧ~ <>ﾅﾊｰﾊ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:17.53 ID:JNs3luRb0<> <a href="../test/read.cgi/livemegami/1691144074/137" rel="noopener noreferrer" target="_blank">&gt;&gt;137</a> <br> ときど6で全然強いイメージないけどいけんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:18.29 ID:gCdWqIwd0<> https://i.imgur.com/jpQV7IP.png <br> https://www.youtube.com/channel/UCW24kLSj3xrabZgFbHxgTSQ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:20.60 ID:mbzu2yTv0<> ずぷ姉以外の視点ねえのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:21.22 ID:UqP24aTR0<> <a href="../test/read.cgi/livemegami/1691144074/367" rel="noopener noreferrer" target="_blank">&gt;&gt;367</a> <br>  <br> https://i.imgur.com/JusicZz.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:21.00 ID:XU6Rd3Fy0<> 高らかすぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:23.38 ID:FETLyIbk0<> まーたあいつパクったんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:23.13 ID:8lFkKu5C0<> マリンをヨシヨシしてあげたい...&#129400; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:24.99 ID:Oz8b3Aqi0<> <a href="../test/read.cgi/livemegami/1691144074/124" rel="noopener noreferrer" target="_blank">&gt;&gt;124</a> <br> ヤマトファンタジア再演しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:25.56 ID:hw0JKQbs0<> たった一問でどこまで引っ張るんだよ <br> 間延びしすぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:25.55 ID:Y/JLgAYb0<> ﾌﾞｯﾋｬｯﾋｬｯﾋｬｯﾋｬｯﾋｬｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:27.48 ID:WSnlA6+m0<> フブちゃん荒ぶってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:30.04 ID:jQ1AGZev0<> それぼっさんの十八番やろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:33.38 ID:cTudilZu0<> <a href="../test/read.cgi/livemegami/1691144074/309" rel="noopener noreferrer" target="_blank">&gt;&gt;309</a> <br> えっもう10年前なの&#128560; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:34.84 ID:6B/YrfCY0<> フブミオいい感じなん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:34.93 ID:T7tfaC7c0<> ふざけてんのにミオしゃの広瀬香美うますぎて笑う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:36.68 ID:UqP24aTR0<> ごちゃごちゃじゃねえか！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:36.91 ID:pYY/GBpJ0<> チーム名決めとけよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:36.87 ID:1prE+f+z0<> <a href="../test/read.cgi/livemegami/1691144074/347" rel="noopener noreferrer" target="_blank">&gt;&gt;347</a> <br> ミラーリングとは好意を持っている相手のことを、 <br> 無意識で真似てしまう現象のことを言います。 <br> そして、このミラーリングをすることによって脈ありの相手に <br> 「あなたに好意を持っています」というメッセージを無意識のうちに発信しているのです。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:36.76 ID:hIiOKJMQ0<> これにぃなも参加でエロガキ回答見たかったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:37.30 ID:DXCRmwmQ0<> <a href="../test/read.cgi/livemegami/1691144074/393" rel="noopener noreferrer" target="_blank">&gt;&gt;393</a> <br> ぺこらの事？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:37.52 ID:p+uU/gMy0<> 下北沢 <br>  <br> ぼっち「……」 <br>  <br> 喜多ちゃん「……」 <br>  <br> ぼっち「あ、あ、あの喜多ちゃん」 <br>  <br> 喜多ちゃん「ん？何、ひとりちゃん？」 <br>  <br> ぼっち「いや…、その…、喜多ちゃんなんで…、今日は学校からずっと…、私の手、握ってるのかなって」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:38.22 ID:pf+zsaqd0<> MCがテンポ悪いし自我出しすぎ <br> 向いてないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:42.34 ID:8NyUc8bi0<> あびーら&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:42.83 ID:ksT4cz3B0<> みこちの概要欄になぜか狩野英孝の動画貼ってるの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:43.34 ID:exQ4wLl/0<> kさん明日昼から佐山愛とオフコラボです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:47.67 ID:HaLURSJV0<> <a href="../test/read.cgi/livemegami/1691144074/363" rel="noopener noreferrer" target="_blank">&gt;&gt;363</a> <br> ペルソナやらかしたってなに？普通に面白かったけど <br>  <br> もしかして数字の話してるの？　ずっとそろばんでもやってたらいいんじゃない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:48.69 ID:KDH7e1cD0<> <a href="../test/read.cgi/livemegami/1691144074/308" rel="noopener noreferrer" target="_blank">&gt;&gt;308</a> <br> まるで記念までは消えてなかったみたいな言われ方だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:49.63 ID:UqP24aTR0<> 青チームで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:50.56 ID:yUzbaWF20<> ずぷさあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:51.94 ID:dqMTwZj10<> <a href="../test/read.cgi/livemegami/1691144074/379" rel="noopener noreferrer" target="_blank">&gt;&gt;379</a> <br> 経験者の歯車枠はサポに置きました&#128515; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:52.81 ID:3DeLvJa10<> 後ろで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:53.32 ID:uwiZtY8d0<> イキねば！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:53.81 ID:jr+CqaKg0<> 納豆戦争 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:53.84 ID:Rf0HM6kt0<> 言うて表のみこアン最近おとなしいけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:56.10 ID:b1yPsTku0<> グダグダで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:56.42 ID:FyQsJMvy0<> ズプ姉さぁ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:23:56.99 ID:NwYWSuhS0<> あび、名前間違えられました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:57.32 ID:FARckVqW0<> バリウムまじか&#128559; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:23:59.35 ID:g4lCR0a/0<> <a href="../test/read.cgi/livemegami/1691144074/389" rel="noopener noreferrer" target="_blank">&gt;&gt;389</a> <br> 最悪な奴にギフト配ってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:00.48 ID:Ov9q8QKw0<> この中で頭良い奴いるのか？あびは漢字の時悪くなさそうだったけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:01.40 ID:Q/8GtMg10<> 生きねばはタイトルじゃねーよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:05.13 ID:UqP24aTR0<> 字上手くて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:06.59 ID:p+uU/gMy0<> ぎゅう… <br>  <br> 喜多ちゃん「え？えー？友達同士なら普通でしょ？それともひとりちゃん、 <br> 私と手つないで歩くの、嫌だったかしら？」 <br>  <br> ぼっち「え？嫌ってことは全然ないですけど…けど、その急にどうしたんだろうって」 <br>  <br> 喜多ちゃん「べ、別になんでもないけどっ…、そ、そのっ、そ、そんなことより、ほら、早く行かないと、バイト遅れちゃうよ」 <br>  <br> ぼっち「え？あ、は、はい」 <br>  <br> 喜多ちゃん「……」 <br>  <br> 喜多ちゃん「（性格悪いかな…わたし）」 <br>  <br>  <br> 完 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:08.94 ID:xipHV0SP0<> もう青チームでええか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:09.68 ID:iDaPbGdv0<> あわすいの渾身のギャグ見えちゃったんだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:10.41 ID:3jrlrdxL0<> <a href="../test/read.cgi/livemegami/1691144074/405" rel="noopener noreferrer" target="_blank">&gt;&gt;405</a> <br> ぺこ純！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:15.14 ID:vU+DNUIU0<> <a href="../test/read.cgi/livemegami/1691144074/275" rel="noopener noreferrer" target="_blank">&gt;&gt;275</a> <br> どっちかが卒業するときにこれ歌えると良いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:15.55 ID:PHmtwBei0<> 一期と絡むのやめてくれバリウム <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:18.38 ID:XnqpholU0<> 2010年は最近だからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:18.77 ID:5AUjK88N0<> <a href="../test/read.cgi/livemegami/1691144074/137" rel="noopener noreferrer" target="_blank">&gt;&gt;137</a> <br> 俺たちのKOGは弱いんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:19.35 ID:x6u87vhS0<> <a href="../test/read.cgi/livemegami/1691144074/389" rel="noopener noreferrer" target="_blank">&gt;&gt;389</a> <br> ウドギド！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:19.36 ID:eIlFm8Hr0<> 何でこんな伸びないんだろう <br> 箱同設１０００は行ってもいいと思うんだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:19.83 ID:waTJS7580<> 親方草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:20.54 ID:cN76UR2d0<> あれたちぬ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:21.13 ID:WqTpAm9+0<> <a href="../test/read.cgi/livemegami/1691144074/427" rel="noopener noreferrer" target="_blank">&gt;&gt;427</a> <br> いやあびーらはアホでしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:22.03 ID:1B2R3ZjY0<> さくらみこの新曲聴いたけど涙が止まらん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:23.55 ID:6UQliqUe0<> 結局外見てバフあるか挑戦してるのってぺっさんだけだよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:23.80 ID:epwWn8r50<> ゲッダン！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:23.71 ID:+R3KCBcb0<> <a href="../test/read.cgi/livemegami/1691144074/124" rel="noopener noreferrer" target="_blank">&gt;&gt;124</a> <br> 4,500円て <br> いや、円盤買うからいらんです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:25.25 ID:BAt2rpss0<> <a href="../test/read.cgi/livemegami/1691144074/389" rel="noopener noreferrer" target="_blank">&gt;&gt;389</a> <br> あーあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:25.87 ID:UqP24aTR0<> アレたちぬ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:26.34 ID:jr+CqaKg0<> あれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:26.92 ID:GRU/jaic0<> アレ立ちぬ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:26.79 ID:32j4tL7d0<> あれたちぬ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:28.58 ID:yUzbaWF20<> アレ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:30.07 ID:Q/8GtMg10<> アレ立ちぬ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:33.25 ID:6B/YrfCY0<> あれ勃ちぬ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:33.06 ID:ryDFXeBA0<> あれ起ちぬはまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:35.56 ID:DZWnd7qr0<> <a href="../test/read.cgi/livemegami/1691144074/384" rel="noopener noreferrer" target="_blank">&gt;&gt;384</a> <br> 負けすぎてもう後がないんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:36.02 ID:e7pyfWVl0<> <a href="../test/read.cgi/livemegami/1691144074/389" rel="noopener noreferrer" target="_blank">&gt;&gt;389</a> <br> ウドラギドラおるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:38.15 ID:Bgxf6fDI0<> あれ正解どっち？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:38.89 ID:vzh+s2Zr0<> <a href="../test/read.cgi/livemegami/1691144074/412" rel="noopener noreferrer" target="_blank">&gt;&gt;412</a> <br> さやまあいってだれだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:39.20 ID:UqP24aTR0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:40.79 ID:Ov9q8QKw0<> あれ勃ちぬ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:40.61 ID:D2VFvWW30<> 銀魂だよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:41.44 ID:3Z5Lb0Ja0<> ナハハ喋れません&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:42.95 ID:8lFkKu5C0<> <a href="../test/read.cgi/livemegami/1691144074/377" rel="noopener noreferrer" target="_blank">&gt;&gt;377</a> <br> すまん、伝わらんかったか... <br> 配信してても配信しなくてもシコれるって意味やで&#129400;&#128149;&#128149;&#128149;&#127474;&#127473; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:45.41 ID:xipHV0SP0<> アレはまずいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:45.77 ID:q595beN+0<> 正直ずぷ姉よりあびーらの方が… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:47.38 ID:iguwz8w20<> あれ勃ちぬ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:47.77 ID:uwiZtY8d0<> アレ立ちぬ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:48.89 ID:HaLURSJV0<> <a href="../test/read.cgi/livemegami/1691144074/363" rel="noopener noreferrer" target="_blank">&gt;&gt;363</a> <br> みこちの9551知ってるか？俺その一員なんだわなめた書き込みすんじゃねえぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:49.49 ID:UqP24aTR0<> 納豆戦争w <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:49.70 ID:BJ+WdKOl0<> <a href="../test/read.cgi/livemegami/1691144074/389" rel="noopener noreferrer" target="_blank">&gt;&gt;389</a> <br> ウドラギドラ連呼してるのやっぱり35pで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:49.48 ID:WIuiQeSN0<> 納豆戦争草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:49.90 ID:32j4tL7d0<> あわすいアホです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:50.10 ID:Y/JLgAYb0<> だめだ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:50.97 ID:RUHzbG0w0<> 納豆戦争草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/04(金) 19:24:51.91 ID:8NyUc8bi0<> あわすい草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:52.41 ID:SxN+ztWF0<> あわすいしか勝たん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:53.40 ID:6B/YrfCY0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/04(金) 19:24:53.41 ID:mA8a08LX0<> やっぱあわすいなんだよなあ <>
