名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/11/18(金) 23:03:04.70 ID:FZAHLC3R0<> 質なし <>&#128048;…？ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:12:43.40 ID:YLAy3igk0<> コラボしたい相手はだれかとかオフコラボするならなにがいいかとかいろいろありそうなのにな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:12:44.04 ID:vLNGUIB70<> ぺこキアで面白かったこと今までないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:12:44.01 ID:Um9+IjGd0<> Rustの話はもうええわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:12:44.60 ID:2o2Est3w0<> 　 ∩∩　 <br> 　.( ' ω') ﾌｧﾌｧﾌｧ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:12:50.50 ID:hVewnNZj0<> <a href="../test/read.cgi/livemegami/1668780184/283" rel="noopener noreferrer" target="_blank">&gt;&gt;283</a> <br> 最近のやつだけかな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:12:50.56 ID:ZwYPw7kI0<> https://i.imgur.com/yq78PrZ.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:12:55.41 ID:vjglBn500<> 対空ミサイルはまじで良かったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:12:56.79 ID:Tsl45UDt0<> 良く切り返せたわあれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:12:58.19 ID:9ScGpa1q0<> <a href="../test/read.cgi/livemegami/1668780184/365" rel="noopener noreferrer" target="_blank">&gt;&gt;365</a> <br> ホロメンに主体性がなさすぎるんや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:12:58.75 ID:FskN3Zl+0<> でもぺこみこ除いたら聞きたいことなんて何もないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:03.27 ID:9fIg+j920<> キアラつまんねえ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:05.58 ID:tP4OVAV20<> こより <br> 裏切るぞ <br> いつか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:06.12 ID:MYS/tXAJ0<> 魔王ぺこらはRUST最高の盛り上がりだったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:07.89 ID:wnfJJ3gh0<> ﾌｧﾌｧﾌｧ… <br>  <br>  <br>  <br> ﾌｧﾌｧﾌｧ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:12.10 ID:otFJakMP0<> やっぱかなたそしか勝たんわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:15.63 ID:il3t8jCb0<> ただの古い野うさぎのインタビューで草 <br> 質なさすぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:18.23 ID:cRZMqt4b0<> <a href="../test/read.cgi/livemegami/1668780184/386" rel="noopener noreferrer" target="_blank">&gt;&gt;386</a> <br> ござる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:17.99 ID:uZ1MVwI60<> 今さらRUSTの話してどうすんねん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:20.49 ID:mSV5Qw2k0<> Ｒｕｓｔ２ラストはホロの歴史に残るね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:13:22.91 ID:HSXauSJ20<> <a href="../test/read.cgi/livemegami/1668780184/357" rel="noopener noreferrer" target="_blank">&gt;&gt;357</a> <br> でも今のぺっさんの話ってFGOしか無いが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:28.07 ID:ykq5rykZ0<> お前らキアラがRUSTのトラウマ乗り越えて頑張ってるんだが？ <br> なにか言う事ないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:28.33 ID:6lC5fwcM0<> <a href="../test/read.cgi/livemegami/1668780184/390" rel="noopener noreferrer" target="_blank">&gt;&gt;390</a> <br> あくぺこは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:28.64 ID:P0P3WpT50<> <a href="../test/read.cgi/livemegami/1668780184/319" rel="noopener noreferrer" target="_blank">&gt;&gt;319</a> <br> 生クリーム苦手で吐いちゃうっていうの <br>  <br> いいよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:30.15 ID:LcYcWBk30<> あの展開は神やったな <br> ENIDも参加できる流れになったのはキアラ的に大きかったろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:13:30.19 ID:sUArooKu0<> こんなんご褒美ぺこらですやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:34.22 ID:f6NcCq0v0<> キアラここでazの謎を明かすんや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:38.14 ID:EjAPl7MG0<> シーズン3人いませんでした… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:13:38.14 ID:B6xSI8Jv0<> シーズン3の話やめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:41.65 ID:mQWmq8F00<> <a href="../test/read.cgi/livemegami/1668780184/170" rel="noopener noreferrer" target="_blank">&gt;&gt;170</a> <br> 井戸とか赤ちゃんのところ面白いよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:42.61 ID:kyF3zDw00<> かなたそだけ推していけばいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:13:42.91 ID:OOR8by7l0<> キアラホンマ野うさぎだなｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:43.78 ID:cCOWWvpf0<> 張り手来たな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:45.15 ID:Fcn57/740<> <a href="../test/read.cgi/livemegami/1668780184/386" rel="noopener noreferrer" target="_blank">&gt;&gt;386</a> <br> ござぺこはある <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:48.38 ID:pVJ3UNt30<> 山ちゃんの話回しのスキル思い知ったか？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:48.81 ID:sPzh2nGi0<> <a href="../test/read.cgi/livemegami/1668780184/386" rel="noopener noreferrer" target="_blank">&gt;&gt;386</a> <br> のあーらかと思った <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:50.87 ID:CJNmccm50<> バグマップね <br> 運営聞いてるかコラ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:13:51.44 ID:j6dD/8JF0<> でもかなたそとルーナがいたから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:13:53.97 ID:ZMK/06Qi0<> あくたん&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:54.43 ID:UMx1IQ+T0<> 張り手もねえのかよ <br> つまんねえなだから野うさぎなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:13:57.63 ID:Z0WZKTPD0<> 誰もいなかった…かなたそ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:04.36 ID:h35+HtwY0<> シーズン3のマップ選んだ運営有能だったよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:08.89 ID:cCOWWvpf0<> S3は無かったんだS3の話はやめよう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:11.12 ID:ughAXb8X0<> マフィティフ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:14:11.75 ID:ETFIFVsH0<> はよぺこみこ文字ぴったんの話しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:17.45 ID:7a2To8Oh0<> <a href="../test/read.cgi/livemegami/1668780184/340" rel="noopener noreferrer" target="_blank">&gt;&gt;340</a> <br> ぺこらが一番上だとしても野うさぎは何一つ偉くないんだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:14:21.26 ID:ishKIQOt0<> あーかなたそあーかなたそ&#129412;&#10024; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:14:21.17 ID:s8hlFMuR0<> みーちゃんと中岡どっちとえっちしたい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:22.68 ID:/poPYF3I0<> キアラちゃんさぁ... <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> つまんねーことすんなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:24.50 ID:9ScGpa1q0<> あの、シーズン4もありました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:27.50 ID:9fIg+j920<> <a href="../test/read.cgi/livemegami/1668780184/400" rel="noopener noreferrer" target="_blank">&gt;&gt;400</a> <br> 普通にホロメンの話とか <br> いろいろあるだろ <br> マイクラてハマってたの何年前だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:29.74 ID:hwW/6jae0<> <a href="../test/read.cgi/livemegami/1668780184/421" rel="noopener noreferrer" target="_blank">&gt;&gt;421</a> <br> 終わらせたかったなら完璧な一手だったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:30.05 ID:sPzh2nGi0<> ENとのペアで面白かったのカリころくらいだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:14:34.83 ID:lPL1qwYa0<> S3とかあったっけ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:36.28 ID:cCOWWvpf0<> <a href="../test/read.cgi/livemegami/1668780184/421" rel="noopener noreferrer" target="_blank">&gt;&gt;421</a> <br> おかげで終わってくれて助かったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:41.59 ID:MYS/tXAJ0<> かなたとルーナのハートフルなRUSTがあったから… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:43.42 ID:Ytl4+rxy0<> https://pbs.twimg.com/media/FhA5y1_agAAD_QX.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:14:49.55 ID:fkZ6saEf0<> <a href="../test/read.cgi/livemegami/1668780184/283" rel="noopener noreferrer" target="_blank">&gt;&gt;283</a> <br> 俺の股関の邪気吸ってもらうわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:14:51.45 ID:hVewnNZj0<> あくありうむないなった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:01.23 ID:9fIg+j920<> <a href="../test/read.cgi/livemegami/1668780184/414" rel="noopener noreferrer" target="_blank">&gt;&gt;414</a> <br> 山ちゃんって実際天才だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:07.72 ID:vjglBn500<> お前らどんなけﾄﾞｩﾙしたいんだよ <br> もう諦めろよぺこみこはないんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:15:09.78 ID:nt6sMwmL0<> <a href="../test/read.cgi/livemegami/1668780184/436" rel="noopener noreferrer" target="_blank">&gt;&gt;436</a> <br> スタテン！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:13.81 ID:+nMsvcPj0<> 真面目にキツイからリアルな駄目だしすると <br> 日本の配信者って刹那に生きる人間たちだから過去の配信ネタばっか擦られてももう熱冷めきってて言うことないんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:14.21 ID:Z0WZKTPD0<> s2 までだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:15.49 <> <a href="../test/read.cgi/livemegami/1668780184/401" rel="noopener noreferrer" target="_blank">&gt;&gt;401</a> <br> けどこれに参加してないよね <br> https://i.imgur.com/CeoG5PA.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:17.42 ID:P2TUpew90<> <a href="../test/read.cgi/livemegami/1668780184/436" rel="noopener noreferrer" target="_blank">&gt;&gt;436</a> <br> あくあ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:15:20.69 ID:OOR8by7l0<> RUSTってすごいよな <br> 一回の殺しを記憶されてるんだから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:20.71 ID:2o2Est3w0<> 山ぺこコラボ <br>  <br> 　 ∩  ∩　 <br> 　.( ^ ω^)ﾌｧﾌｧﾌｧﾌｧﾌｧﾌｧｗ <br>  <br> ぺこキアコラボ <br>  <br> 　 ∩∩　 <br> 　.( ' ω') ﾌｧﾌｧ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:20.72 ID:r0adaPsX0<> ゴメン、カエーラのプレミアリーグの方がおもろいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:22.52 ID:sMUt/MEl0<> ほんとのファンだとこうなるっていう悪い例だな <br> つまりノエスバは… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:15:23.08 ID:NdB4csx90<> <a href="../test/read.cgi/livemegami/1668780184/421" rel="noopener noreferrer" target="_blank">&gt;&gt;421</a> <br> まぁ、どちらにしろぺこらはあのシーズンで終わってたと思う <br> RUST自体、長期休みの学生狙った企画だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:25.72 ID:IGIekaHB0<> &#128554;&#128164; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:26.18 ID:4vtONFng0<> RUSTはENの無能さが分かったキッカケでもあったな <br> 何も残せなかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:33.89 ID:cqfoNcJl0<> 白上ルート <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:34.79 ID:4uGZh0D50<> くそつまんねーなキアラ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:15:40.87 ID:ZwYPw7kI0<> キアラまだー？ <br> https://i.imgur.com/BAzn05L.jpeg <br> https://i.imgur.com/rwEQJHv.jpeg <br> https://i.imgur.com/vyKMkEA.jpeg <br> https://i.imgur.com/eIugNxt.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:15:41.83 ID:s8hlFMuR0<> 山ちゃんて中身可愛い以外の取り柄ってなんなの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:42.89 ID:vLNGUIB70<> <a href="../test/read.cgi/livemegami/1668780184/409" rel="noopener noreferrer" target="_blank">&gt;&gt;409</a> <br> 赤ちゃんまじ笑ったわ <br> ちゃんとかわいいところもポイント高い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:46.08 ID:aSWyLFy+0<> キアラはぺこら知る前はマイクラ嫌いでぺこらのマイクラ配信見てマイクラやり始めたくらいだからな <br> ENデビューしてすぐの時の発言 <br> ぺこらとマイクラの話がしたかったんだろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:53.04 ID:DOYSkWAh0<> やべぇ、あくびでてきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:53.27 ID:VcDwakbB0<> くるぞおおおおおおおおおおおおお <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:55.12 ID:3MH1Yo0Z0<> <a href="../test/read.cgi/livemegami/1668780184/404" rel="noopener noreferrer" target="_blank">&gt;&gt;404</a> <br> ENIDを引き込んだルーナたんがホロライブの王ということでいいですね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:57.30 ID:pd4SByQY0<> 本編きたか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:59.02 ID:2o2Est3w0<> <a href="../test/read.cgi/livemegami/1668780184/444" rel="noopener noreferrer" target="_blank">&gt;&gt;444</a> <br> これ貼るなってゆったよね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:15:59.80 ID:mRAJA3VK0<> ぺっさんだけでなく他のやつらも軒並み辞めたからなw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:16:03.44 ID:hwW/6jae0<> うおおおおおおおおおお <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:16:06.57 ID:9ScGpa1q0<> 張り手コーナーか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:16:09.56 ID:f6NcCq0v0<> スピードアップきtら！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:16:15.69 ID:9fIg+j920<> <a href="../test/read.cgi/livemegami/1668780184/456" rel="noopener noreferrer" target="_blank">&gt;&gt;456</a> <br> ぺこ山見ろよ <>
