名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/01/03(火) 23:25:49.96 ID:gnYECWtM0<> やばすぎ <>電話越しに伝わるスバルの音圧 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:24.60 ID:hqNvA2nX0<> ガチで山田にかけてそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:24.73 ID:7PFIHyew0<> 姉街まだ？？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:25.30 ID:0nnw78Xz0<> 最近のフレアは普通に同接２千台出しててやばくない？ <br> 今年１００万いけるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:26.53 ID:A3FF1cK00<> ロベルとコラボは舞元とコラボくらいの格はある <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:27.01 ID:uiIYXfU10<> <a href="../test/read.cgi/livemegami/1672755949/237" rel="noopener noreferrer" target="_blank">&gt;&gt;237</a> <br> ホロアン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:27.39 ID:aCiMjI7H0<> ころさん～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:28.42 ID:xangjABD0<> <a href="../test/read.cgi/livemegami/1672755949/245" rel="noopener noreferrer" target="_blank">&gt;&gt;245</a> <br> ホロメンの配信で男の声聴くとか弟くんのトラウマになったかもしれん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:28.54 ID:HDqD7NDn0<> 数字がめっちゃ上下するわ <br> 俺環？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:29.77 ID:HqZfdvzG0<> もうホロのどんなところにもホロスタが来て嫌なんだけど <br> ロベルなら許すみたいなこと言ってるババア死ね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:30.35 ID:+Kh13UvQ0<> マリンやっぱがんばってポケモン知識覚えたんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:30.28 ID:DfZCyfvr0<> <a href="../test/read.cgi/livemegami/1672755949/329" rel="noopener noreferrer" target="_blank">&gt;&gt;329</a> <br> ホロアン特攻すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:31.05 ID:M14Nlsz10<> こよは。。。。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:30:31.57 ID:FJJhPWlt0<> <a href="../test/read.cgi/livemegami/1672755949/312" rel="noopener noreferrer" target="_blank">&gt;&gt;312</a> <br> 知識があると更によかったね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:30:31.17 ID:MX4NCHCp0<> <a href="../test/read.cgi/livemegami/1672755949/163" rel="noopener noreferrer" target="_blank">&gt;&gt;163</a> <br> それはそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:31.49 ID:januP+KP0<> ころね草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:32.06 ID:2uyKVdal0<> ぺっさん、みこち王に完全敗北です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:31.78 ID:/AsRbgM/0<> 天音かなた&#128171;新曲「別世界」MV投稿&#127925; @amanekanatach (2023/01/03 23:29:03) <br> この間のライブリハ中のショート動画あげた～～ <br>  <br> やれやれだぜ https://youtu.be/yf6hXfkYvQc @YouTubeより <br> http://twitter.com/amanekanatach/status/1610282092411392002 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:33.24 ID:m6ZKCRZl0<> ねねちこれ大丈夫なの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:30:34.49 ID:JgoBb7oh0<> マネージャーって女の人？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:35.99 ID:cAoDFKrj0<> <a href="../test/read.cgi/livemegami/1672755949/263" rel="noopener noreferrer" target="_blank">&gt;&gt;263</a> <br> マネに直で確認済みやぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:38.12 ID:MPpLdOJ50<> <a href="../test/read.cgi/livemegami/1672755949/267" rel="noopener noreferrer" target="_blank">&gt;&gt;267</a> <br> すいちゃんって一般まんさんだからべーちゃん応援してくっつけちゃおー！みたいなやつだろ <br> ロベルからしたらいい迷惑だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:37.96 ID:ziLkaysz0<> <a href="../test/read.cgi/livemegami/1672755949/287" rel="noopener noreferrer" target="_blank">&gt;&gt;287</a> <br> 割といろんなキャラ声の使い分けできるしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:40.40 ID:TQIJlhhS0<> <a href="../test/read.cgi/livemegami/1672755949/153" rel="noopener noreferrer" target="_blank">&gt;&gt;153</a> <br> 記念枠の放流から大会なんだからおかしくはない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:40.18 ID:49POM7WN0<> ねねちは何を目指してるんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:41.36 ID:HWfdYiMC0<> 別事務所！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:41.74 ID:A3FF1cK00<> <a href="../test/read.cgi/livemegami/1672755949/346" rel="noopener noreferrer" target="_blank">&gt;&gt;346</a> <br> 正解 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:43.41 ID:Hk7LsULd0<> ここの事務所さん！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:43.50 ID:pyGp+gVr0<> ぶいすぽ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:43.77 ID:6jK3sLUl0<> 初手テラスタルからの負けです… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:44.41 ID:tBwZIgsn0<> 事務所？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:44.36 ID:X3KFo1YH0<> <a href="../test/read.cgi/livemegami/1672755949/298" rel="noopener noreferrer" target="_blank">&gt;&gt;298</a> <br> 古参はスタよりこっちに凸って欲しかっただろうな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:30:45.43 ID:D1n7OkDn0<> 花鋏キョウどりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:30:46.71 ID:TG+y4MMb0<> ここの事務所さんとか言ってるんだが… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:30:47.03 ID:B16FQ49h0<> 他事務所くっぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:47.07 ID:9VBYTpB80<> <a href="../test/read.cgi/livemegami/1672755949/287" rel="noopener noreferrer" target="_blank">&gt;&gt;287</a> <br> 声優の卵みたいなことやってたからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:48.19 ID:4G0P1GSj0<> <a href="../test/read.cgi/livemegami/1672755949/219" rel="noopener noreferrer" target="_blank">&gt;&gt;219</a> <br> 反転したのプリおじくらいしか知らないが？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:49.32 ID:bgVtMu420<> さっきのわため異常に強かったからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:49.58 ID:1jHWHLVY0<> <a href="../test/read.cgi/livemegami/1672755949/307" rel="noopener noreferrer" target="_blank">&gt;&gt;307</a> <br> 裏がなければいけたか <br> まだいけるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:30:50.43 ID:IZusxBUB0<> <a href="../test/read.cgi/livemegami/1672755949/281" rel="noopener noreferrer" target="_blank">&gt;&gt;281</a> <br> 悪くなくね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:51.40 ID:eWN8Xnrw0<> ねね草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:30:51.82 ID:hnKWpgy50<> ねねち質だからねねち行くわ ホロスタは解体しとけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:54.71 ID:v+pyPUee0<> ぶいすぽっぽい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:54.40 ID:cjEb5rOR0<> 質 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:30:54.96 ID:PU7Qkf/10<> ポイズン！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:56.14 ID:6Unvw9IS0<> 厳しそうな事務所！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:55.70 ID:3rjrY6Oy0<> ルーナがぱぱっていうとなんかクルわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:57.10 ID:qGE0S42t0<> 声優の事務所より厳しそうなとこってなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:57.07 ID:hqNvA2nX0<> 他事務所？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:57.44 ID:58MSofyj0<> <a href="../test/read.cgi/livemegami/1672755949/267" rel="noopener noreferrer" target="_blank">&gt;&gt;267</a> <br> アイリスの家でENコラボした夜にべーちゃんいなかったんだよな <br> どこ行ってたか気になるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:57.61 ID:Wi1nr08G0<> ぶいすぽのあすみか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:58.46 ID:g04nxgoQ0<> 厳しい事務所ってなに？ <br> ばりうむ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:30:59.27 ID:RQRUFK1c0<> ホロが一番厳しいと思われてるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:01.54 ID:MQIYJH0+0<> <a href="../test/read.cgi/livemegami/1672755949/177" rel="noopener noreferrer" target="_blank">&gt;&gt;177</a> <br> ホロスタ婆さんはこっち見ないでもろて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:02.04 ID:9HeLDJUl0<> セナかな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:03.32 ID:2n/o13lI0<> ねねちおっぱい好きすぎやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:03.49 ID:XTuXNN5Z0<> <a href="../test/read.cgi/livemegami/1672755949/269" rel="noopener noreferrer" target="_blank">&gt;&gt;269</a> <br> 辛辣だから助かるんだが？&#129316; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:03.56 ID:R4pW13Oc0<> マリころ良すぎる&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:05.78 ID:xkFqOPap0<> 数字のあるホロスタならOKなんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:31:05.78 ID:9Fmi6pn00<> ルーナ新EDと髪型くるぞ&#8252; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:05.87 ID:e2Nf/C/K0<> <a href="../test/read.cgi/livemegami/1672755949/267" rel="noopener noreferrer" target="_blank">&gt;&gt;267</a> <br> お前らがカオルはオカマだからホロOKとか太鼓判押してたの忘れてねえからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:31:05.93 ID:T2CKKtWY0<> <a href="../test/read.cgi/livemegami/1672755949/358" rel="noopener noreferrer" target="_blank">&gt;&gt;358</a> <br> かなたそかわいい&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:07.08 ID:5zHRHQcJ0<> ころさんのとこでずっと笑ってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:08.65 ID:Y4S87tki0<> 未だに商業エロゲって紙芝居なんだ……同人エロゲのほうがゲームしてるやんけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:09.42 ID:BXoZ/LWo0<> なーちゃん！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:09.64 ID:4zpWLvUK0<> すいちゃんとロベル、ラジオで共演してるからオフで会ったことあるの知らないやついそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:10.35 ID:6rUcwnIK0<> <a href="../test/read.cgi/livemegami/1672755949/163" rel="noopener noreferrer" target="_blank">&gt;&gt;163</a> <br> うん <br> 何ならちょっと可愛かった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:31:11.11 ID:M1KQFdTj0<> <a href="../test/read.cgi/livemegami/1672755949/281" rel="noopener noreferrer" target="_blank">&gt;&gt;281</a> <br> いいんじゃない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:12.24 ID:gnePAiHh0<> オホホw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:31:12.65 ID:ysKaY5Za0<> すいちゃんそういう発言はよくないやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:14.77 ID:gCtEIkee0<> さっきの試合見るとわため勝ちそうだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:15.06 ID:JNYZR8EI0<> <a href="../test/read.cgi/livemegami/1672755949/354" rel="noopener noreferrer" target="_blank">&gt;&gt;354</a> <br> 実況はともかく解説はプロレス知らんと更に厳しいからなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:16.77 ID:ChABxR8T0<> <a href="../test/read.cgi/livemegami/1672755949/163" rel="noopener noreferrer" target="_blank">&gt;&gt;163</a> <br> 言いたいことはわかるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:31:17.47 ID:TG+y4MMb0<> もうvshojoに凸行け <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:17.32 ID:BmJfv89F0<> おほっじゃないんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:17.95 ID:HMx+Somy0<> わためのおちょくり感解釈一致 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:18.32 ID:+x3lSyIE0<> ねねち、キャラの胸をなぞり捲ってます…&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:18.73 ID:dC0KK4y00<> ホロきらわれてます… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:19.62 ID:9VBYTpB80<> ねねおじウキウキです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:19.23 ID:1z5lWfQg0<> ロベルだけ独立してMC枠狙っていけばいいのにな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:22.29 ID:C9GM3/cV0<> すいちゃんまさか佐久間にかけた？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:22.79 ID:Hk7LsULd0<> ホリプロより厳しそうってなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:25.45 ID:Gj/9vx3s0<> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)20人も呼んでおきながらこんなにボクが避けられることなんてあっただろうか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:25.21 ID:Pm/dNw1c0<> 何故ホロスタを拒絶するんだ <br> 協力すれば同接20万を出せるって結果も出したじゃないか <br> これからはホロスタと共同戦線で行くんだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:25.87 ID:Mza8eP+00<> ああぺっさんも配信してたのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:27.38 ID:CFgc9a1U0<> <a href="../test/read.cgi/livemegami/1672755949/406" rel="noopener noreferrer" target="_blank">&gt;&gt;406</a> <br> アカンですってほんまw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:28.19 ID:DfZCyfvr0<> これサラミ戦術だからな <br> 来年の今頃はホロプロのディスコード鯖は統合されてるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:28.94 ID:vmJ/d0Dn0<> <a href="../test/read.cgi/livemegami/1672755949/177" rel="noopener noreferrer" target="_blank">&gt;&gt;177</a> <br> 別に増えてもいいけど見なくなるだけだぞ <br> 現にすいせい伸び悩んでるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:30.10 ID:A3FF1cK00<> 108回ケツ叩く企画してほしいホロメンといえば？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:30.38 ID:HqZfdvzG0<> <a href="../test/read.cgi/livemegami/1672755949/177" rel="noopener noreferrer" target="_blank">&gt;&gt;177</a> <br> 殺すぞババア <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/03(火) 23:31:30.62 ID:PU7Qkf/10<> マリころキッス&#128149; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/03(火) 23:31:30.64 ID:SqOHOUld0<> ねねちエロゲヒロインのおっぱいパンッパンぶりに大興奮です <>
