名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/04/23(日) 18:10:16.15 ID:ABS8FUKR0<> です <>デスぺこらvsデスピサロ 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:19:02.94 ID:SyXQjfIg0<> <a href="../test/read.cgi/livemegami/1682241016/354" rel="noopener noreferrer" target="_blank">&gt;&gt;354</a> <br> かみさまはドレアムより強い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:03.57 ID:PSiQvW530<> ここの人らってなんでこんな僻地で実況してんの？ <br> st実じゃいかんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:03.42 ID:+T8yA5v+0<> ぺこーら賢者の石自力で見つけたの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:04.50 ID:cUDxaWM00<> <a href="../test/read.cgi/livemegami/1682241016/341" rel="noopener noreferrer" target="_blank">&gt;&gt;341</a> <br> 確か40無いくらいが推奨レベルだから全然足りない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:07.13 ID:qAkIGKIV0<> いうて馬車システムくそ強いからな <br> ちゃんとアイテム持たせてたらワンチャンいける <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:07.61 ID:t1DD1Wpp0<> なぁ、結婚考えてる彼女が在日3世だったらお前らはどうする？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:15.78 ID:VKXBBNrY0<> <a href="../test/read.cgi/livemegami/1682241016/349" rel="noopener noreferrer" target="_blank">&gt;&gt;349</a> <br> あガイｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:20.49 ID:YoWPT3+R0<> マリンエドシーランと曲出すらしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:22.30 ID:BY32gdxD0<> <a href="../test/read.cgi/livemegami/1682241016/369" rel="noopener noreferrer" target="_blank">&gt;&gt;369</a> <br> こいつ無免 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:19:23.40 ID:Z36I36FZ0<> でもまだ進化するんだが？ <br> https://i.imgur.com/L8vbgI9.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:24.03 ID:OymWJbUx0<> <a href="../test/read.cgi/livemegami/1682241016/369" rel="noopener noreferrer" target="_blank">&gt;&gt;369</a> <br> クソルールだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:25.85 ID:YSyOxhtZ0<> <a href="../test/read.cgi/livemegami/1682241016/354" rel="noopener noreferrer" target="_blank">&gt;&gt;354</a> <br> 8のエスターク <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:19:26.24 ID:xj11CFIU0<> <a href="../test/read.cgi/livemegami/1682241016/383" rel="noopener noreferrer" target="_blank">&gt;&gt;383</a> <br> 思想による <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:28.75 ID:33MesRtw0<> 悲報　マリン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:31.61 ID://L0zXvH0<> マリンやばい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:31.86 ID:qa12qRvF0<> <a href="../test/read.cgi/livemegami/1682241016/312" rel="noopener noreferrer" target="_blank">&gt;&gt;312</a> <br> クラクション鳴らされたらびっくりするし舐めんとか？ってなるじゃん <br> お前が悪い <br> クラクションの音かわいいのに変えろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:34.49 ID:ytkNxt9i0<> <a href="../test/read.cgi/livemegami/1682241016/348" rel="noopener noreferrer" target="_blank">&gt;&gt;348</a> <br> デスピサロ=テリーとバーバラの息子 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:19:39.60 ID:hwFldNw30<> ぺっさん、うまい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:40.17 ID:LkJ/xJDl0<> <a href="../test/read.cgi/livemegami/1682241016/283" rel="noopener noreferrer" target="_blank">&gt;&gt;283</a> <br> 辺境の島国は人権意識が弱いな <br> 本場の海外は出禁にしたのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:19:40.93 ID:wcYNShAL0<> デスピサロはここでボロボロになるが総力戦で意外と勝てるようになってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:19:43.38 ID:CcKoXrAB0<> <a href="../test/read.cgi/livemegami/1682241016/109" rel="noopener noreferrer" target="_blank">&gt;&gt;109</a> <br> な！　今月の配信7回 <br> k    今月の配信8回 <br> (メン限除く) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:46.41 <> <a href="../test/read.cgi/livemegami/1682241016/354" rel="noopener noreferrer" target="_blank">&gt;&gt;354</a> <br> まず神様は確定で強い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:19:47.00 ID:4pEUIzfo0<> マリンがちやん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:47.78 ID:PpEQZzum0<> <a href="../test/read.cgi/livemegami/1682241016/387" rel="noopener noreferrer" target="_blank">&gt;&gt;387</a> <br> ダサくて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:48.06 ID:EvMUVkxg0<> <a href="../test/read.cgi/livemegami/1682241016/387" rel="noopener noreferrer" target="_blank">&gt;&gt;387</a> <br> えっなにこれは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:52.53 ID:DDUw9xJR0<> ぺこらは昼RPG継続するの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:19:53.00 ID:kPchGstb0<> マリンのオマンコ、ホカホカです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:19:53.31 ID:iUtZuo2K0<> <a href="../test/read.cgi/livemegami/1682241016/387" rel="noopener noreferrer" target="_blank">&gt;&gt;387</a> <br> グロ <br> メタル化ゲーの末路 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:53.60 ID:osfbqaEQ0<> FC版ドラクエ2誰もやらないのなんで？ <br> 絶対盛り上がるのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:55.60 ID:HfiJalgB0<> メルさん自分を信じてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:55.88 ID:ZLWgxG6o0<> <a href="../test/read.cgi/livemegami/1682241016/387" rel="noopener noreferrer" target="_blank">&gt;&gt;387</a> <br> カンダタみたい&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:56.47 ID:oqOwB0Dc0<> ぺっさんなんか声高くなったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:58.33 ID:YuLnnx2z0<> デスピサロが山田に見えてきたわ <br> これもうホロライブの敵だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:58.62 ID:YclV7xZt0<> <a href="../test/read.cgi/livemegami/1682241016/375" rel="noopener noreferrer" target="_blank">&gt;&gt;375</a> <br> テリーってドレアムじゃなかたっけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:19:59.25 ID:by312Hh30<> ぺっさんこれ勝てるんか…？ <br> ドラクエ4やったことないけどめちゃめちゃジリ貧に見えるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:00.80 ID:qIQeqeI10<> メルさん何でこんな壮大なbgmなんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:00.83 ID:A+euOYw/0<> あオワタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:01.85 ID:yR5MnhyG0<> オワタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:20:03.31 ID:LIB6M7Le0<> <a href="../test/read.cgi/livemegami/1682241016/352" rel="noopener noreferrer" target="_blank">&gt;&gt;352</a> <br> そういや3のオクトラみたいなリメイクはどうした <br> まだでないのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:03.39 ID:YrBdhoaA0<> デスピサロでレベル35ってどうなの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:03.51 ID:rSA6MfBA0<> オワタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:03.84 ID:HbXLcmSO0<> <a href="../test/read.cgi/livemegami/1682241016/14" rel="noopener noreferrer" target="_blank">&gt;&gt;14</a> <br> これどうなったの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:04.70 ID:PpEQZzum0<> こーれ無理です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:05.55 ID:7VNdQ2fy0<> <a href="../test/read.cgi/livemegami/1682241016/387" rel="noopener noreferrer" target="_blank">&gt;&gt;387</a> <br> 変態かな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:05.55 ID:WCn2l6J/0<> マリンのチャット欄爆速だな <br> 新規多いのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:06.12 ID:EvMUVkxg0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:08.31 ID:WpBwKX6y0<> テメッ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:20:10.99 ID:vPAPDRkg0<> これ負けますわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:11.08 ID:aLjA5G5f0<> <a href="../test/read.cgi/livemegami/1682241016/383" rel="noopener noreferrer" target="_blank">&gt;&gt;383</a> <br> ほとんど薄いやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:11.94 ID:fbJsh2j90<> メルさんのBGMがRPGの城っぽいのはホテル建設だからか <br> すいちゃんとのぷよテトコラボの時もそうだけど結構小技使うんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:12.28 ID:Pr0mhveK0<> こより生きてた&#128546; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:12.97 ID:DLbiSNb30<> 詰んだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:15.37 ID:CTn41s8h0<> 終わりだよぺこら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:16.62 ID:nyg0sU4C0<> <a href="../test/read.cgi/livemegami/1682241016/386" rel="noopener noreferrer" target="_blank">&gt;&gt;386</a> <br> クラクションは警笛鳴らせの標識があるところでしか使ったら駄目というクソ法律だわな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:17.71 ID:hUJ1Kmad0<> ぺこらピンチです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:17.77 ID:depmbesz0<> マリンおもろw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:18.87 ID:64vj15700<> <a href="../test/read.cgi/livemegami/1682241016/354" rel="noopener noreferrer" target="_blank">&gt;&gt;354</a> <br> 7の修行後神様 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:21.24 ID:WpBwKX6y0<> メガザル～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:21.16 ID:uzezaRBq0<> これ駄目そうやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:23.45 ID:ezfu3sOj0<> <a href="../test/read.cgi/livemegami/1682241016/411" rel="noopener noreferrer" target="_blank">&gt;&gt;411</a> <br> ドレアムと戦ってますが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:23.34 ID:sclV4svU0<> https://i.imgur.com/P0b6nvq.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:23.83 ID:fb6kfilR0<> ぺこらいったあああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:20:24.49 ID:hwFldNw30<> いてつくはどうからのかがやくいきヤバすぎて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:25.24 ID:4YVgPAb10<> <a href="../test/read.cgi/livemegami/1682241016/312" rel="noopener noreferrer" target="_blank">&gt;&gt;312</a> <br> クラクションはそういう使い方しちゃ駄目じゃなかった？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:30.87 ID:OzAXXbgy0<> <a href="../test/read.cgi/livemegami/1682241016/348" rel="noopener noreferrer" target="_blank">&gt;&gt;348</a> <br> カミュが6主人公の先祖（天空シリーズ） <br> 天空シリーズの主人公はトランクス顔 <br> 主人公が渡った後に残されると必然的にカミュが勇者の血筋になる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:31.36 ID://L0zXvH0<> マリンやばい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:31.78 ID:y5+kVqNW0<> ラミィクリアしたとき何レベだっけ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:20:32.55 ID:mP7oc2970<> ぺこらボロボロで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:33.55 ID:ATq9Mq/C0<> <a href="../test/read.cgi/livemegami/1682241016/393" rel="noopener noreferrer" target="_blank">&gt;&gt;393</a> <br> ぺっさんの笑い声に変えよう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:34.16 ID:HF5EbYAT0<> メガザル腕輪ちゃんと持ってる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:34.71 ID:qa12qRvF0<> まだいけるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:35.59 ID:qDQY0s7l0<> デスぺこら（激寒） <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:36.30 ID:JoeX2Kc50<> メルさん自分で設定したキーコンフィグをワザップ扱いしてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:20:37.65 ID:J1AFqjm30<> <a href="../test/read.cgi/livemegami/1682241016/410" rel="noopener noreferrer" target="_blank">&gt;&gt;410</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:42.35 ID:NPIFi1Yg0<> <a href="../test/read.cgi/livemegami/1682241016/312" rel="noopener noreferrer" target="_blank">&gt;&gt;312</a> <br> 外音取り込みのイヤホンあるし <br> 基本的に車道を走らなあかんし <br> お前も悪い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:20:42.35 ID:an0mRvg/0<> マリン嘘だろ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:46.34 ID://L0zXvH0<> マリンまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:20:47.80 ID:1SMfzWv+0<> <a href="../test/read.cgi/livemegami/1682241016/422" rel="noopener noreferrer" target="_blank">&gt;&gt;422</a> <br> メン限ってコメするやつばっかだからロボ子さんでも爆速やぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:53.53 ID:c3WdYZO40<> ガンマヤバいです <br> りりむからのイラスト有償依頼を報復とか言って棒人間で描こうとしてます <br> さすがに距離感間違えててコメントでも杞憂されてます <br> https://i.imgur.com/vn9RZEG.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:20:56.38 ID:t1HBzFxI0<> <a href="../test/read.cgi/livemegami/1682241016/283" rel="noopener noreferrer" target="_blank">&gt;&gt;283</a> <br> 直前までシークレットとかで隠しときゃいいのに <br> また通報爆撃くらうだろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:58.23 ID:rSA6MfBA0<> デスぺこら負けるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:20:59.86 ID:qAkIGKIV0<> ドラクエ4はまじフバーハゲーなんよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:21:00.46 ID:whXfYx+70<> マリンまじかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/23(日) 18:21:00.43 ID:4Z2xD4y/0<> ぺこらがドラクエウォークの話題出してた時は10のラスボスが町中にデカデカと出現してたし <br> 今もぺこらがやってるかはしらんけど数日前まではピサロがメインのイベントやっててデスピサロもデカデカと出現してたで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>(sage)<>2023/04/23(日) 18:21:01.10 <> ぺこーらVSチキーラ早く見たいんだが？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:21:03.81 ID:aerjsmqi0<> メルさん激戦区で7000人来てるじゃん <br> ついに見つかってしまった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:21:08.29 ID:rFOS4UfC0<> メラゾーマ無いんかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/23(日) 18:21:08.29 ID:vBrSkF6J0<> <a href="../test/read.cgi/livemegami/1682241016/21" rel="noopener noreferrer" target="_blank">&gt;&gt;21</a> <br> ここで言われても知らんよ <>
