名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/12/30(金) 23:20:02.57 ID:MECXLR0X0<> ポケモン対戦しよう <>ぺこみこポケ戦争 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:00.41 ID:X+0gJ6YP0<> <a href="../test/read.cgi/livemegami/1672410002/293" rel="noopener noreferrer" target="_blank">&gt;&gt;293</a> <br> RPGにフルボイスはテンポ悪くてせっかちな現代向けじゃない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:31:00.98 ID:0sEHBA4a0<> コライドゥン&#12316;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:02.99 ID:Q0zG7p120<> ここはミライドンよりコライドンのが好きだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:06.96 ID:HQ5/Fhi80<> <a href="../test/read.cgi/livemegami/1672410002/316" rel="noopener noreferrer" target="_blank">&gt;&gt;316</a> <br> タイバニはともかくガンソって人気作なん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:07.94 ID:NolBY9ez0<> みこちコライドンで泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:08.87 ID:n9eiw96B0<> bgm良っ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:09.24 ID:6MIUSpDz0<> <a href="../test/read.cgi/livemegami/1672410002/319" rel="noopener noreferrer" target="_blank">&gt;&gt;319</a> <br> 雑魚と戦っても時間の無駄だから対戦相手としてはラジコンだろうがなんだろうが強ければいいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:09.24 ID:m/bfE4qc0<> 草 <br> 相手ガイジだから勝てるぞ！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:31:10.92 ID:Rl/2VA1S0<> コライドン可愛い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:12.93 ID:Q0zG7p120<> みこちずびずびです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:13.04 ID:l71ayslx0<> セルクルタウンのシャトルランここで持ってくるの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:13.19 ID:OAohdfaf0<> <a href="../test/read.cgi/livemegami/1672410002/316" rel="noopener noreferrer" target="_blank">&gt;&gt;316</a> <br> いやオタクの中でもニッチだよタイバニに便乗すな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:15.68 ID:ASojUt3i0<> うさぎ計画どりゃああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:31:16.58 ID:dXJ/BbiH0<> BGM良ッ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:16.81 ID:AH4wj6wb0<> バジリスクとかかなぁ <br> 内容はそこそこグロいけど <br> インパクトはあるだろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:16.58 ID:BtQJqkdg0<> みこち泣いてます&#128557;&#128557;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:18.39 ID:+44JfV1s0<> <a href="../test/read.cgi/livemegami/1672410002/361" rel="noopener noreferrer" target="_blank">&gt;&gt;361</a> <br> 水版すてみタックルが強い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:31:18.84 ID:+D2Hlpjk0<> <a href="../test/read.cgi/livemegami/1672410002/332" rel="noopener noreferrer" target="_blank">&gt;&gt;332</a> <br> ワルブレにしときな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:20.87 ID:BmD4C/pA0<> さくら泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:21.87 ID:mkMf2DmF0<> みこち泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:23.09 ID:dGiOardn0<> みこち泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:24.85 ID:lSWBMY500<> BGM良っ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:25.76 ID:Yb4kWZb40<> メルさん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:27.20 ID:BXuldL+t0<> ～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:31:28.38 ID:eQXllyzZ0<> <a href="../test/read.cgi/livemegami/1672410002/293" rel="noopener noreferrer" target="_blank">&gt;&gt;293</a> <br> せっかく配信者のジムリーダー出したのに意味ないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:32.52 ID:NL0SQ7wU0<> 美智子泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:33.68 ID:qA5SyFt40<> みちこ泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:35.54 ID:4UkqGBiP0<> 思い出がセルクルタウンにしかない女 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:36.42 ID:kWw31noZ0<> 俺泣いています <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:38.56 ID:TNaczoX30<> <a href="../test/read.cgi/livemegami/1672410002/316" rel="noopener noreferrer" target="_blank">&gt;&gt;316</a> <br> 質アニメ（）だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:38.71 ID:1QVMLT9w0<> わため泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:39.61 ID:PFcQKS1j0<> ズビズビで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:43.22 ID:nPZhPCz80<> みちこ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:31:43.67 ID:p7Pf9NGs0<> わためは泣いてません… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:45.10 ID:WZg8YHcn0<> <a href="../test/read.cgi/livemegami/1672410002/333" rel="noopener noreferrer" target="_blank">&gt;&gt;333</a> <br> ゾイドって今ブルーレイ以外でマトモに見れる媒体あったか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:47.23 ID:5Yc+SKpL0<> <a href="../test/read.cgi/livemegami/1672410002/293" rel="noopener noreferrer" target="_blank">&gt;&gt;293</a> <br> 各言語で声つけるの面倒だろ <br> 日本語と英語だけですなんて言ったら文句出るだろうし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:47.87 ID:mkwLl/3l0<> <a href="../test/read.cgi/livemegami/1672410002/347" rel="noopener noreferrer" target="_blank">&gt;&gt;347</a> <br> ぺこらは別に馬鹿にしてないと思うんだけど大丈夫そ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:31:47.83 ID:rwC+7QGF0<> <a href="../test/read.cgi/livemegami/1672410002/388" rel="noopener noreferrer" target="_blank">&gt;&gt;388</a> <br> 綴るッ！！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:48.12 ID:CwXAJxK00<> (  ･&#7620;&#7109;･&#7621; )すまん、お前ら <br> (  ･&#7620;&#7109;･&#7621; )みこちはいいけど、ぺこら配信してますよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:51.42 ID:/qthtSfj0<> 俺の親も泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:53.36 ID:kjptD2tZ0<> 最終回【 ポケモンSV 】ついに最終回！エリアゼロへ行く、にぇ！！！！！【ホロライブ/さくらみこ】 <br>  <br> Miko Ch. さくらみこ <br> チャンネル登録者数 164万人 <br>  <br> チャンネル登録 <br>  <br> 8321 <br>  <br> 187 <br>  <br> 共有 <br> 設定 <br>  <br> 35,507 人が視聴中  2 時間前にライブ配信 <br> みこち登山すげよういな <br> せいやせいやとどろきせいや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:53.21 ID:HXSS4x/K0<> <a href="../test/read.cgi/livemegami/1672410002/293" rel="noopener noreferrer" target="_blank">&gt;&gt;293</a> <br> お金がかかるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:53.52 ID:+pqjf4GP0<> みこちの鼻水とすいちゃんの鼻水で亀頭くりくりされたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:54.53 ID:NK2PqyRu0<> 俺も泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:55.15 ID:4fXGih2j0<> <a href="../test/read.cgi/livemegami/1672410002/347" rel="noopener noreferrer" target="_blank">&gt;&gt;347</a> <br> あの <br> すいせいもマリンももこうに触れてるんだけど <br> みこちってその二人に嫌われてんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:31:55.61 ID:4U17OnIA0<> https://i.imgur.com/fQwdtJ7.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:32:02.21 ID:E7HusfGH0<> 単発、対立煽り、ぺこみこ煽り、アフィ、にじの話題、ファンネ連呼に嫌気が差したら避難・移住しましょう <br>  <br> ホロライブ実況スレ  Part5 <br> https://tanuki.5ch.net/test/read.cgi/livemars/1672368932/ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:32:05.49 ID:Rl/2VA1S0<> 特性で最強レイド出れないコライドンさん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:05.46 ID:S8tdByQZ0<> ルーナ鳴いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:32:07.59 ID:DYBI/zPz0<> <a href="../test/read.cgi/livemegami/1672410002/416" rel="noopener noreferrer" target="_blank">&gt;&gt;416</a> <br> グロ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:13.62 ID:9csW5naj0<> これ実質イベント戦？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:13.58 ID:UKvDgXBO0<> てかわため正月用の背景もう使ってるな <br> こういうのって運営が使って配ってるんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:32:16.50 ID:QEuNxWAs0<> コライドン覚醒の下りなん回目だよ&#128578; <br> 他のホロメンで見たわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:17.67 ID:KpqQ5jNs0<> ガンソは尼で見れないのが悪い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:22.44 ID:NolBY9ez0<> 初タイヤ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:22.57 ID:6q18Qhar0<> ポケモンストーリーでなくやつはじめてみました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:27.10 ID:oPMdA2DE0<> みこの箱推し率やばすぎだろ <br> 一時間やって2.2万だったのが3.5万って膨らみすぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:27.35 ID:hNatfa920<> ﾍﾟﾁﾍﾟﾁﾍﾟﾁﾍﾟﾁ&#128079; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:29.82 ID:i7xwDCEp0<> <a href="../test/read.cgi/livemegami/1672410002/416" rel="noopener noreferrer" target="_blank">&gt;&gt;416</a> <br> &#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:30.87 ID:EPCPwHJH0<> <a href="../test/read.cgi/livemegami/1672410002/421" rel="noopener noreferrer" target="_blank">&gt;&gt;421</a> <br> はい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:31.68 ID:mkiSho+E0<> <a href="../test/read.cgi/livemegami/1672410002/409" rel="noopener noreferrer" target="_blank">&gt;&gt;409</a> <br> どうでもいいから太もも見せて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:32.48 ID:3kOqccYb0<> コライドンのタイヤで喜ぶのみこちだけだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:34.64 ID:7GIgYjKI0<> みこち拍手しながら泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:32:35.62 ID:buStLFxT0<> タイヤで感動してて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:32:37.15 ID:u84De25J0<> なゆた&#12316;&#128525; <br> https://i.imgur.com/7qWCXJ3.jpg <br>  <br> 中岡の元嫁ほしーなさぁ… <br> https://i.imgur.com/JnkCz8a.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:38.82 ID:xmxIMov80<> &#9995;( ° &#662; ° )ｱｯｼｪﾝﾃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:40.80 ID:Q0zG7p120<> タイヤ使ったで泣いてんの草すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:43.61 ID:vZSALNak0<> もこうってホロ叩いてるのにここだと持ち上げられるのはかっさんとの対立構造のためか？ <br> それとも誰かを後ろ盾に何かを叩いてる陰だから感情移入しやすいのかな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:43.58 ID:SvXlb0ql0<> タイヤ使ったｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:44.09 ID:CraXVbkk0<> 軽い拍手 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:44.90 ID:6MIUSpDz0<> なんかぺこちゃんのランクマこよのに比べておもろくないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:32:44.91 ID:spLxhvPN0<> バカタレサーカスも良いけどバカタレも見たいんだが… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:48.02 ID:lSWBMY500<> タイヤ使ったは草ｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:49.72 ID:H+W/P/DW0<> みこち泣いてます <br>  <br> わため泣いてません <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:51.49 ID:7GIgYjKI0<> タイヤ使ったあああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:51.90 ID:MgooOlIK0<> <a href="../test/read.cgi/livemegami/1672410002/427" rel="noopener noreferrer" target="_blank">&gt;&gt;427</a> <br> いや、最終回だからでは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:53.23 ID:UxY4R37n0<> タイヤ使うのそんなに感動することか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:54.61 ID:CwXAJxK00<> <a href="../test/read.cgi/livemegami/1672410002/431" rel="noopener noreferrer" target="_blank">&gt;&gt;431</a> <br> (  ･&#7620;&#7109;･&#7621; )ムキムキだけどいい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:56.82 ID:68vDXmmk0<> <a href="../test/read.cgi/livemegami/1672410002/211" rel="noopener noreferrer" target="_blank">&gt;&gt;211</a> <br> も、もっと他にいんだろ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:56.57 ID:aaFPzGlJ0<> <a href="../test/read.cgi/livemegami/1672410002/421" rel="noopener noreferrer" target="_blank">&gt;&gt;421</a> <br> 何やっても勝てるようになってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:59.18 ID:3I8h/PPb0<> ワルブレ様は面白いからNG <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:32:59.73 ID:HiSQmcXd0<> みこち強くなりすぎやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:33:01.73 ID:rtvTeAHl0<> タイヤで感動すんの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:33:02.55 ID:7dXSH1Oj0<> <a href="../test/read.cgi/livemegami/1672410002/371" rel="noopener noreferrer" target="_blank">&gt;&gt;371</a> <br> それは無い、今どきボイスが無いってだけマイナス <br> DQやポケモンが例外、作ってるメーカーもフルボイスにしたいが金が無いってだけ <br> ただちゃんと早送りやスキップ機能はつけないと駄目ってだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:33:04.31 ID:jPZchT1e0<> ５日にバカタレサーカスどりゃあああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:33:10.32 ID:Yb4kWZb40<> メルさん嘘だろ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:33:10.53 ID:m/bfE4qc0<> あっ… <>
