名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/11/29(火) 21:18:55.14 ID:8WUE78S10<> えっちすぎる <>6期のエロライブ王 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:22:58.36 ID:rVEmtSMc0<> <a href="../test/read.cgi/livemegami/1669724335/269" rel="noopener noreferrer" target="_blank">&gt;&gt;269</a> <br> 飛んだぞ<a href="../test/read.cgi/livemegami/1669724335/176" rel="noopener noreferrer" target="_blank">&gt;&gt;176</a> <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:22:58.15 ID:s61tQZHB0<> <a href="../test/read.cgi/livemegami/1669724335/176" rel="noopener noreferrer" target="_blank">&gt;&gt;176</a> <br> これで前世の写真持ってきて全身ソースとかはしゃいでる助手が本当気持ち悪かった <br> 1軍にすり寄るだけしか出来ないやつはそりゃ数字出ないし演出も最悪だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:22:59.02 ID:d+QdahHJ0<> 10万ボルトどりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:22:59.45 ID:NZ6ncg510<> 99,214 人が視聴中  25 分前にライブ配信開始  <br>  <br> ここまでは来た <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:22:59.55 ID:xQ8h3Zug0<> <a href="../test/read.cgi/livemegami/1669724335/301" rel="noopener noreferrer" target="_blank">&gt;&gt;301</a> <br> あっあっあっ&#127812;&#128166; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:22:59.66 ID:+SsmnGTO0<> 聴かせる系の曲を生で歌うなら正直もっと歌唱力が欲しい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:01.14 ID:qr3y2O4C0<> 10万どりゃああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:00.58 ID:rD5KtJU60<> 選曲がクセありすぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:02.00 ID:ejUDhEjZ0<> 可愛い歌うたえ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:03.71 ID:pi+qcbOb0<> ヌーで10万です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:03.67 ID:ARlhLeSA0<> 早くかなたその周年ライブ見たい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:04.37 ID:qoEFroCi0<> って今日は可愛い声の曲すくねーな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:05.36 ID:GK6rXcy10<> <a href="../test/read.cgi/livemegami/1669724335/176" rel="noopener noreferrer" target="_blank">&gt;&gt;176</a> <br> これだけは面白かった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:06.23 ID:Bp+/P7k80<> こいつら最近毎回カメラ殴ってんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:05.90 ID:YwxVVkK/0<> 腹から声出せよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:06.96 ID:yYrOJGkh0<> ダンスえっちだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:07.54 ID:1RyC7lVD0<> 上手い風に歌うな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:07.68 ID:FLZCRaYu0<> <a href="../test/read.cgi/livemegami/1669724335/295" rel="noopener noreferrer" target="_blank">&gt;&gt;295</a> <br> アイリスがいるやろ <br> はよ３D作れや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:07.36 ID:kRHDJzHv0<> ガワの動きがいいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:08.61 ID:mL6JZSf20<> キングヌーなんかこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:08.65 ID:I6PexTiX0<> https://i.imgur.com/w1t5keI.jpeg <br> https://i.imgur.com/VRpwCd8.jpeg <br> https://i.imgur.com/NuOW0ko.jpeg <br> https://i.imgur.com/ZA84KS9.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:08.90 ID:e73nFuYT0<> 10万いきそうじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:09.29 ID:B7Yy5HQv0<> ええこれは有名だろお前ら知らんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:09.72 ID:Gu1lJZuf0<> 義務10万来るか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:10.53 ID:XuiBc1wU0<> <a href="../test/read.cgi/livemegami/1669724335/172" rel="noopener noreferrer" target="_blank">&gt;&gt;172</a> <br> スバル？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:11.58 ID:Y3nb0klK0<> とりあえず自分の力量考えて選曲しないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:12.29 ID:gOL3BhqN0<> まぁ10万いけるやろさすがに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:12.42 ID:tKIdyWl20<> 抜群に上手いわけでもなく下手でもない難しいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:13.06 ID:il77QJh60<> <a href="../test/read.cgi/livemegami/1669724335/161" rel="noopener noreferrer" target="_blank">&gt;&gt;161</a> <br> そうだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:13.48 ID:Ja88EdXE0<> あー10万いきます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:14.63 ID:PIQKrJKA0<> きんぐぬーとかホロリスに刺さるんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:14.92 ID:Dr9hDh7E0<> くねくねエッッッッッッッッッッッッッッッッッッッッッ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:15.35 ID:N+7ojBZq0<> 乗馬マシンか <br> もしくはシーソーしながら歌ってくれないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:15.76 ID:wBa2R9iG0<> セトリの質無し <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:16.07 ID:4CiBd6pZ0<> <a href="../test/read.cgi/livemegami/1669724335/176" rel="noopener noreferrer" target="_blank">&gt;&gt;176</a> <br> こよりゼロカスタム <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:16.83 ID:ZVQC1cK80<> あと歌のチョイスがオナニー強くすぎるのも問題 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:17.90 ID:F+jXvi1a0<> ビニールとかいうえっちな曲唄うねぇ&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:17.54 ID:bF/VpfR60<> ソロで10万いきそうなのすごい <br> 完全にしゃかまたの実力やんけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:17.40 ID:y+4Bcuxr0<> エロ売り10万か <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:18.49 ID:fFmxcKwj0<> クロエも１０万行くか <br> この時間で１０万ならルイを越しそうだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:19.14 ID:hcOgACDm0<> 10万人のちんぽイライラさせるしゃかまた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:18.97 ID:IKW6b/Pk0<> ライブ構成のルイ <br> ファンサのこより <br> 歌のクロエ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:19.02 ID:mSuB/V6C0<> 10万くっぞ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:20.11 ID:rHy/v8OP0<> ござるは生歌強かった記憶がある <br> 自分はホロリスに求められてないーーって卑屈になってて喉も壊してるから歌枠無くしている <br> 歌い手も標榜してなかったけど歌はホロではどちらかというと良い方だったよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:20.20 ID:H3o0v5Ma0<> <a href="../test/read.cgi/livemegami/1669724335/176" rel="noopener noreferrer" target="_blank">&gt;&gt;176</a> <br> リリエルさん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:20.97 ID:mWucDMNj0<> 選曲良すぎるわ、格が違う <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:21.83 ID:CHsgnMtb0<> 当たり前のように10万どりゃ <br> 目指せすいせい超え <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:22.34 ID:PbI+yqYQ0<> 寸止め下山どりゃあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:23.32 ID:xOKt+ioM0<> もっとわかりやすい盛り上がる曲のほうがいいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:21.00 ID:yMwKt65d0<> 10万いけえええええええええええええええええええええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:25.18 ID:hOAsc03b0<> これ実質チェンソーマンやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:24.49 ID:oH2DYWx40<> この曲好き <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:26.65 ID:Ih7Q45l70<> しゃかまたは凄いよ <br> 飼育員だけに向けた感謝の一周年ソロライブですよ <br> それでこの数字は強い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:26.83 ID:fzZgmLMR0<> さかまたって結構歌は女性ユーザー向きだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:26.83 ID:NZ6ncg510<> 99,890 人が視聴中  25 分前にライブ配信開始  <br>  <br> もうちょい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:27.17 ID:U8NxWb7z0<> 歌はこういう路線なのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:27.51 ID:QEm1KuZZ0<> 余と歌ったようなのもっとくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:27.70 ID:+kZ078j30<> ボイトレもっと頑張ろう！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:27.48 ID:R2khH3TI0<> 山田の周年より時間経つの遅く感じるわ <br> へたっぴで質なしのお歌はやめてエロに全振りしろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:28.02 ID:jqvOvihG0<> なんで生パートで難しい曲ばっか歌うねん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:28.12 ID:Ayjf/YX60<> まあ完全ソロでも十分な数字ではある <br> 今後歌路線いきたいならやっとくべきだし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:28.76 ID:5h4HjEKr0<> 白日の一発屋やぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:30.68 ID:pi+qcbOb0<> とおもったら下山すんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:31.67 ID:Dr9hDh7E0<> エッッッッッエッッッッッエッッッッッ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:32.56 ID:Lh3XKaKE0<> 完全ソロライブの同接10万超えVtuber <br>  <br> 100,436　2021/05/09　湊あくあ <br>  <br>  <br>  <br>  <br> まずいまずいまずいまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:34.58 ID:8CxXOg1A0<> なんで下山すんねん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:34.63 ID:3nh5wbrv0<> これ収録でも歌うのむずいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:34.73 ID:4n7eD5lk0<> 寸止めや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:34.53 ID:kstB9JiF0<> 歌登山するには歌唱力が足りてねぇんだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:35.14 ID:eLQJWwA70<> 10万イキそうでいかないｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:34.98 ID:K9SZpi0k0<> まぁ来年から録画でアクターになるだろうし今を楽しもうや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:37.44 ID:ESa2N8a20<> うーん <br> 厳しいな笑 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:38.23 ID:Vn/LHBCV0<> 10万どりゃあああああああああああああああああできねえええええええええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:38.88 ID:bWLTNixs0<> 10万寸止めやめて <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:39.54 ID:Oouc1zWX0<> <a href="../test/read.cgi/livemegami/1669724335/409" rel="noopener noreferrer" target="_blank">&gt;&gt;409</a> <br> アイドル衣装があるからそれお披露目してからじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:40.19 ID:Tjpy6LiJ0<> 選曲に歌唱力が全くついてきてない・・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:40.29 ID:rPmXuw890<> さかまたホロオリソンも歌っていいんだぞ <br> ぺこらんだむぶれいんとか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:40.25 ID:PJbAezbt0<> これが『華』なのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:41.30 ID:rx6md6J80<> ゲストなし10万は一軍 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:42.43 ID:7yM5kieu0<> ちょっとこれは盛り上がれないッス <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:42.78 ID:pp9PYDl+0<> これござるに負けたら山田泣いちゃうだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:42.91 ID:FI+sU5J70<> <a href="../test/read.cgi/livemegami/1669724335/278" rel="noopener noreferrer" target="_blank">&gt;&gt;278</a> <br> 二人でライブしろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:43.12 ID:jixUHLr+0<> ホロリスが求めてるのはアーティスト系じゃなくてアイドルっぽい歌やろ？ <br> なんかチグハグやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:44.42 ID:UOwwd/K00<> いか、ないのかよ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:44.84 ID:V5NAjr7D0<> <a href="../test/read.cgi/livemegami/1669724335/176" rel="noopener noreferrer" target="_blank">&gt;&gt;176</a> <br> リリエルここにいたんだね… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:44.94 ID:qr3y2O4C0<> カッコいい曲より可愛い系の方が良くないか？さかまた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:45.07 ID:tKIdyWl20<> 10万行きそうで行かないの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:45.11 ID:+M8TbF2I0<> 958人でストップは草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/29(火) 21:23:45.56 ID:y/x/fPRQ0<> 10万寸止め草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:45.77 ID:CjTqaetS0<> 焦らしプレイ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:46.36 ID:9hFmmDwL0<> 声に合ってない曲多いね&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:46.67 ID:GWClK47x0<> 10万寸止めやめちぇえええええええええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:46.82 ID:ekR4TTIi0<> これ知らないって言ってる奴、山田のライブの記憶なくなっとるやろｗ <br> https://i.imgur.com/Pk26uHt.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:47.20 ID:4CeBh2Zt0<> マスカキーニャじゃん&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/29(火) 21:23:47.62 ID:XZna0dui0<> 山田ギャハハハハハハハハハハwwwwwwwww&#129315;&#129315;&#129315; <br> 山田ギャハハハハハハハハハハwwwwwwwww&#129315;&#129315;&#129315; <br> 山田ギャハハハハハハハハハハwwwwwwwww&#129315;&#129315;&#129315; <br> 山田ギャハハハハハハハハハハwwwwwwwww&#129315;&#129315;&#129315; <>
