名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/01/27(金) 22:42:20.87 ID:yy5GyaAj0<> みてください <>んなクラ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:49:54.29 ID:PBaNRR/U0<> ふーたんかなたんの顔にネザーゲートぶっ立てました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:49:55.59 ID:9oM2b9EW0<> テラバ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:49:55.33 ID:m9Y59zlC0<> <a href="../test/read.cgi/livemegami/1674826940/316" rel="noopener noreferrer" target="_blank">&gt;&gt;316</a> <br> そもそも操作できんの1人なんだから人が増えてもそこまで意味ねえよ <br> 各地方の長距離運転手集めましたならともかく <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:49:57.07 ID:aonpdnGF0<> 不意打ちでええやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:49:57.99 ID:X7InY8+A0<> <a href="../test/read.cgi/livemegami/1674826940/344" rel="noopener noreferrer" target="_blank">&gt;&gt;344</a> <br> ペヤングGじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:49:58.77 ID:BkNYA8N+0<> 崖の上のんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:49:58.90 ID:RzmigHFy0<> ふーたん、かなたんの心配してます&#128557; <br> やっぱふーたんって優しいなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:49:59.60 ID:nvRn2WCH0<> スバル間に合いました <br>  <br>  <br> 大空スバル&#128657;ホロライブ &#127845; @oozorasubaru (2023/01/27 22:47:57) <br> &#127817;【＃生スバル】ガンソード同時視聴会しゅばああああああああああああああ：GUN×SWORD watch party【ホロライブ/大空スバル】&#127817; <br>  <br> すいません！！！！遅れて50分開始になりま！！！！す！！！！！！！！！！！ <br>  <br> ガンソード！！！！！！みるぞ！！！！！！ <br>  <br> &#127854;配信場所↓ <br> https://www.youtube.com/live/QtbpN86qRxk?feature=share <br> https://pbs.twimg.com/media/Fne7xvpacAUbQAw.jpg <br> http://twitter.com/oozorasubaru/status/1618969059172954112 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:49:59.44 ID:fW4O3eDd0<> すいちゃんのうんぺこ&#128169; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:03.84 ID:WzG6gC7K0<> <a href="../test/read.cgi/livemegami/1674826940/352" rel="noopener noreferrer" target="_blank">&gt;&gt;352</a> <br> もう期待するな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:04.76 ID:oFriuem90<> 夏祭りもだけど日南ある日にコラボ入れるのやめろや <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:06.40 ID:dZ33xu3E0<> ねねち質だったな <br> ぺっさんは罰ゲームゴネすぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:08.08 ID:JUzy34LO0<> <a href="../test/read.cgi/livemegami/1674826940/397" rel="noopener noreferrer" target="_blank">&gt;&gt;397</a> <br> 全勝マスボIKZ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:08.25 ID:gGgFgrJa0<> <a href="../test/read.cgi/livemegami/1674826940/344" rel="noopener noreferrer" target="_blank">&gt;&gt;344</a> <br> 坦々麺味復活してくれ <br> あれが一番うまかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:08.71 ID:pDmvXe3+0<> スバルっておかゆの拒みをゴリ押ししてまでメン限に入った挙句に全部聞けなかったわーって言ってたけど、なら何で入ったんだよって思うよなw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:08.36 ID:N5wZx3aG0<> みこち今日何映画見るの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:10.15 ID:1zP9vCkU0<> ドラパのが早いの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:10.26 ID:+bKufCOk0<> 負け筋は相手が電磁波とか持ってない限りなかったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:10.98 ID:zr0oBGC20<> <a href="../test/read.cgi/livemegami/1674826940/351" rel="noopener noreferrer" target="_blank">&gt;&gt;351</a> <br> うわっマジモンかよこわっ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:11.43 ID:H2sFRgxV0<> あくたん2連勝どりゃああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:14.57 ID:5F3O5Nhh0<> <a href="../test/read.cgi/livemegami/1674826940/319" rel="noopener noreferrer" target="_blank">&gt;&gt;319</a> <br> 個人勢漁って掘り出し物探そうぜ <br> おれは今日良いの見つけたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:15.80 ID:lluK9PCv0<> <a href="../test/read.cgi/livemegami/1674826940/414" rel="noopener noreferrer" target="_blank">&gt;&gt;414</a> <br> まにあってないが&#129300; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:16.41 ID:+YD27Eoq0<> <a href="../test/read.cgi/livemegami/1674826940/414" rel="noopener noreferrer" target="_blank">&gt;&gt;414</a> <br> スバ友大変だなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:17.30 ID:3049ibqI0<> あくたん2連勝です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:16.94 ID:DmedoLes0<> ドラパルトのテラバはサフゴメタやな <br> 乱数1発に調整されてるはず <br> 古の調整 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:17.58 ID:GdGMf+aY0<> <a href="../test/read.cgi/livemegami/1674826940/304" rel="noopener noreferrer" target="_blank">&gt;&gt;304</a> <br> すまん、50過ぎてないガキは帰ってくれないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:20.81 ID:wnS12FE/0<> <a href="../test/read.cgi/livemegami/1674826940/352" rel="noopener noreferrer" target="_blank">&gt;&gt;352</a> <br> ホロライブでコメ欄見ないのなんてこよりと小豆だけだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:22.52 ID:w2uIlIDc0<> つーか同時視聴を金曜以外にするかおはスバを日曜にすればいいだけなんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:23.54 ID:3M8f/2mC0<> <a href="../test/read.cgi/livemegami/1674826940/344" rel="noopener noreferrer" target="_blank">&gt;&gt;344</a> <br> 激辛系ってvtuberいくらでも誤魔化せるから顔出しストリーマーのリアクションのがおもろい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:26.99 ID:lluK9PCv0<> かなたそ <br> 生えました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:26.70 ID:skwH/kBj0<> ガンソの待機枠で今度でもいいんだよ～とか言ってるのって理解ある彼くんのつもりなんかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:27.51 ID:/MNWnGQ90<> <a href="../test/read.cgi/livemegami/1674826940/391" rel="noopener noreferrer" target="_blank">&gt;&gt;391</a> <br> 鼠径部のラインがないクソガキフィギュアなど… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:28.28 ID:wEeS7NJQ0<> 今度やるならチーム戦じゃなくて個人戦にしたほうがいいかも <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:29.04 ID:j9NPKhfj0<> 生えてしまった！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:30.64 ID:YzLmAM/n0<> コメ欄と相談しながらやってるランクマって相手側からしたらクソ遅延されてる感じなんじゃねーの <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:32.75 ID:QDqJtpaE0<> <a href="../test/read.cgi/livemegami/1674826940/382" rel="noopener noreferrer" target="_blank">&gt;&gt;382</a> <br> このラジコン壊れてるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:34.39 ID:t+mOE+aU0<> あくたんどりゃああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:34.71 ID:9cv970HV0<> そもそものんびりゲッサーだとしてもあずきちの旅行雑談の方が質だという悲しさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:36.73 ID:9oM2b9EW0<> <a href="../test/read.cgi/livemegami/1674826940/423" rel="noopener noreferrer" target="_blank">&gt;&gt;423</a> <br> 確実に早い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:38.94 ID:x0u4I3K+0<> かなたそに生えました <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:40.38 ID:OPy28/GR0<> <a href="../test/read.cgi/livemegami/1674826940/359" rel="noopener noreferrer" target="_blank">&gt;&gt;359</a> <br> たらたら歩いてわかんないわかんない言ってるマイクラとか <br> マイクラおじさんもイライラで観たくないだろルーナイト向けや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:41.52 ID:GcOysr8U0<> あくたん普通にポケモン上手いけどアンチくん大丈夫そ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:41.18 ID:GiaFXxsh0<> 地図コラボの放流22時組に結構均等に流れてるな <br> おかゆだけ今更ゼルダで続き物だからちょっと少ないが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:43.44 ID:wmj7Emv60<> ルーナこれ何やるの？ <br> 掘っ立て小屋作って終わりか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:44.02 ID:kv3DCiU80<> <a href="../test/read.cgi/livemegami/1674826940/413" rel="noopener noreferrer" target="_blank">&gt;&gt;413</a> <br> その優しさを少しでも&#129313;に分け与えて上げて&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:44.46 ID:RzmigHFy0<> ふーたんこの被りで1.5万かよ <br> 完全に一軍だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:45.60 ID:5BPVbvw60<> <a href="../test/read.cgi/livemegami/1674826940/399" rel="noopener noreferrer" target="_blank">&gt;&gt;399</a> <br> 一緒にプレイできてたらノエルが勝手にゲスできるからそれでテンポよくやれてた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:45.32 ID:/5sAE21w0<> すまん、ラウンドワンいくわ <br> https://pbs.twimg.com/media/FnebybdaAAAxrV1.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:45.73 ID:GDjqbTNK0<> <a href="../test/read.cgi/livemegami/1674826940/396" rel="noopener noreferrer" target="_blank">&gt;&gt;396</a> <br> なんでかなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:46.06 ID:RzC1t09d0<> あくあのランクマひどすぎね？ <br> ぺこらのほうがまだ予習してたれべる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:46.50 ID:Q6EpoEwf0<> (  ･&#7620;&#7109;･&#7621; )ラジコンあくたんじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:46.17 ID:ZYLoYnC40<> https://i.imgur.com/mwKbbUr.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:47.50 ID:SpLL7ljf0<> あくたん2連勝です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:50.30 ID:aonpdnGF0<> <a href="../test/read.cgi/livemegami/1674826940/418" rel="noopener noreferrer" target="_blank">&gt;&gt;418</a> <br> ねねちのいじりを引き出すためだと思っとこう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:51.89 ID:Pkr5sRvB0<> あくたんレアバフ使ってる割に数字しょぼくない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:51.98 ID:wj6vecUC0<> <a href="../test/read.cgi/livemegami/1674826940/316" rel="noopener noreferrer" target="_blank">&gt;&gt;316</a> <br> AZKi vs ホロライブ でもAZKiが勝ちそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:53.79 ID:TuiL5lX10<> てかしゅばは実にゆうゆうとジオゲッサーしてたよね＾＾ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:54.92 ID:Nqz9uyO/0<> <a href="../test/read.cgi/livemegami/1674826940/378" rel="noopener noreferrer" target="_blank">&gt;&gt;378</a> <br> ワールドは別ゲーだぞ <br> エアプかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:55.61 ID:eFhFkzs70<> <a href="../test/read.cgi/livemegami/1674826940/423" rel="noopener noreferrer" target="_blank">&gt;&gt;423</a> <br> スカーフだし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:55.98 ID:/T6CJtpk0<> <a href="../test/read.cgi/livemegami/1674826940/391" rel="noopener noreferrer" target="_blank">&gt;&gt;391</a> <br> ハバ卒の体だけもらって残りのパーツ捨てられそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:56.88 ID:HAziiHt10<> <a href="../test/read.cgi/livemegami/1674826940/431" rel="noopener noreferrer" target="_blank">&gt;&gt;431</a> <br> じゃあなおさらすりぬけだなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:50:56.41 ID:TprrD8AX0<> <a href="../test/read.cgi/livemegami/1674826940/399" rel="noopener noreferrer" target="_blank">&gt;&gt;399</a> <br> スバルのこと殴れないホロメンいないってぐらい基本サンドバッグなのにノエルはスバル殴れねえんだよな <br> かなしいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:57.22 ID:nvRn2WCH0<> サ・フーゴ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:57.57 ID:shQjhNhy0<> たぬかながスパイギアより数字でてて泣ける&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:50:59.91 ID:+U1eJ3mv0<> かなたん、生えてしまいました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:51:00.33 ID:kYci83qZ0<> <a href="../test/read.cgi/livemegami/1674826940/418" rel="noopener noreferrer" target="_blank">&gt;&gt;418</a> <br> うんぺこうんぺこレボリューションは確かに見たかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:51:02.42 ID:4szDMbff0<> すまん <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> ぺこねね質だったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:51:05.26 ID:FaYAmLd50<> フレアこれどういう状況 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:51:08.57 ID:1zP9vCkU0<> あくたんが喜んでてかわいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:51:08.96 ID:HC7rg4HX0<> 湊あくあ最強！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:51:08.71 ID:K5jnfgEP0<> クルーはさっさとサーフゴー貢げ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:51:12.37 ID:GU7U0b7j0<> マイクラでもかなたに生えるのか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:51:13.05 ID:Qp+KHv9C0<> あくたん <br> 最強です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 22:51:13.95 ID:H7rp3fCO0<> <a href="../test/read.cgi/livemegami/1674826940/458" rel="noopener noreferrer" target="_blank">&gt;&gt;458</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:51:15.88 ID:/hDm6vDC0<> 低気圧に負けないライブやる&#129313;は <br> 今日も今日とて低気圧にやられてんのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 22:51:16.34 ID:4wp6cwwL0<> <a href="../test/read.cgi/livemegami/1674826940/344" rel="noopener noreferrer" target="_blank">&gt;&gt;344</a> <br> 一味だから貼ったのか <br> 気づかなかったわ <>
