名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/12/21(水) 21:05:28.31 ID:2TRQ0TTW0<> という夢 <>サプライズゲスト：ラプラスダークネス 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:36.01 ID:0v06q4F60<> スバル来るならみこちはいいか…… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:37.89 ID:WwQPsKL80<> スタテンデッキは用意したかったなｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:38.21 ID:LBRvNRGU0<> あくたんかわいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:39.92 ID:EDcvYYYE0<> こよりやっちまったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:15:42.04 ID:waJXjYf10<> 闇鍋なのに失敗しない鍋だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:44.32 ID:jnPnZkBX0<> <a href="../test/read.cgi/livemegami/1671624328/634" rel="noopener noreferrer" target="_blank">&gt;&gt;634</a> <br> もう1万人近く帰ったから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:44.08 ID:I5NnWMof0<> ネタっぽいのキチラ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:44.50 ID:F1LneHjA0<> 許せねえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:45.87 ID:2p0mYQY30<> <a href="../test/read.cgi/livemegami/1671624328/481" rel="noopener noreferrer" target="_blank">&gt;&gt;481</a> <br> 猫の物音とかよく拾うのに音量的に隣の部屋って分かるのにガイジしか言ってないやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:46.28 ID:xalhLz7V0<> パインはうめぇはず <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:15:47.13 ID:GUy/fi3i0<> <a href="../test/read.cgi/livemegami/1671624328/627" rel="noopener noreferrer" target="_blank">&gt;&gt;627</a> <br> フロムライブになるけどぼっさんしか最後までやらなそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:47.15 ID:fXu+ewpv0<> スタテンの放流で6期も4万いけるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:47.73 ID:yOblvy2d0<> パイナップル入れるなら何か肉入れろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:49.28 ID:Qzi5pf/r0<> トワブチギレで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:49.04 ID:DPxB+Jc/0<> 闇鍋で炎上しろよ <br> 食べ物無駄にすんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:49.39 ID:nXt9U/AK0<> 絶対やったぞこいつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:49.58 ID:nPn/VH3O0<> あくすいはいつまでもだらだらやれそう <br> たぁは早く帰って欲しそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:15:50.04 ID:AMHX/UJY0<> 闇鍋って入れるの事前に知ってたら駄目じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:15:51.32 ID:OOF5BqyT0<> パイナップルは戦争起きるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:52.97 ID:Jx7r5AUx0<> 配信離れたけどスタテン１時間で終わるんじゃなかったんか？ <br> まだやってんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:53.18 ID:ubZwr+9H0<> スタテンテンテン♪ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:54.04 ID:JbwKPM9X0<> しゃかまたの地声好き&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:15:54.59 ID:R1dySo5b0<> ネモネモってなんだよ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:55.72 ID:mSlm+CDC0<> パイナップルはないわ <br> ダンクしといた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:15:58.47 ID:eLQgatsx0<> 噛み合わんなこいつら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:02.66 ID:twOyTo4D0<> 不思議と雰囲気良いなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:04.40 ID:h8likQvo0<> そういや前回のタコパもなんかやってたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:04.21 ID:NSCJSZAY0<> あくたんいかないで&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:04.81 ID:kmqgWcUT0<> <a href="../test/read.cgi/livemegami/1671624328/310" rel="noopener noreferrer" target="_blank">&gt;&gt;310</a> <br> 普通に可哀想… <br> 心が痛む <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:07.23 ID:M69QgpcP0<> こいつら闇鍋の趣旨理解してんの？ <br>  <br> ござるとこよりは分かるけど他2人無難すぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:06.90 ID:tZoE6kWf0<> ホロライブはとても、いいところだ!! <br> 山ちゃん、早くかえってこーーーーーい！！ <br> ユニバアアアアアアアアアス!! <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:07.44 ID:55ybtwBt0<> こよりさぁ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:07.83 ID:LW/ocSvI0<> 具材無難すぎない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:11.58 ID:pmXl3nOO0<> ルイの柔らかくしてくれるが山田隠してくれるに聞こえた&#128549; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:12.32 ID:yWW3tJW20<> 総帥がいないと会話のテンポがいいし仲良さそうにみえる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:13.56 ID:xzEqN1T10<> うなぎをなんとかパイナップルがやっつけてくれる説ないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:15.11 ID:ayA0UQY/0<> <a href="../test/read.cgi/livemegami/1671624328/681" rel="noopener noreferrer" target="_blank">&gt;&gt;681</a> <br> 客層的にみこの方にいきそうだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:16.86 ID:JbwKPM9X0<> 兎田ぺこら&#128111;&#8205;♀ホロライブ3期生 @usadapekora (2022/12/21 21:15:52) <br> 今日は大人しく休みにするぺこ&#9757; <br> http://twitter.com/usadapekora/status/1605537537011089408 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:18.26 ID:j00HBDKJ0<> <a href="../test/read.cgi/livemegami/1671624328/631" rel="noopener noreferrer" target="_blank">&gt;&gt;631</a> <br> お前のレスのせいで気になってしょうがなくなった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:21.42 ID:F/f/B0yv0<> 幹部が繰り上がるのかな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:24.95 ID:c/ceJSPo0<> 鍋に入れないで個別で食べたら美味いんじゃないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:26.25 ID:A6emIve80<> (&#5153; o&#820;&#822;&#823;&#804;&#128068;o&#820;&#822;&#823;&#804; &#5153;)あの…スタテンさん？そろそろ放流を… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:28.82 ID:eH4nKW5u0<> これこよりの家？ <br> それぞれの声ちゃんと聞こえてすげぇ環境良くない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:29.01 ID:WwQPsKL80<> 俺も闇鍋見るか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:28.81 ID:AOhQ+kPo0<> お休みです <br>  <br> 兎田ぺこら&#128111;&#8205;♀ホロライブ3期生 <br> @usadapekora <br> 今日は大人しく休みにするぺこ&#9757; <br> 午後9:15 ・ 2022年12月21日 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:29.79 ID:F1LneHjA0<> バラバラに食えば良い晩飯なのにな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:31.81 ID:Yaanj5PW0<> この鍋闇鍋にするの勿体無いだろ <br> なんだこいつら食べ物粗末にしやがって <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:32.37 ID:97Y5tlqq0<> これは？ <br> https://i.imgur.com/jUS6JAs.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:33.44 ID:oeeCJU4b0<> 最近ホロ見る時間が減った代わりにゲームやる時間増えたなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:36.78 ID:2vwZPcZ40<> 酢豚に何でパイナップルが入ってるかって言うとパイナップルは肉の消化を促す酵素が入ってるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:39.40 ID:COPfhz9b0<> スタテン終わっちゃった&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:41.78 ID:zAafbzLU0<> スバル初心者狩りされます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:42.18 ID:kFjeliAM0<> 山田おらんと退屈だけど <br> こっちがホロライブリスナーにはウケいいんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:43.62 ID:moWniq0z0<> <a href="../test/read.cgi/livemegami/1671624328/707" rel="noopener noreferrer" target="_blank">&gt;&gt;707</a> <br> みこみるんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:44.53 ID:Jy7OSc/L0<> あくたん可愛かった <br> 6期生へ行く <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:45.58 ID:TLUZ60gF0<> <a href="../test/read.cgi/livemegami/1671624328/702" rel="noopener noreferrer" target="_blank">&gt;&gt;702</a> <br> それな <br> 普通すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:47.48 ID:uu0FEBHv0<> すいちゃん「なんて言ってた？今来るって？w」 <br> あくたん「ピンポーンって聞こえちゃうww」 <br> すいちゃん「こわいこわいwww」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:47.48 ID:yXloP8HW0<> ござるかわええな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:48.84 ID:xalhLz7V0<> 色合い良！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:49.29 ID:AkQkJqaE0<> 綺麗で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:49.64 ID:fXu+ewpv0<> <a href="../test/read.cgi/livemegami/1671624328/707" rel="noopener noreferrer" target="_blank">&gt;&gt;707</a> <br> しゃーない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:49.39 ID:aZlJcy3w0<> なんか山田が居ないとまんさん特有の騒がしさが無くなるな <br> もしかしていらないんじゃないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:49.97 ID:NC4OymB00<> 見た目美味そうなの腹立つ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:51.29 ID:/zXkUKl80<> まあまあ美味そうじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:52.68 ID:gXNnJ3X/0<> <a href="../test/read.cgi/livemegami/1671624328/707" rel="noopener noreferrer" target="_blank">&gt;&gt;707</a> <br> お前半分ころさんに染まってきたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:53.68 ID:Qzi5pf/r0<> スタテンまじでただ集まっただけやな… <br> ゲームコラボのが間違いなく需要あるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:55.31 ID:KcF7O1JT0<> わりとキレイな鍋w <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:55.73 ID:ry0ifstd0<> 真ん中パイナポー… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:16:57.07 ID:wyoH6Vie0<> あくたんもう終わりかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:58.46 ID:moWniq0z0<> ヤッバ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:58.50 ID:xbKhP4CL0<> <a href="../test/read.cgi/livemegami/1671624328/707" rel="noopener noreferrer" target="_blank">&gt;&gt;707</a> <br> 脱兎きたああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:58.95 ID:vAozl7l40<> 絵面はうまそうやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:59.58 ID:tfFpFhYX0<> ぺっさん体調悪いんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:59.72 ID:TRrqu12G0<> パイナップルこええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:16:59.79 ID:UuFE0oKF0<> ござるのｱｯｱｯｱｯって笑い声すき <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:17:00.10 ID:55ybtwBt0<> 鍋綺麗じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:01.46 ID:yOblvy2d0<> うまそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:17:01.85 ID:o2X4Ww8G0<> 美味しそうなんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:01.73 ID:XJwfquQG0<> うまそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:04.03 ID:tZoE6kWf0<> 闇鍋とは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:05.71 ID:yXloP8HW0<> <a href="../test/read.cgi/livemegami/1671624328/714" rel="noopener noreferrer" target="_blank">&gt;&gt;714</a> <br> あっこりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:05.96 ID:5kiptb+i0<> <a href="../test/read.cgi/livemegami/1671624328/627" rel="noopener noreferrer" target="_blank">&gt;&gt;627</a> <br> また陣取りあるん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:17:06.37 ID:xzEqN1T10<> この前のタコパは喋る人かぶってストレスたまったけど <br> 今日はそういうの改善されてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:07.00 ID:h8likQvo0<> <a href="../test/read.cgi/livemegami/1671624328/720" rel="noopener noreferrer" target="_blank">&gt;&gt;720</a> <br> 放流乞食どりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:07.21 ID:LBRvNRGU0<> 親方見ようと思ったのに終わってんじゃねえか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:08.19 ID:V4whMjqA0<> 焼餃子 ※調理済み <br> おでん ※コンビニ <br> うなぎ蒲焼き ※調理済みパウチ <br> パイナップル <br>  <br> なんの料理なんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:11.44 ID:I5NnWMof0<> 栗きんとんみたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:12.38 ID:cJ0lz4cl0<> ほんと質ないな6期 <br> スタテンの雑談枠が面白く見えるレベル <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:12.85 ID:HOXEhAjT0<> みこちが王らしいけど数字が雑魚すぎるな... <br> もうみこは飽きたのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:13.43 ID:NC4OymB00<> 盛り付けルイだなこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:13.56 ID:UWSTlx1F0<> <a href="../test/read.cgi/livemegami/1671624328/714" rel="noopener noreferrer" target="_blank">&gt;&gt;714</a> <br> ぺこ&#12316;&#129394; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:13.97 ID:XsKFQyBB0<> ござる　餃子 <br> 沙花又　セブンのオデン <br> ルイ　ウナギのかば焼き <br> こより　パイナップル <br>  <br> こよりを処さねばならぬ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:14.21 ID:0bjVyZCV0<> あくたんやっぱこれ鳴ってないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:14.91 ID:MEurIaMY0<> <a href="../test/read.cgi/livemegami/1671624328/702" rel="noopener noreferrer" target="_blank">&gt;&gt;702</a> <br> 攻めすぎて食べれませんってなったら粗末にすんなってガイガイ始まるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:16.52 ID:WwQPsKL80<> 水餃子（焼） <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:18.14 ID:jn3yl+7k0<> スタテン終わったからこよりと鍋並走するわ <br> キムチ鍋しかないけどいいよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:19.19 ID:7LDbDNrH0<> こういう最後にあざとさを残していくのがあくたんだよな <br> 実の母親も認めるぶりっ子の化身 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:17:19.11 ID:5YnOXjmU0<> ござる気遣い〇 <>
