名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/02(水) 20:35:48.53 ID:0aVFUYW00<> 地獄 <>&#128058;（やべぇ…） 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:10.84 ID:Xk8yEKoy0<> え、これガチで泣きそうになってね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:10.88 ID:tFKyGqsW0<> &#128122;判断が早い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:12.35 ID:B5H6SoBD0<> 天月やめなさい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:13.02 ID:oY+Yd0q90<> <a href="../test/read.cgi/livemegami/1690976148/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> お前は精神科行けよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:13.53 ID:H6mvRpz+0<> あくたんも張り手されるか？ <br> 何についてとは言わんが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:14.57 ID:bgO1qwXB0<> 判断が早い！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:15.55 ID:evZjQv4U0<> &#128122;判断が早い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:15.39 ID:ilpONSR90<> ガチの張り手頼む <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:16.04 ID:DlasIbuT0<> 正義！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:16.27 ID:nYOHLhpd0<> これFPS組全員泣いてるやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:16.47 ID:GKTUbkip0<> &#128122; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:16.67 ID:9tXeSyJS0<> ポルカとかこいよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:17.57 ID:musF35qa0<> あくたん歌みたの宣伝のためか <br> 頑張ってるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:18.42 ID:s5Qq3QMl0<> <a href="../test/read.cgi/livemegami/1690976148/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:18.98 ID:9o9cNRB60<> 船で旅に出てて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:19.80 ID:P4QIPPZ+0<> ( ^)o(^ )あてぃし正義 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:20.54 ID:5pB8fBSe0<> あてぃしのオホ声！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:20.87 ID:TAfqelC10<> <a href="../test/read.cgi/livemegami/1690976148/677" rel="noopener noreferrer" target="_blank">&gt;&gt;677</a> <br> 言うのがいいよな <br> 諦めや受け入れられる余裕が出来るから <br> 嘘ついてごまかすのは全員得しない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:22.87 ID:DikW7tGm0<> あくたんって何気にメンタル強者よな <br> 駄目なときは引っ込むし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:23.21 ID:Eecy7XH90<> はー面白い配信 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:23.20 ID:NDk/c+9c0<> ( ^)o(^ )あてぃし正義！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:24.22 ID:gML6ZFXO0<> 月！？！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:24.78 ID:DqWuiPBX0<> THE MOON <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:24.84 ID:I2nieSF/0<> これ全然悪るくないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:24.91 ID:L3xmccUY0<> ( ^)o(^ )　あてぃしのジャスティス！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:25.18 ID:PAjZuVMM0<> ロボ子さんもだけど真面目で背負う人ほど辛い目に会うよな <br> 適当に投げ出すくらいが生きる上では強い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:26.36 ID:6fzPoJ+Y0<> <a href="../test/read.cgi/livemegami/1690976148/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> 素人による医療行為は違法なんだが… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:26.76 ID:7yq4E24P0<> 月！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:27.43 ID:AvhXrnHN0<> <a href="../test/read.cgi/livemegami/1690976148/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> 凸来ずに裏で聞きそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:27.74 ID:sTDqaDPR0<> ( ^)o(^ )あてぃし正義 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:28.94 ID:owr8SuYo0<> <a href="../test/read.cgi/livemegami/1690976148/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> ダイエットせい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:29.62 ID:0T7bzMzF0<> <a href="../test/read.cgi/livemegami/1690976148/778" rel="noopener noreferrer" target="_blank">&gt;&gt;778</a> <br> あくたんなら1枚でよさそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:30.34 ID:eFWjtgcF0<> ザ・ムーン！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:30.27 ID:ddld1YqI0<> あくたんまじカワボだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:30.85 ID:70xiRpy40<> &#128058;（こういうノリでやる予定だったんだよ） <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:31.22 ID:kSOHDVnI0<> ロボ子さん新曲公開中 @robocosan (2023/08/02 20:40:17) <br> ミオしゃの凸にてあらかじめ聞きたい事かいてたんだけど、それよみながら喋ってたら声震えてきちゃった；； <br>  <br> みおしゃのままみ深くてうええええんん；；； <br> みんなのメンケアも応援も全部きいてていっぱいいっぱいになっちゃったのかもしれない <br>  <br> 素直に楽しくがんばりたいとおもう；；； <br> http://twitter.com/robocosan/status/1686703463705821184 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:32.61 ID:/6S2EhBy0<> ( ^)o(^ )最強！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:33.12 ID:FXHfU10V0<> <a href="../test/read.cgi/livemegami/1690976148/777" rel="noopener noreferrer" target="_blank">&gt;&gt;777</a> <br> おま環 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:33.89 ID:hO/zoVkS0<> <a href="../test/read.cgi/livemegami/1690976148/727" rel="noopener noreferrer" target="_blank">&gt;&gt;727</a> <br> 一般的な会社レベルなら給料上げて休み増やせば、だいたいメンタルよくなると思うよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:35.82 ID:yu0LiHPd0<> <a href="../test/read.cgi/livemegami/1690976148/777" rel="noopener noreferrer" target="_blank">&gt;&gt;777</a> <br> 今のところ大丈夫だな <br> 占い、わためアーニャ、占いダウンロードの3並列だけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:35.95 ID:4P/hrdvt0<> あくたんちんぽでも挿れられてるんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:37.05 ID:4clcenrV0<> ( ^)o(^ )ホリライブやめとくか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:37.27 ID:oY+Yd0q90<> ( ^)o(^ )ほお！お～？おーー！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:38.36 ID:QE7cEJYd0<> 月はまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:38.67 ID:nYOHLhpd0<> 総合は悪い！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:39.28 ID:Cszs8eTa0<> <a href="../test/read.cgi/livemegami/1690976148/783" rel="noopener noreferrer" target="_blank">&gt;&gt;783</a> <br> え？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:41.06 ID:/+3HCPmg0<> ( ^)o(^ )都合いいことだけ信じれば勝ちだよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:40.92 ID:BFT3PeuR0<> 泣くやつ→数字がない　泣かない奴→数字持ってる <br> この差よな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:41.63 ID:Eecy7XH90<> <a href="../test/read.cgi/livemegami/1690976148/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> &#128058;ﾃｨﾊﾊ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:41.90 ID:ngkMjADk0<> んだとぉ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:42.11 ID:5UidGA8C0<> <a href="../test/read.cgi/livemegami/1690976148/376" rel="noopener noreferrer" target="_blank">&gt;&gt;376</a> <br> 普通にロボ子だと思うぞ <br> 最近０期生ライブ匂わせてるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:42.57 ID:H04yZR/l0<> <a href="../test/read.cgi/livemegami/1690976148/715" rel="noopener noreferrer" target="_blank">&gt;&gt;715</a> <br> あてぃしはその通りだと思うよ。99%ただのノリ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:42.44 ID:180CDryk0<> <a href="../test/read.cgi/livemegami/1690976148/719" rel="noopener noreferrer" target="_blank">&gt;&gt;719</a> <br> 死ぬときはって言ってるだろ <br> なにが自殺ほのめかしてんの？ <br> ガイジ大概にしとけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:43.56 ID:oJ7qkoL60<> グロガイジきたあああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:46.17 ID:ZN28fkws0<> そりゃ健康だろうよｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:46.92 ID:9zY7YLFE0<> そりゃ配信しなければ健康は大丈夫だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:47.28 ID:3f0fjY4N0<> その月、大丈夫か？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:47.45 ID:+pPWLVcj0<> リレーで悩むってなんだよ <br> ごめんで終わりの話だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:47.52 ID:mgPs0fuQ0<> <a href="../test/read.cgi/livemegami/1690976148/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> &#128058;「然るべき機関へどうぞ」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:48.99 ID:/u7ipNmo0<> あくたん健康だけど配信しません <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:49.57 ID:s5Qq3QMl0<> なんか占いを小馬鹿にしてない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:49.69 ID:XCHzZb+Q0<> <a href="../test/read.cgi/livemegami/1690976148/798" rel="noopener noreferrer" target="_blank">&gt;&gt;798</a> <br> メンタルが強いというか自衛が上手い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:49.54 ID:O0Dk+Ukh0<> あくたん健康です <br> 配信できます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:50.34 ID:jy4W2Ykt0<> 天に月 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:51.22 ID:nn2wafNd0<> あくたんが健康でよかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:51.00 ID:fsNTBrAm0<> 若いからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:51.44 ID:n4sjspIq0<> &#128170;( ^)o(^ )元気！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:51.59 ID:uNULJR730<> <a href="../test/read.cgi/livemegami/1690976148/765" rel="noopener noreferrer" target="_blank">&gt;&gt;765</a> <br> 普通4月始まりで考えないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:53.13 ID:WL6l9Lm50<> 健康は大丈夫そう <br>  <br> サボりに張り手です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:52.96 ID:EBWm1e060<> いますぐ配信しろと出てます、だけでいいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:55.51 ID:Ui53iCRt0<> 健康言い訳つかえなくなりました <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:56.66 ID:aEhXMnRg0<> 自分で決めた記念日ライブや仕事の日程でキャパオーバー起こすホロメン多いけど、流石に学習しなさすぎじゃね？何年やってんの？ <br> それともマネが役に立ってないだけ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:56.61 ID:/kHSESiI0<> よかった配信できるね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:40:57.42 ID:BFT3PeuR0<> 泣くやつ→数字がない　泣かない奴→数字持ってる <br> この差よな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:40:59.23 ID:MwIAj/FZ0<> 月！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:00.18 ID:4cXN+7zQ0<> <a href="../test/read.cgi/livemegami/1690976148/821" rel="noopener noreferrer" target="_blank">&gt;&gt;821</a> <br> 正解 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:01.26 ID:6fzPoJ+Y0<> <a href="../test/read.cgi/livemegami/1690976148/827" rel="noopener noreferrer" target="_blank">&gt;&gt;827</a> <br> いうてノエルは二軍だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:01.60 ID:1o6U1xNO0<> <a href="../test/read.cgi/livemegami/1690976148/677" rel="noopener noreferrer" target="_blank">&gt;&gt;677</a> <br> 言い訳すると自分にダメージがじわじわ入るからな <br>  <br> 配信者なんだからそのへんは素直でいいんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:01.85 ID:/DJlul690<> <a href="../test/read.cgi/livemegami/1690976148/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> &#128058;いのちの電話紹介しておきますねー <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:02.20 ID:F/5rcd8A0<> <a href="../test/read.cgi/livemegami/1690976148/814" rel="noopener noreferrer" target="_blank">&gt;&gt;814</a> <br> 終わった後にぐったりしてそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:02.29 ID:XURC0gtp0<> <a href="../test/read.cgi/livemegami/1690976148/679" rel="noopener noreferrer" target="_blank">&gt;&gt;679</a> <br> ぺこらが嫌がらせして潰れちゃったんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:02.64 ID:QE7cEJYd0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:02.82 ID:GiLS7fvJ0<> 張り手どりゃああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:03.26 ID:u2YCMyxI0<> <a href="../test/read.cgi/livemegami/1690976148/679" rel="noopener noreferrer" target="_blank">&gt;&gt;679</a> <br> 出たり引っ込んだりしてる感じやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:03.72 ID:RxGkPAzH0<> <a href="../test/read.cgi/livemegami/1690976148/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> アカン死ぬぅ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:04.13 ID:cPzaOA2K0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:04.62 ID:J4nhkF2m0<> 〇〇出来ると言われたら使いまくるのがみこちのいいところだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:05.00 ID:nn2wafNd0<> あまりよくない勢い！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:05.59 ID:V5Ub85zZ0<> 良くない勢いは草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:06.52 ID:nYOHLhpd0<> <a href="../test/read.cgi/livemegami/1690976148/827" rel="noopener noreferrer" target="_blank">&gt;&gt;827</a> <br> これ露骨だわ <br> ノエルとかも数字無いからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:06.30 ID:AWmSnDKO0<> <a href="../test/read.cgi/livemegami/1690976148/815" rel="noopener noreferrer" target="_blank">&gt;&gt;815</a> <br> もう終わりだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:09.04 ID:5a/Z16Zz0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:08.73 ID:MSK8OCT/0<> <a href="../test/read.cgi/livemegami/1690976148/766" rel="noopener noreferrer" target="_blank">&gt;&gt;766</a> <br> 防御力低いからにげるコマンド使ってるの間違いでは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:08.96 ID:B7yJQqj30<> あくたん <br> ウケてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:09.57 ID:/FkbBcJt0<> 良くない勢い？！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:10.13 ID:+a0dqcL10<> 最近なぜかやる気出してるもんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:10.34 ID:/f7ZKnhf0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:10.88 ID:R6GsxHac0<> 歌枠リレー！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:11.12 ID:yNKmRPuT0<> なにわろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:11.18 ID:oY+Yd0q90<> ( ^)o(^ )ギャハハハハハハハハｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:11.39 ID:tOxVl16l0<> あまり良くない勢い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:11.45 ID:GiLS7fvJ0<> ( ^)o(^ )ﾋﾟﾔｰｰｰｰｰ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:11.82 ID:5UidGA8C0<> <a href="../test/read.cgi/livemegami/1690976148/827" rel="noopener noreferrer" target="_blank">&gt;&gt;827</a> <br> それな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:12.08 ID:hJaKKsx10<> あくあ笑ってます <br> 箸休めです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:11.98 ID:+h/r84XG0<> <a href="../test/read.cgi/livemegami/1690976148/815" rel="noopener noreferrer" target="_blank">&gt;&gt;815</a> <br> 基本的に良い人なんだよなロボ子さん <br> ズレてるだけで <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:12.63 ID:eFWjtgcF0<> あてぃし爆笑です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:13.96 ID:4P/hrdvt0<> あくあはホリライブ回避できたのはラッキーだったな <br> 真っ先に声かけられてただろうし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:13.66 ID:WzK0lOgW0<> もうコケたんだよなぁ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:14.36 ID:KHDcNEwB0<> めちゃうけてる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:14.08 ID:UtP7hGGk0<> あくたんかわいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:14.59 ID:jy4W2Ykt0<> やっぱり張り手して草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:14.65 ID:9+HG9ovs0<> あくたんコケます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:14.72 ID:ilpONSR90<> リレーの事ですか！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:14.80 ID:DlasIbuT0<> 張り手で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:15.64 ID:evZjQv4U0<> リレーさあ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:15.72 ID:/IyhjS6Z0<> あくあコケそうです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:16.74 ID:F/5rcd8A0<> あくたんの引き笑いが染み渡る <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:17.09 ID:8iYuc74i0<> あくたんの鳴き声草ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:17.10 ID:CaaVFBpp0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:17.13 ID:wH/ubh/C0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:17.48 ID:EoQpOiVP0<> 勢いよくリレー枠取っちゃったああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:17.30 ID:u7V5rE/Z0<> ホロメン「年収億です。ゲームしてるだけで良いです。裏で男作ってもバレません」&#8592;病んで号泣 <br>  <br> 俺「年収0です。ゲームしてるだけの人生です。彼女いた事ありません」&#8592;毎日楽しい <br>  <br> なんで？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:17.57 ID:ngkMjADk0<> あてぃし勢いに乗ってます&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:18.12 ID:iwASju3T0<> あくあ笑ってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:18.44 ID:XooUOdlx0<> 勢いはあるけどコケそうは的確で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:18.78 ID:hYVoqbEy0<> 張り手どりゃああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:19.00 ID:VjaAY1Ub0<> ﾋﾟｬｰ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:19.40 ID:gML6ZFXO0<> リレー草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:18.99 ID:YMxZ8Wqv0<> 配信者さん、裏でゲームもできないのは窮屈そう。人にはプライベートがあるんだから、オタクくんも放っておいてあげなよ。 <br> https://twitter.com/daisuke7741/status/1686559239450611713 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:19.49 ID:uK4oe+Tp0<> ど張り手草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:19.41 ID:Evq7MRPS0<> 気持ち良く張り手できるぜ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:20.52 ID:tFKyGqsW0<> ( ^)o(^ )ﾋｬｯﾋｬｯﾋｬｯ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:20.52 ID:rJ0NDmts0<> Cパート張り手どりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:20.93 ID:70xiRpy40<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:21.70 ID:9r5BCF1t0<> 歌枠リレーどりゃあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:22.51 ID:bgO1qwXB0<> こけそうで爆笑です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:23.03 ID:AvhXrnHN0<> <a href="../test/read.cgi/livemegami/1690976148/815" rel="noopener noreferrer" target="_blank">&gt;&gt;815</a> <br> ヘラが感染したパターンだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:22.86 ID:CiIL3FjB0<> 歌リレーやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:24.20 ID:sTDqaDPR0<> クソわらってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:24.37 ID:fsNTBrAm0<> マジですか.. <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:24.25 ID:/nr8pH980<> 健康なのか良かったー　次健康言い訳にしたらマジで殺しにいくわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:25.43 ID:V5Ub85zZ0<> 冷静には草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:25.57 ID:VIaItmzv0<> なんでこんな張り手できるんだよ、 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:25.77 ID:MwIAj/FZ0<> 歌枠リレーとかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/02(水) 20:41:25.57 ID:6CZEiLWj0<> リレーの張り手です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/02(水) 20:41:25.71 ID:K9HE5qfv0<> 完全に張り手で草 <>
